H,1552789151,147519
U,1552789151,46975
X,1552789153,402980,668
X,1552789153,402902,658
X,1552789154,402851,861
X,1552789154,402845,636
X,1552789155,402934,580
P,1552789155,5040
X,1552789155,403031,624
X,1552789156,403017,826
X,1552789157,402995,722
X,1552789157,402956,725
X,1552789158,402938,764
X,1552789158,402947,693
X,1552789159,403001,910
X,1552789159,402954,1070
X,1552789160,403062,723
X,1552789161,403025,873
X,1552789161,402950,649
X,1552789162,402877,733
X,1552789162,402914,917
X,1552789163,403017,991
X,1552789163,402927,1102
X,1552789164,402898,588
X,1552789164,402905,783
A,1552789165,402952,217
T,1552789165,2805
U,1552789165,46975
X,1552789167,403067,1041
X,1552789167,402901,726
X,1552789168,402853,750
X,1552789168,402793,768
X,1552789169,402868,700
X,1552789169,402922,706
X,1552789170,402902,1145
X,1552789170,402721,878
X,1552789170,402669,730
X,1552789171,402811,591
X,1552789171,402700,588
X,1552789172,402668,618
X,1552789172,402464,902
X,1552789173,401771,1097
X,1552789174,401648,874
X,1552789174,401791,906
X,1552789175,401507,1618
X,1552789175,400853,1273
X,1552789176,400015,1538
X,1552789176,398660,1554
X,1552789177,399004,1544
X,1552789178,399355,2156
X,1552789178,399495,4257
X,1552789179,399786,2044
X,1552789179,396951,4527
X,1552789180,397572,2360
X,1552789180,398809,2967
X,1552789181,399937,2034
X,1552789182,400472,922
X,1552789182,400738,1055
X,1552789183,401671,1458
X,1552789183,402025,826
X,1552789184,401895,1034
P,1552789184,5073
X,1552789184,402554,870
X,1552789185,402585,892
X,1552789185,402615,614
X,1552789186,402773,653
X,1552789187,402938,1072
X,1552789187,402963,1007
X,1552789188,402924,852
A,1552789188,402487,2452
T,1552789188,2805
U,1552789188,46975
X,1552789190,403226,636
X,1552789190,403196,987
X,1552789191,403208,872
X,1552789191,402842,926
X,1552789192,402625,749
X,1552789193,402609,731
X,1552789193,402522,909
X,1552789194,402511,3133
X,1552789194,402401,1516
X,1552789195,402450,513
X,1552789195,402481,471
X,1552789196,402416,522
X,1552789197,402361,1344
X,1552789197,402343,3203
X,1552789198,402298,732
X,1552789198,402327,681
X,1552789199,402224,953
X,1552789199,402263,892
X,1552789200,401966,1132
X,1552789201,402343,368
X,1552789201,402438,847
X,1552789202,401671,1782
X,1552789202,401735,898
X,1552789203,401733,6768
X,1552789203,401039,1572
X,1552789204,401530,1191
X,1552789205,401215,930
X,1552789205,401969,1713
X,1552789206,402263,539
X,1552789206,402412,550
A,1552789206,402454,2011
T,1552789206,2805
U,1552789207,46975
X,1552789208,401792,606
X,1552789209,401611,807
X,1552789209,401612,712
X,1552789210,401827,951
X,1552789210,402067,660
X,1552789211,402284,917
X,1552789211,402254,2916
X,1552789211,402373,1234
X,1552789212,402156,784
X,1552789212,402196,740
X,1552789213,402264,832
P,1552789213,5073
X,1552789213,402349,765
X,1552789214,402405,1190
X,1552789215,402420,843
X,1552789215,402095,795
X,1552789216,402122,645
X,1552789216,402297,688
X,1552789217,402074,1030
X,1552789217,402363,1203
X,1552789218,402424,640
X,1552789219,402366,662
X,1552789219,402353,601
X,1552789220,402339,748
X,1552789220,402397,542
X,1552789221,402258,709
A,1552789221,402161,813
T,1552789221,2805
U,1552789221,46975
X,1552789223,402416,677
X,1552789223,402332,555
X,1552789224,402611,920
X,1552789225,402757,974
X,1552789225,402410,826
X,1552789226,402303,641
X,1552789226,402425,614
X,1552789227,402424,747
X,1552789227,402584,771
X,1552789228,402637,942
X,1552789228,402535,606
X,1552789229,402558,496
X,1552789230,402556,548
X,1552789230,402556,742
X,1552789231,402625,759
X,1552789231,402675,923
X,1552789232,402576,758
X,1552789232,402535,833
X,1552789233,402471,923
X,1552789234,402725,676
A,1552789234,402535,454
T,1552789234,2805
U,1552789234,46975
X,1552789236,402538,2860
X,1552789236,402438,892
X,1552789237,402466,466
X,1552789237,402422,582
X,1552789238,402494,756
X,1552789238,402624,946
X,1552789239,402792,893
X,1552789240,402697,734
X,1552789240,402690,644
X,1552789241,402602,563
X,1552789241,402647,716
X,1552789242,402800,735
X,1552789242,402951,861
X,1552789243,402868,698
P,1552789243,5071
X,1552789243,402813,503
X,1552789244,402792,588
X,1552789245,402757,549
X,1552789245,402887,595
