H,1551458970,147519
P,1551458970,5150
P,1551459000,5152
P,1551459029,5152
P,1551459058,5150
P,1551459088,5151
P,1551459117,5151
P,1551459146,5151
P,1551459175,5150
P,1551459205,5150
P,1551459234,5152
P,1551459264,5150
P,1551459294,5151
P,1551459323,5152
P,1551459352,5152
P,1551459381,5151
P,1551459411,5151
P,1551459440,5150
P,1551459469,5151
P,1551459499,5150
P,1551459528,5152
P,1551459558,5151
P,1551459587,5151
P,1551459617,5152
P,1551459646,5151
P,1551459675,5151
P,1551459705,5149
P,1551459734,5152
P,1551459763,5152
P,1551459792,5153
P,1551459822,5152
P,1551459852,5150
P,1551459881,5151
P,1551459911,5151
P,1551459940,5152
P,1551459969,5153
P,1551459998,5151
P,1551460028,5148
P,1551460057,5152
P,1551460086,5151
P,1551460116,5151
P,1551460146,5150
O,1551460172,146338,851
O,1551460173,146232,245
O,1551460173,146242,183
O,1551460174,146472,221
O,1551460174,146474,101
P,1551460175,5142
O,1551460175,146373,118
O,1551460176,146389,157
O,1551460176,146317,173
O,1551460177,146399,118
O,1551460177,146287,304
O,1551460178,146131,75
O,1551460178,146098,168
O,1551460179,146115,148
O,1551460180,146184,212
O,1551460180,146119,372
O,1551460181,146291,122
O,1551460181,146348,101
O,1551460182,146308,140
O,1551460182,146359,83
O,1551460183,146363,146
O,1551460184,146336,121
O,1551460184,146303,193
O,1551460185,146309,98
O,1551460185,146431,142
O,1551460186,146459,114
O,1551460186,146518,46
O,1551460187,146543,70
O,1551460188,146544,55
O,1551460188,146571,173
O,1551460189,146453,129
O,1551460189,146396,194
O,1551460190,146319,132
O,1551460190,146287,102
O,1551460191,146384,194
O,1551460192,146350,183
O,1551460192,146336,149
O,1551460193,146319,193
O,1551460193,146378,152
O,1551460194,146499,95
O,1551460194,146528,163
O,1551460195,146496,158
O,1551460196,146472,105
O,1551460196,146486,93
O,1551460197,146475,142
O,1551460197,146448,82
O,1551460198,146311,237
O,1551460198,146399,163
O,1551460198,146482,181
O,1551460198,146414,100
O,1551460199,146384,92
O,1551460200,146480,176
O,1551460200,146541,207
O,1551460201,146585,125
O,1551460201,146420,156
O,1551460202,146494,61
O,1551460202,146508,87
O,1551460203,146555,176
O,1551460204,146541,132
P,1551460204,5143
O,1551460204,146573,123
O,1551460205,146543,110
O,1551460205,146491,201
O,1551460206,146372,129
O,1551460206,146368,102
O,1551460207,146401,193
O,1551460208,146476,135
O,1551460208,146544,130
O,1551460209,146531,87
O,1551460209,146518,87
O,1551460210,146477,101
O,1551460210,146422,90
O,1551460211,146350,141
O,1551460212,146287,105
O,1551460212,146326,114
O,1551460213,146081,299
O,1551460213,146012,158
O,1551460214,146264,98
O,1551460214,146120,269
O,1551460215,146266,89
O,1551460216,146387,206
O,1551460216,146408,174
O,1551460217,146336,138
O,1551460217,146339,149
O,1551460218,146275,140
O,1551460218,146434,150
O,1551460219,146482,95
O,1551460220,146506,148
O,1551460220,146368,155
O,1551460221,146279,130
O,1551460221,146311,198
O,1551460222,146389,123
O,1551460222,146336,161
O,1551460223,146469,168
O,1551460224,146552,223
O,1551460224,146471,156
O,1551460225,146402,192
O,1551460225,146454,130
O,1551460226,146343,419
O,1551460226,146012,122
O,1551460227,146058,102
O,1551460227,146064,188
O,1551460228,145826,534
T,1551460228,2812
P,1551460234,5150
P,1551460263,5152
P,1551460292,5151
P,1551460321,5149
P,1551460351,5151
P,1551460380,5151
P,1551460409,5152
P,1551460440,5151
P,1551460469,5150
P,1551460498,5149
P,1551460527,5151
P,1551460557,5150
P,1551460586,5151
P,1551460615,5151
P,1551460645,5150
P,1551460674,5152
P,1551460703,5151
P,1551460733,5149
P,1551460763,5151
P,1551460792,5151
P,1551460821,5151
P,1551460851,5151
P,1551460880,5151
P,1551460909,5151
P,1551460938,5151
P,1551460968,5151
P,1551460997,5153
P,1551461027,5151
P,1551461057,5151
P,1551461086,5151
P,1551461115,5151
P,1551461144,5148
P,1551461174,5152
P,1551461203,5150
P,1551461232,5149
P,1551461262,5153
P,1551461291,5150
P,1551461321,5151
P,1551461350,5150
P,1551461380,5151
P,1551461409,5151
P,1551461438,5152
P,1551461468,5149
P,1551461497,5152
P,1551461526,5149
P,1551461555,5149
P,1551461585,5151
P,1551461616,5150
P,1551461645,5152
P,1551461675,5151
P,1551461704,5150
P,1551461733,5151
P,1551461762,5149
P,1551461792,5150
P,1551461821,5151
P,1551461850,5152
P,1551461880,5150
P,1551461910,5150
