556419733,393370,302
T,1556419733,2796
R,1556419733,5C00DDFC91
X,1556419735,393315,444
X,1556419735,393281,445
X,1556419736,393283,569
X,1556419737,393446,809
X,1556419737,393329,554
X,1556419738,393177,592
X,1556419738,393199,512
X,1556419739,393336,678
X,1556419739,393380,701
X,1556419740,393297,478
X,1556419741,393199,596
X,1556419741,393285,457
X,1556419742,393498,616
X,1556419742,393305,522
X,1556419743,393231,799
X,1556419743,393255,698
X,1556419743,393399,860
X,1556419744,393523,797
X,1556419744,393392,658
X,1556419745,393299,952
A,1556419745,393321,346
T,1556419745,2797
R,1556419745,5C00DDFC91
X,1556419747,393359,492
X,1556419747,393376,777
P,1556419748,5319
X,1556419748,393451,896
X,1556419748,393524,591
X,1556419749,393414,652
X,1556419750,393485,231
X,1556419750,393521,1001
X,1556419751,393508,476
X,1556419751,393432,401
X,1556419752,393414,514
X,1556419752,393530,1124
X,1556419753,393560,561
X,1556419754,393408,650
X,1556419754,393359,589
X,1556419755,393595,747
X,1556419755,393410,377
X,1556419756,393286,837
X,1556419756,393321,1027
X,1556419757,393424,580
X,1556419757,393339,421
X,1556419758,393291,534
X,1556419759,393470,968
X,1556419759,393311,392
A,1556419759,393420,309
T,1556419759,2797
R,1556419760,5C00DDFC91
X,1556419761,393452,890
X,1556419762,393340,358
X,1556419762,393239,671
X,1556419763,393282,602
X,1556419763,393460,1096
X,1556419764,393303,424
X,1556419765,393259,515
X,1556419765,393233,674
X,1556419766,393445,1073
X,1556419766,393327,528
X,1556419767,393218,518
X,1556419767,393209,462
X,1556419768,393331,633
X,1556419769,393421,491
X,1556419769,393277,534
X,1556419770,393186,680
X,1556419770,393159,380
X,1556419771,393337,1013
X,1556419771,393209,598
X,1556419772,393165,573
X,1556419773,393088,605
X,1556419773,393216,935
X,1556419774,393303,971
A,1556419774,393260,364
T,1556419774,2797
R,1556419774,5C00DDFC91
X,1556419776,393463,917
X,1556419776,393447,525
X,1556419777,393279,674
X,1556419777,393245,738
P,1556419778,5333
X,1556419778,393317,953
X,1556419778,393221,630
X,1556419779,393085,447
X,1556419780,393072,614
X,1556419780,393205,800
X,1556419781,393048,679
X,1556419781,393146,774
X,1556419782,393322,1248
X,1556419782,393150,603
X,1556419783,393086,640
X,1556419784,393145,715
X,1556419784,393194,829
X,1556419784,392994,440
X,1556419784,392894,494
X,1556419785,393118,1104
X,1556419785,393108,583
X,1556419786,393032,591
X,1556419787,392949,622
A,1556419787,393154,569
T,1556419787,2797
R,1556419787,5C00DDFC91
X,1556419789,393124,631
X,1556419789,393245,1064
X,1556419790,393262,473
X,1556419790,393106,433
X,1556419791,393126,726
X,1556419791,393253,841
X,1556419792,393342,796
X,1556419793,393298,10783
X,1556419793,392968,2928
X,1556419794,393079,1246
X,1556419794,393150,2319
X,1556419795,393338,1064
X,1556419795,393079,526
X,1556419796,393787,5172
X,1556419797,393211,5468
X,1556419797,393404,1975
X,1556419798,393225,878
X,1556419798,393406,523
X,1556419799,393395,654
X,1556419799,393292,355
X,1556419800,393288,706
X,1556419800,393250,449
X,1556419801,393427,1245
X,1556419802,393352,586
X,1556419802,393239,314
