,348023,14156
X,1557949574,353704,16213
X,1557949575,354068,51988
X,1557949575,353243,55455
X,1557949576,358848,12311
X,1557949576,358621,2611
X,1557949576,357166,3591
X,1557949577,356690,4586
X,1557949577,356183,13872
X,1557949578,356134,38530
X,1557949578,358279,24403
X,1557949579,213756,53473
X,1557949580,146536,2296
X,1557949580,146641,1117
X,1557949581,147832,521
P,1557949581,5193
X,1557949581,148057,998
X,1557949582,146569,1224
X,1557949582,145717,708
X,1557949583,145382,393
X,1557949584,145626,197
X,1557949584,145584,119
X,1557949585,145655,645
X,1557949585,147152,1210
O,1557949586,148300,1222
O,1557949586,147557,1116
O,1557949587,148816,1518
O,1557949588,147397,3216
O,1557949588,145605,940
O,1557949589,144696,1848
O,1557949589,142449,2497
O,1557949590,143316,2633
O,1557949590,143714,1550
O,1557949591,143006,1645
O,1557949591,142864,1353
O,1557949592,143004,1016
O,1557949593,143453,647
O,1557949593,142795,1124
O,1557949594,142688
