H,1551489234,147519
T,1551489234,2797
U,1551489234,46975
X,1551489236,410379,1960
X,1551489236,410919,885
X,1551489237,410771,743
X,1551489237,410756,581
X,1551489237,410778,492
X,1551489237,410869,737
X,1551489238,410740,555
X,1551489239,410781,3213
X,1551489239,410391,2743
X,1551489240,410154,968
X,1551489240,410259,422
X,1551489241,410402,609
X,1551489241,410461,439
X,1551489242,410612,619
X,1551489243,410704,518
X,1551489243,410717,742
X,1551489244,410718,768
X,1551489244,410814,560
X,1551489245,410719,436
X,1551489245,410799,466
P,1551489246,5120
X,1551489246,410804,520
X,1551489247,410872,874
X,1551489247,410994,437
A,1551489247,410693,840
T,1551489247,2797
U,1551489247,46975
X,1551489249,410796,629
X,1551489250,410663,685
X,1551489250,410710,1577
X,1551489251,410478,1303
X,1551489251,410226,1306
X,1551489252,410374,768
X,1551489252,410231,965
X,1551489253,410408,706
X,1551489254,410439,926
X,1551489254,410547,532
X,1551489255,410729,588
X,1551489255,410729,546
X,1551489256,410833,766
X,1551489256,410902,565
X,1551489257,410890,446
X,1551489258,410476,4141
X,1551489258,410885,673
X,1551489259,410846,537
X,1551489259,410906,415
X,1551489260,410939,530
X,1551489260,410925,486
X,1551489261,410994,588
X,1551489262,410934,381
X,1551489262,410954,357
A,1551489262,410746,763
T,1551489262,2797
U,1551489263,46975
X,1551489264,411015,660
X,1551489265,411013,344
X,1551489265,410956,250
X,1551489266,410989,718
X,1551489266,410948,834
X,1551489267,411101,656
X,1551489267,410892,2855
X,1551489268,410951,1554
X,1551489269,410614,1198
X,1551489269,410746,530
X,1551489270,410838,543
X,1551489270,410857,567
X,1551489271,410773,383
X,1551489271,410767,815
X,1551489272,410761,712
X,1551489273,410935,710
X,1551489273,411073,798
X,1551489274,410925,692
X,1551489274,410787,1191
X,1551489275,410898,822
X,1551489275,410857,702
P,1551489276,5122
X,1551489276,410924,701
X,1551489277,410817,455
X,1551489277,410735,507
A,1551489277,410896,366
T,1551489277,2797
U,1551489278,46975
X,1551489278,410928,653
X,1551489279,410998,517
X,1551489279,410999,499
X,1551489280,411048,1589
X,1551489280,411092,655
X,1551489281,411239,619
X,1551489282,410980,712
X,1551489282,410846,610
X,1551489283,410971,359
X,1551489283,410928,600
X,1551489284,410846,560
X,1551489284,410852,784
X,1551489285,410597,2907
X,1551489285,410875,3259
X,1551489286,410759,1995
X,1551489287,410653,1527
X,1551489287,410590,467
X,1551489288,410488,3007
X,1551489288,410301,2433
X,1551489289,410466,674
X,1551489289,410197,381
X,1551489290,410304,1413
X,1551489291,410375,609
X,1551489291,410515,667
X,1551489292,410398,569
X,1551489292,410437,767
X,1551489293,410510,858
X,1551489293,410373,466
A,1551489293,410727,1042
T,1551489294,2797
U,1551489294,46975
X,1551489295,410550,1886
X,1551489296,410946,3549
X,1551489297,410835,602
X,1551489297,410733,458
X,1551489298,410792,371
X,1551489298,410836,415
X,1551489299,410755,518
X,1551489299,410390,599
X,1551489300,410369,781
X,1551489301,410674,526
X,1551489301,410590,610
X,1551489302,410536,605
X,1551489302,410565,499
X,1551489303,410667,535
X,1551489303,410615,850
X,1551489304,410679,819
X,1551489305,410583,568
P,1551489305,5118
X,1551489305,410599,416
X,1551489306,410629,452
X,1551489306,410623,564
X,1551489307,410539,629
X,1551489307,410564,557
A,1551489307,410628,467
T,1551489307,2797
U,1551489308,46975
X,1551489309,410362,2223
X,1551489310,410551,849
X,1551489310,410757,759
X,1551489311,410590,630
X,1551489312,410658,470
X,1551489312,410669,806
X,1551489313,410758,746
X,1551489313,410822,863
X,1551489314,410773,633
X,1551489314,410813,357
X,1551489315,410783,443
X,1551489316,410731,589
X,1551489316,410895,687
X,1551489317,410982,562
X,1551489317,410797,878
X,1551489318,410806,672
X,1551489318,410690,375
X,1551489319,410741,796
X,1551489319,410800,1011
X,1551489319,410838,642
X,1551489320,410820,589
X,1551489320,410781,764
A,1551489320,410762,431
T,1551489320,2797
U,1551489321,46975
X,1551489322,410869,756
X,1551489323,410820,790
X,1551489323,410770,738
X,1551489324,410760,599
X,1551489324,410754,535
X,1551489325,410813,917
X,1551489326,410822,898
X,1551489326,410747,618
X,1551489327,410728,742
