,629748,5044
P,1564629777,5044
P,1564629807,5047
P,1564629836,5046
P,1564629865,5044
P,1564629895,5046
P,1564629924,5045
P,1564629953,5046
P,1564629982,5046
P,1564630013,5045
P,1564630042,5046
P,1564630071,5046
P,1564630100,5044
P,1564630130,5045
P,1564630159,5045
P,1564630188,5044
P,1564630218,5044
P,1564630247,5048
P,1564630276,5048
P,1564630306,5047
P,1564630336,5045
P,1564630365,5045
P,1564630394,5044
P,1564630424,5046
P,1564630453,5045
P,1564630482,5045
P,1564630511,5045
P,1564630541,5045
P,1564630570,5046
P,1564630600,5047
P,1564630630,5047
P,1564630659,5046
P,1564630688,5047
P,1564630717,5047
P,1564630747,5045
P,1564630776,5046
P,1564630805,5046
P,1564630835,5046
P,1564630864,5044
P,1564630894,5045
P,1564630923,5046
P,1564630953,5042
P,1564630982,5045
P,1564631011,5045
P,1564631041,5045
P,1564631070,5046
P,1564631099,5046
P,1564631128,5047
P,1564631158,5044
P,1564631188,5044
P,1564631217,5047
P,1564631247,5046
P,1564631276,5046
P,1564631305,5046
P,1564631334,5045
P,1564631364,5046
P,1564631393,5047
P,1564631422,5043
P,1564631452,5044
P,1564631482,5046
P,1564631511,5045
P,1564631540,5045
P,1564631570,5042
P,1564631599,5045
P,1564631628,5047
P,1564631658,5046
P,1564631687,5045
P,1564631716,5046
P,1564631745,5043
P,1564631776,5046
P,1564631805,5047
P,1564631834,5043
P,1564631863,5046
P,1564631893,5044
P,1564631922,5044
P,1564631951,5045
P,1564631981,5043
P,1564632010,5043
P,1564632039,5044
P,1564632069,5044
P,1564632099,5047
P,1564632128,5046
P,1564632157,5044
