02,5084
P,1563066961,5084
P,1563066991,5083
P,1563067020,5084
P,1563067049,5086
P,1563067080,5084
P,1563067109,5085
P,1563067138,5084
P,1563067167,5085
P,1563067197,5084
P,1563067226,5086
P,1563067255,5084
P,1563067285,5085
P,1563067314,5085
P,1563067343,5085
P,1563067373,5084
D,1563067399,267776
R,1563067399,5C00DDFC91
R,1563067399,5C00DDFC91
R,1563067399,5C00DDFC91
X,1563067401,348250,4704
X,1563067402,348585,6804
X,1563067402,349030,1930
P,1563067403,5071
X,1563067403,349308,1339
X,1563067403,348862,1866
X,1563067404,349776,6476
X,1563067405,349168,2750
X,1563067405,351177,15146
X,1563067406,340567,16511
X,1563067406,344729,34029
X,1563067407,344199,36796
X,1563067407,349386,21450
X,1563067408,350001,3642
X,1563067409,351016,1919
X,1563067409,350374,5757
X,1563067410,350302,2013
X,1563067410,350091,3761
X,1563067410,350120,12682
X,1563067410,349724,1694
X,1563067411,350328,2491
X,1563067412,349577,6331
X,1563067412,350021,1738
X,1563067413,350031,2487
X,1563067413,350530,1471
X,1563067414,351204,8741
X,1563067414,351470,2532
X,1563067415,351088,3112
X,1563067416,351253,1749
X,1563067416,351283,4516
X,1563067417,351062,6828
X,1563067417,351335,4366
X,1563067418,351277,3319
X,1563067418,350015,3014
X,1563067419,350553,3566
X,1563067419,351299,3083
X,1563067420,350700,3419
X,1563067421,350837,3148
X,1563067421,350898,2401
X,1563067422,349804,3620
X,1563067422,349678,3131
X,1563067423,349689,2361
X,1563067423,350466,1879
X,1563067424,350663,2455
X,1563067425,351171,2664
X,1563067425,352220,4820
X,1563067426,351880,3215
X,1563067426,351406,1630
