7469407,194048
D,1557469409,193280
D,1557469411,192768
D,1557469413,193024
D,1557469415,193536
D,1557469417,193536
D,1557469419,193280
D,1557469421,193792
P,1557469422,5206
D,1557469423,193280
D,1557469426,194816
D,1557469428,193536
D,1557469430,193536
D,1557469432,193280
D,1557469434,193536
D,1557469437,194304
D,1557469439,193024
D,1557469441,193280
D,1557469443,193536
D,1557469445,193280
D,1557469448,193280
D,1557469450,193280
D,1557469452,193024
P,1557469452,5079
D,1557469454,193024
D,1557469456,193280
D,1557469458,193536
D,1557469460,192512
D,1557469462,193280
D,1557469464,193280
D,1557469466,193280
D,1557469469,193280
D,1557469471,193280
D,1557469473,193280
D,1557469475,193280
D,1557469477,193536
D,1557469480,192768
P,1557469481,5205
D,1557469482,193792
D,1557469484,193536
D,1557469486,193280
D,1557469488,193024
D,1557469491,192768
D,1557469493,192768
D,1557469495,193024
D,1557469497,193024
D,1557469498,193024
D,1557469501,193536
D,1557469503,193792
D,1557469505,193536
D,1557469507,192768
D,1557469509,194304
P,1557469510,5204
D,1557469512,193536
D,1557469514,193536
D,1557469516,197376
D,1557469518,194048
D,1557469521,187648
D,1557469523,199936
D,1557469525,196608
D,1557469527,192768
D,1557469529,193792
D,1557469532,193536
D,1557469534,194560
D,1557469536,195072
D,1557469538,194816
D,1557469539,193280
P,1557469540,5096
D,1557469542,192512
D,1557469544,195328
D,1557469546,192768
D,1557469548,188672
D,1557469550,193280
D,1557469553,193024
D,1557469555,193792
D,1557469557,192768
D,1557469559,193280
D,1557469561,193536
D,1557469564,193280
D,1557469566,193280
D,1557469568,193024
P,1557469570,5206
D,1557469570,193536
D,1557469572,193536
D,1557469575,193536
D,1557469577,193024
D,1557469579,192768
D,1557469580,193024
D,1557469582,193536
