,417340,1401
X,1552166705,417406,534
X,1552166706,417451,981
X,1552166706,418031,1011
X,1552166707,418182,762
X,1552166707,418077,1112
X,1552166708,418153,865
X,1552166709,418190,892
X,1552166709,418043,563
X,1552166710,417592,974
X,1552166710,418025,632
X,1552166711,417929,2502
X,1552166711,417795,755
X,1552166712,418254,1287
X,1552166713,417913,1692
X,1552166713,417954,646
X,1552166714,417584,947
X,1552166714,417858,792
X,1552166715,418308,852
A,1552166715,417877,1286
T,1552166715,2827
U,1552166715,46975
X,1552166717,418500,627
X,1552166717,418511,457
P,1552166718,5046
X,1552166718,418420,635
X,1552166719,418278,717
X,1552166719,418197,908
X,1552166720,418241,668
X,1552166720,418129,662
X,1552166721,417973,963
X,1552166721,418246,765
X,1552166722,418203,657
X,1552166722,418279,781
X,1552166723,418196,556
X,1552166724,418308,1011
X,1552166724,418355,637
X,1552166725,418499,433
X,1552166725,418282,681
X,1552166726,418204,665
X,1552166726,418372,1094
X,1552166727,418523,1029
X,1552166728,418449,1133
X,1552166728,418336,1054
X,1552166729,418290,670
X,1552166729,418177,825
X,1552166730,418337,1340
X,1552166730,418427,899
X,1552166731,418275,829
A,1552166731,418284,538
T,1552166731,2827
U,1552166731,46975
X,1552166733,418145,975
X,1552166734,417886,573
X,1552166734,418033,992
X,1552166735,418271,997
X,1552166735,418105,928
X,1552166736,418020,705
X,1552166736,418046,1385
X,1552166737,416844,2201
X,1552166738,417161,1201
X,1552166738,417248,1550
X,1552166739,418111,1699
X,1552166739,418367,644
X,1552166740,418296,1213
X,1552166740,418509,975
X,1552166741,417703,10518
X,1552166742,417945,1783
X,1552166742,417635,1368
X,1552166743,417331,993
X,1552166743,417856,961
X,1552166744,418002,718
X,1552166744,417975,876
X,1552166745,417799,859
X,1552166745,418045,1507
X,1552166745,417674,4734
X,1552166746,417661,1324
X,1552166746,417748,1017
P,1552166747,5079
X,1552166747,417131,1115
X,1552166747,416964,1023
X,1552166748,417392,741
X,1552166748,418014,973
X,1552166749,418116,986
X,1552166750,417540,1641
X,1552166750,418193,955
X,1552166751,418273,677
X,1552166751,418322,808
X,1552166752,418208,702
A,1552166752,418040,1178
T,1552166752,2827
U,1552166752,46975
X,1552166754,417909,1145
X,1552166754,418132,713
X,1552166755,418114,668
X,1552166756,418122,836
X,1552166756,418142,879
X,1552166757,417964,630
X,1552166757,418222,921
X,1552166758,418184,1042
X,1552166758,418214,1006
X,1552166759,418160,514
X,1552166760,418025,864
X,1552166760,417869,806
X,1552166761,417845,993
X,1552166761,417873,1173
X,1552166762,417988,833
X,1552166762,418382,815
X,1552166763,418040,1035
X,1552166764,418184,703
X,1552166764,418307,597
X,1552166765,418230,947
X,1552166765,418273,1071
X,1552166766,418301,1004
X,1552166766,418160,986
X,1552166767,418201,911
X,1552166767,418111,1145
X,1552166768,418042,1262
X,1552166769,417930,906
X,1552166769,417781,897
