5P,1560989306,5155
P,1560989335,5154
P,1560989365,5154
D,1560989366,256256
D,1560989368,255488
D,1560989369,256256
D,1560989372,256256
D,1560989374,256000
D,1560989376,255488
D,1560989378,255744
D,1560989380,268032
D,1560989383,255488
D,1560989385,255744
D,1560989387,256768
D,1560989389,255488
D,1560989391,244224
P,1560989394,5151
P,1560989423,5152
D,1560989444,228352
R,1560989444,5C00DDFC91
R,1560989444,5C00DDFC91
R,1560989444,5C00DDFC91
X,1560989445,364447,3055
X,1560989446,364380,1730
X,1560989447,364550,1490
X,1560989447,364764,1628
X,1560989448,364963,1997
X,1560989448,364883,1221
X,1560989449,364784,2241
X,1560989449,364983,829
X,1560989450,364990,995
X,1560989450,365637,14401
X,1560989450,366571,31876
X,1560989451,366347,1802
X,1560989451,366221,926
X,1560989452,366156,1399
P,1560989452,5144
X,1560989452,366352,1149
X,1560989453,366121,1322
X,1560989454,366308,3587
X,1560989454,366334,1464
X,1560989455,366388,878
X,1560989455,366173,1501
X,1560989456,366295,1066
X,1560989456,366206,998
X,1560989457,366401,678
X,1560989458,366310,1782
X,1560989458,366392,1129
X,1560989459,366300,1152
X,1560989459,366431,938
X,1560989460,366237,1110
X,1560989460,366264,447
X,1560989461,366211,1098
X,1560989462,366416,949
X,1560989462,366352,1061
X,1560989463,366254,1151
X,1560989463,366353,1170
X,1560989464,366352,1236
X,1560989464,366595,6159
X,1560989465,365873,2968
X,1560989466,366511,3828
X,1560989466,366257,649
X,1560989467,366284,1599
X,1560989467,366288,871
X,1560989468,366244,1314
X,1560989468,366004,5301
X,1560989469,366429,2272
X,1560989469,366561,3333
X,1560989470,366410,1689
X,1560989471,366426,1065
X,1560989471,366398,1013
X,1560989472,366399,1143
X,1560989472,366405,832
X,1560989473,366350,992
X,1560989473,366281,8573
X,1560989474,366603,2614
X,1560989475,366599,1889
X,1560989475,366733,958
