
P,1556246273,5378
P,1556246302,5378
P,1556246332,5380
P,1556246361,5380
P,1556246390,5380
P,1556246420,5382
P,1556246449,5379
P,1556246478,5380
P,1556246507,5380
D,1556246531,229376
R,1556246531,5C00DDFC91
R,1556246531,5C00DDFC91
R,1556246531,5C00DDFC91
X,1556246533,365071,24479
X,1556246534,361884,49167
X,1556246534,361678,40986
X,1556246535,363987,37379
X,1556246535,364536,9930
X,1556246536,363526,9335
X,1556246536,364856,3427
X,1556246537,364767,12332
P,1556246538,5371
X,1556246538,364908,3097
X,1556246538,363983,14890
X,1556246539,365754,16134
X,1556246539,364601,8214
X,1556246540,364179,6218
X,1556246540,363756,11572
X,1556246541,364678,12349
X,1556246542,365360,3813
X,1556246542,364715,5239
X,1556246543,364556,1958
X,1556246543,364574,1204
X,1556246544,364774,1104
X,1556246544,364774,1136
X,1556246545,364711,14036
X,1556246546,364625,2160
X,1556246546,364655,1556
X,1556246547,364697,674
X,1556246547,364772,1606
X,1556246548,364860,586
X,1556246548,364851,983
X,1556246548,364801,525
X,1556246549,364701,1202
X,1556246549,364678,876
X,1556246550,364681,1962
X,1556246550,364655,1102
X,1556246551,364783,554
X,1556246551,364767,854
X,1556246552,364836,1115
X,1556246553,364997,831
X,1556246553,364671,4631
X,1556246554,365656,4452
X,1556246554,366190,8054
X,1556246555,366387,10539
X,1556246555,366947,13637
X,1556246556,366754,6451
X,1556246556,366409,3829
X,1556246557,366416,3271
X,1556246558,365971,1568
X,1556246558,365272,2485
X,1556246559,365150,9199
X,1556246559,365280,5108
X,1556246560,365876,22852
X,1556246560,365621,18419
X,1556246561,365513,21050
X,1556246562,365341,16097
X,1556246562,365451,5618
X,1556246563,364792,4653
X,1556246563,365122,2173
X,1556246564,364911,3568
X,1556246564,365272,3300
X,1556246565,365120,2523
X,1556246566,364741,8947
X,1556246566,365210,14276
P,1556246567,5371
X,1556246567,365266,6120
X,1556246567,365071,2184
X,1556246568,365255,6310
X,1556246568,365119,5668
X,1556246569,365097,1300
X,1556246570,365240,1839
X,1556246570,365123,931
X,1556246571,364930,868
X,1556246571,365138,1155
X,1556246572,365296,7855
X,1556246572,364578,2958
X,1556246573,364817,1220
X,1556246574,364764,868
X,1556246574,364930,1189
X,1556246575,364936,676
X,1556246575,364942,1429
X,1556246576,365006,974
X,1556246576,365400,843
X,1556246577,365587,980
X,1556246578,365602,1090
X,1556246578,365677,711
X,1556246579,365652,1190
X,1556246579,365506,592
X,1556246580,365488,836
X,1556246580,365405,942
X,1556246581,365439,509
A,1556246581,365084,999
T,1556246581,2814
R,1556246581,5C00DDFC91
R,1556246581,5C00DDFC91
R,1556246581,5C00DDFC91
X,1556246583,365407,744
X,1556246584,365173,895
X,1556246584,365170,883
X,1556246585,365326,1266
X,1556246585,365609,891
X,1556246586,365543,543
X,1556246586,365366,793
X,1556246587,365380,1242
X,1556246588,365450,683
X,1556246588,365373,926
X,1556246589,366211,6625
X,1556246589,364395,9814
X,1556246589,365470,11938
X,1556246589,365381,11527
X,1556246590,365945,3738
X,1556246591,365866,6462
X,1556246591,366224,4825
X,1556246592,367894,32590
X,1556246592,365966,21478
X,1556246593,364816,10671
X,1556246593,365980,4828
X,1556246594,366027,9966
X,1556246595,366263,3559
X,1556246595,366138,14418
X,1556246596,368235,19068
P,1556246596,5371
X,1556246596,366123,6515
X,1556246597,366754,9014
X,1556246597,367690,12333
X,1556246598,366364,4762
