,377808,4423
X,1554160091,377421,5954
P,1554160092,4809
X,1554160092,377741,5833
X,1554160092,377506,3543
X,1554160093,378446,7440
X,1554160094,377432,8692
X,1554160094,376850,9400
X,1554160095,378094,34241
X,1554160095,377906,42647
X,1554160096,378423,6332
X,1554160096,376317,12604
X,1554160097,380409,20625
X,1554160098,378319,41879
X,1554160098,376556,8777
X,1554160099,378505,26891
X,1554160099,377906,45619
X,1554160100,377201,21526
X,1554160100,377678,12946
X,1554160101,378070,14881
X,1554160102,377916,7245
X,1554160102,378038,10621
X,1554160103,378135,11558
X,1554160103,378079,10465
X,1554160104,378577,8157
X,1554160104,378640,6404
X,1554160105,378326,875
X,1554160105,378571,7749
X,1554160106,378359,7956
X,1554160107,377934,9875
X,1554160107,378521,5434
X,1554160108,377908,5527
X,1554160108,378572,7179
X,1554160109,378127,4335
X,1554160109,378588,7267
X,1554160110,377173,15597
X,1554160111,376513,23326
X,1554160111,378612,18973
X,1554160112,378255,14661
X,1554160112,377574,12321
X,1554160113,378396,9717
X,1554160113,378690,11965
X,1554160114,379160,22490
X,1554160114,378646,14874
X,1554160114,378451,7125
X,1554160115,378644,7820
X,1554160115,378920,9735
X,1554160116,378260,1668
X,1554160116,378934,12945
X,1554160117,378408,4513
X,1554160118,377881,1558
X,1554160118,377962,1267
X,1554160119,378236,941
X,1554160119,378214,494
X,1554160120,378172,645
A,1554160120,378310,505
T,1554160120,2834
R,1554160120,5C00DDFC91
P,1554160121,4807
X,1554160122,378442,719
X,1554160122,378318,485
X,1554160123,378252,315
X,1554160124,377926,4897
