,426817,1079
X,1552182747,426561,1186
X,1552182747,426510,1021
X,1552182748,426456,413
X,1552182748,426568,1336
X,1552182749,426732,1397
X,1552182749,426769,546
X,1552182750,426801,448
X,1552182751,426909,567
A,1552182751,426486,756
T,1552182751,2826
R,1552182751,700D9B77F
X,1552182753,427354,2510
X,1552182753,427180,1906
X,1552182754,427141,613
X,1552182754,427161,606
X,1552182755,427168,927
X,1552182755,427118,575
X,1552182756,427047,1143
X,1552182756,427003,1457
X,1552182757,426806,1068
X,1552182758,427053,1192
X,1552182758,426872,572
X,1552182759,426642,2005
X,1552182759,426772,1125
X,1552182760,426784,436
X,1552182760,426331,1556
X,1552182761,426854,1080
X,1552182762,426418,1249
X,1552182762,426830,1017
X,1552182763,426920,738
X,1552182763,426911,459
X,1552182764,426964,629
X,1552182764,427254,3642
X,1552182765,426566,2601
X,1552182766,426989,1031
X,1552182766,427011,968
X,1552182767,426623,1241
X,1552182767,426550,522
X,1552182768,426597,877
P,1552182768,5079
X,1552182768,426435,909
X,1552182769,426856,1532
X,1552182770,427066,463
X,1552182770,426972,485
X,1552182771,426882,515
X,1552182771,426828,426
X,1552182772,426836,1401
X,1552182772,426929,1946
X,1552182773,427010,1578
X,1552182774,427216,536
X,1552182774,427079,1082
X,1552182775,426734,406
X,1552182775,426778,294
A,1552182775,426905,781
T,1552182775,2826
R,1552182776,700D9B77F
X,1552182777,426921,697
X,1552182778,426871,408
X,1552182778,426823,442
X,1552182779,426632,847
X,1552182779,426507,976
X,1552182780,426389,986
X,1552182781,425957,1567
X,1552182781,425995,1334
X,1552182782,426301,1059
X,1552182782,426897,763
X,1552182783,427087,847
X,1552182783,427221,552
X,1552182783,427133,331
X,1552182784,426747,1455
X,1552182784,426811,442
X,1552182785,426843,711
X,1552182785,427000,948
X,1552182786,426519,926
X,1552182786,426557,2537
X,1552182787,426661,571
X,1552182788,426715,2157
X,1552182788,424897,1869
X,1552182789,425654,1461
X,1552182789,426171,966
X,1552182790,426458,1126
X,1552182790,426112,1607
X,1552182791,425878,1032
X,1552182792,426027,1074
X,1552182792,426419,624
X,1552182793,426816,838
X,1552182793,426751,783
X,1552182794,427050,796
A,1552182794,426776,1050
T,1552182794,2826
R,1552182794,700D9B77F
X,1552182796,426953,861
X,1552182796,427008,606
X,1552182797,426960,1194
P,1552182797,5078
X,1552182798,426902,679
X,1552182798,427010,630
X,1552182799,426918,551
X,1552182799,426741,452
X,1552182800,426491,1000
X,1552182800,426160,860
X,1552182801,424502,2521
X,1552182802,424001,3319
X,1552182802,425188,1256
X,1552182803,424968,976
X,1552182803,425939,2508
X,1552182804,427256,544
X,1552182804,426778,541
