401,5057
P,1564290731,5054
P,1564290760,5054
P,1564290790,5056
P,1564290819,5055
P,1564290848,5054
P,1564290878,5055
P,1564290907,5056
P,1564290936,5057
P,1564290965,5055
P,1564290995,5056
P,1564291025,5057
P,1564291054,5055
P,1564291084,5057
P,1564291113,5055
P,1564291142,5057
P,1564291171,5057
P,1564291201,5058
P,1564291230,5056
P,1564291259,5054
P,1564291289,5048
P,1564291319,5056
P,1564291348,5055
P,1564291377,5052
P,1564291407,5057
P,1564291436,5057
P,1564291465,5055
P,1564291495,5058
P,1564291524,5056
P,1564291553,5057
P,1564291582,5057
P,1564291613,5057
P,1564291643,5057
P,1564291672,5056
P,1564291702,5056
P,1564291731,5058
P,1564291760,5056
P,1564291789,5053
P,1564291819,5057
P,1564291848,5056
P,1564291877,5054
P,1564291907,5054
P,1564291937,5054
P,1564291966,5055
P,1564291995,5057
P,1564292025,5056
P,1564292054,5056
P,1564292083,5057
P,1564292112,5058
P,1564292142,5056
P,1564292171,5054
P,1564292201,5057
P,1564292231,5054
P,1564292260,5055
P,1564292289,5057
P,1564292318,5057
P,1564292348,5056
P,1564292377,5055
P,1564292406,5053
P,1564292436,5056
P,1564292465,5055
P,1564292495,5055
P,1564292524,5057
P,1564292554,5057
P,1564292583,5056
P,1564292612,5057
P,1564292642,5055
P,1564292671,5055
P,1564292700,5057
P,1564292729,5053
P,1564292759,5055
P,1564292789,5054
P,1564292818,5057
P,1564292848,5057
P,1564292877,5056
P,1564292906,5057
P,1564292935,5056
P,1564292965,5055
P,1564292994,5056
P,1564293023,5055
P,1564293053,5056
P,1564293083,5054
P,1564293112,5055
