1558143036,390408,242
T,1558143036,2849
R,1558143036,5C00DDFC91
X,1558143038,390670,569
X,1558143038,390527,500
X,1558143039,390377,473
X,1558143039,390395,511
X,1558143040,390438,463
X,1558143040,390549,830
X,1558143041,390520,482
X,1558143042,390568,444
X,1558143042,390506,268
X,1558143043,390507,294
X,1558143043,390508,657
X,1558143044,390609,680
P,1558143044,5168
X,1558143044,390782,2156
X,1558143045,390679,4178
X,1558143046,390596,4344
X,1558143046,390427,1156
X,1558143047,390489,801
X,1558143047,390456,406
X,1558143048,390414,473
X,1558143048,390435,873
X,1558143049,390442,689
X,1558143050,390537,902
X,1558143050,390449,741
X,1558143051,390505,494
A,1558143051,390495,293
T,1558143051,2849
R,1558143051,5C00DDFC91
X,1558143053,390484,987
X,1558143053,390519,822
X,1558143053,390519,611
X,1558143053,390494,738
X,1558143054,390446,921
X,1558143055,390571,1167
X,1558143055,390628,585
X,1558143056,390608,568
X,1558143056,390557,494
X,1558143057,390501,516
X,1558143057,390371,1358
X,1558143058,390778,770
X,1558143059,390470,564
X,1558143059,390387,628
X,1558143060,390440,569
X,1558143060,390464,473
X,1558143061,390417,486
X,1558143061,390542,765
X,1558143062,390553,490
X,1558143062,390461,437
X,1558143063,390492,880
X,1558143064,390468,614
A,1558143064,390511,391
T,1558143064,2849
R,1558143064,5C00DDFC91
X,1558143066,390401,3390
X,1558143066,390440,617
X,1558143067,390532,553
X,1558143067,390583,777
X,1558143068,390556,532
X,1558143068,390427,350
X,1558143069,390516,783
X,1558143070,390560,807
X,1558143070,390553,1007
X,1558143071,390556,528
X,1558143071,390481,700
X,1558143072,390441,707
X,1558143072,390469,750
X,1558143073,390645,770
P,1558143073,5180
X,1558143074,390541,715
X,1558143074,390409,421
X,1558143075,390511,719
X,1558143075,390460,515
X,1558143076,390424,866
X,1558143076,390378,832
X,1558143077,390469,320
X,1558143078,390413,591
A,1558143078,390490,267
T,1558143078,2849
R,1558143078,5C00DDFC91
X,1558143080,390426,4350
X,1558143080,390379,464
X,1558143081,390394,421
X,1558143081,390389,594
X,1558143082,390420,447
X,1558143082,390423,625
X,1558143083,390425,600
X,1558143083,390434,493
X,1558143084,390344,529
X,1558143085,390350,531
X,1558143085,390371,558
X,1558143086,390411,691
X,1558143086,390415,561
X,1558143087,390436,533
X,1558143087,390376,371
X,1558143088,390109,4910
X,1558143089,391307,18194
X,1558143089,390167,24547
X,1558143090,390424,21856
X,1558143090,390368,11149
X,1558143091,390255,4884
X,1558143091,390418,4222
X,1558143092,390189,9578
X,1558143093,391027,10261
X,1558143093,390186,7976
X,1558143094,390576,1730
X,1558143094,390206,6461
X,1558143094,390438,10563
X,1558143094,390059,6683
X,1558143095,390535,1003
X,1558143096,391146,8250
