H,1551223990,147519
U,1551223990,64657
X,1551223991,378426,1143
X,1551223992,378643,649
X,1551223993,378698,432
X,1551223993,378578,894
X,1551223994,378622,1362
X,1551223994,378671,1096
X,1551223995,378708,949
X,1551223995,378526,1341
X,1551223996,378647,1476
X,1551223997,378243,1080
X,1551223997,377828,1085
X,1551223998,378054,1822
X,1551223998,378474,1115
X,1551223999,378770,1454
X,1551223999,378514,1173
X,1551224000,378489,1837
X,1551224001,378464,1078
X,1551224001,378563,1433
X,1551224002,378657,777
X,1551224002,378568,927
X,1551224003,378859,1208
X,1551224003,378529,819
X,1551224004,378452,1048
X,1551224004,378436,1068
X,1551224005,378645,1298
X,1551224006,378685,1560
X,1551224006,378585,1752
X,1551224007,378731,1120
X,1551224007,378687,637
X,1551224008,378466,1088
X,1551224008,378518,1199
X,1551224009,378822,1151
X,1551224010,378279,1205
X,1551224010,378778,1319
X,1551224011,378821,996
X,1551224011,378459,996
X,1551224012,378551,889
X,1551224012,378452,895
X,1551224013,378619,955
X,1551224014,378650,655
X,1551224014,378328,918
X,1551224015,378460,828
X,1551224015,378370,1087
X,1551224016,378089,996
X,1551224016,377987,1102
X,1551224017,378289,781
X,1551224018,378369,1750
X,1551224018,378644,778
X,1551224019,378263,867
A,1551224019,378534,732
T,1551224019,2778
U,1551224019,64657
P,1551224020,5134
X,1551224021,378554,1221
X,1551224021,378580,1076
X,1551224022,378504,978
X,1551224022,378438,871
X,1551224023,378402,1277
X,1551224024,378443,1059
X,1551224024,378131,803
X,1551224025,378406,731
X,1551224025,378114,1026
X,1551224025,378467,867
X,1551224025,378431,609
X,1551224026,378408,1167
X,1551224026,378369,972
X,1551224027,378362,1198
X,1551224028,378519,1132
X,1551224028,378543,1415
X,1551224029,378542,1035
X,1551224029,378549,701
X,1551224030,378297,1255
X,1551224030,378055,845
X,1551224031,378208,842
X,1551224032,378392,874
X,1551224032,378324,640
X,1551224033,378369,773
X,1551224033,378431,988
X,1551224034,378356,610
X,1551224034,378274,1120
X,1551224035,377968,2449
X,1551224036,377850,1156
X,1551224036,378025,1035
X,1551224037,377608,1002
X,1551224037,377797,1098
X,1551224038,378044,1673
X,1551224038,377759,975
X,1551224039,377875,1412
X,1551224040,377793,1554
X,1551224040,378162,636
X,1551224041,377435,1026
X,1551224041,377662,682
X,1551224042,377700,697
X,1551224042,377463,1750
X,1551224043,377373,1464
X,1551224044,377606,1344
X,1551224044,377760,1059
X,1551224045,377754,293
A,1551224045,378223,887
T,1551224045,2778
U,1551224045,64657
X,1551224047,379348,812
X,1551224047,378804,843
X,1551224048,378727,1328
X,1551224048,378051,1562
X,1551224049,378469,1471
P,1551224049,5133
X,1551224049,377377,1752
X,1551224050,378174,1494
X,1551224051,378180,878
X,1551224051,377909,1877
X,1551224052,376886,2313
X,1551224052,377930,1896
X,1551224053,378600,1023
X,1551224053,378927,534
X,1551224054,378868,317
X,1551224055,378644,566
X,1551224055,378430,327
X,1551224056,378619,533
X,1551224056,378527,844
X,1551224057,377951,640
X,1551224057,377767,1220
X,1551224058,378142,930
X,1551224059,378263,1592
X,1551224059,378163,1298
X,1551224060,378814,633
X,1551224060,378927,875
X,1551224061,378597,517
X,1551224061,378746,413
X,1551224062,378701,295
X,1551224063,378456,586
X,1551224063,378739,650
X,1551224064,378740,641
X,1551224064,378533,666
A,1551224064,378634,1397
T,1551224064,2778
U,1551224065,64657
X,1551224066,378833,492
X,1551224066,378910,649
X,1551224066,378814,548
X,1551224067,378447,347
X,1551224067,378617,501
X,1551224068,378818,579
X,1551224069,378778,591
X,1551224069,378738,448
X,1551224070,378998,801
X,1551224070,378801,566
X,1551224071,378666,311
X,1551224071,378348,341
X,1551224072,378255,543
X,1551224073,378316,438
X,1551224073,378420,1190
X,1551224074,378003,712
X,1551224074,378219,607
X,1551224075,378782,375
X,1551224075,378903,477
X,1551224076,378818,523
X,1551224077,378753,701
A,1551224077,378640,995
T,1551224077,2778
U,1551224077,64657
P,1551224078,5134
X,1551224079,377833,1061
X,1551224079,377958,530
X,1551224080,377974,736
X,1551224080,378360,813
X,1551224081,378446,549
X,1551224081,378466,385
X,1551224082,378488,387
X,1551224083,378135,558
X,1551224083,378596,761
X,1551224084,378767,740
X,1551224084,378427,816
