53892621,380264,174
T,1553892621,2833
U,1553892621,64657
X,1553892623,380316,489
X,1553892623,380302,698
X,1553892623,380117,674
X,1553892624,380256,623
X,1553892624,380227,406
X,1553892625,380220,540
X,1553892625,380243,339
X,1553892626,380211,577
X,1553892626,380116,740
X,1553892627,380248,465
X,1553892628,380184,509
X,1553892628,380204,543
X,1553892629,380258,362
X,1553892629,380093,547
X,1553892630,380247,494
X,1553892630,380273,312
X,1553892631,380223,319
P,1553892631,4930
X,1553892632,380271,844
X,1553892632,380207,575
X,1553892633,380172,620
A,1553892633,380219,223
T,1553892633,2833
U,1553892633,64657
X,1553892635,380169,772
X,1553892635,380120,599
X,1553892636,380151,379
X,1553892636,380196,496
X,1553892637,380156,512
X,1553892638,380201,659
X,1553892638,380246,716
X,1553892639,380098,1195
X,1553892639,380251,556
X,1553892640,380236,303
X,1553892640,380278,504
X,1553892641,380236,687
X,1553892642,380096,780
X,1553892642,380271,429
X,1553892643,380262,332
X,1553892643,380290,412
X,1553892644,380323,625
X,1553892644,380165,645
X,1553892645,380350,392
X,1553892645,380333,350
X,1553892646,380351,561
A,1553892646,380234,255
T,1553892646,2833
U,1553892647,64657
X,1553892648,380411,620
X,1553892649,380364,605
X,1553892649,380325,631
X,1553892650,380205,385
X,1553892650,380327,587
X,1553892651,380303,322
X,1553892651,380274,424
X,1553892652,380313,337
X,1553892653,380289,592
X,1553892653,380195,1009
X,1553892654,380312,536
X,1553892654,380283,357
X,1553892655,380293,378
X,1553892655,380303,582
X,1553892656,380166,568
X,1553892657,380336,598
X,1553892657,380336,508
