2729,2883
R,1558812730,5C00DDFC91
X,1558812731,364766,730
X,1558812732,364758,1200
X,1558812732,364727,845
X,1558812733,364684,898
X,1558812733,364726,708
X,1558812734,364682,402
X,1558812735,364676,605
X,1558812735,365069,2769
X,1558812736,363888,5587
X,1558812736,364788,1796
X,1558812737,364783,705
X,1558812737,364847,842
X,1558812738,364856,455
X,1558812739,364856,814
X,1558812739,364910,493
X,1558812740,364939,541
X,1558812740,364897,826
X,1558812741,364929,555
X,1558812741,365052,330
X,1558812742,365189,673
X,1558812743,365132,787
X,1558812743,365089,978
X,1558812744,364927,1322
X,1558812744,365113,1883
X,1558812745,365115,4711
X,1558812745,365109,1202
X,1558812746,364984,525
X,1558812747,364960,680
A,1558812747,364884,513
T,1558812747,2883
R,1558812747,5C00DDFC91
X,1558812748,365016,773
X,1558812749,364954,813
X,1558812750,364880,392
X,1558812750,364811,581
X,1558812751,364861,2033
X,1558812751,364801,862
X,1558812751,364820,830
X,1558812751,364845,679
X,1558812752,364794,307
X,1558812753,364647,1020
X,1558812753,364453,580
X,1558812754,364533,1745
X,1558812754,364637,952
X,1558812755,364577,560
X,1558812755,364638,939
X,1558812756,364598,949
X,1558812757,364634,728
P,1558812757,5377
X,1558812757,364586,459
X,1558812758,364618,829
X,1558812758,364697,767
X,1558812759,364652,1189
X,1558812759,364683,1083
X,1558812760,364697,718
X,1558812761,364766,579
X,1558812761,364800,495
A,1558812761,364731,563
T,1558812761,2883
R,1558812761,5C00DDFC91
X,1558812763,364799,693
X,1558812764,364842,529
X,1558812764,364844,908
X,1558812765,364872,661
X,1558812765,364779,1312
X,1558812766,364713,536
X,1558812766,364647,493
X,1558812767,364652,680
X,1558812768,364763,884
X,1558812768,364742,418
X,1558812769,364647,677
X,1558812769,364662,817
X,1558812770,364651,333
X,1558812770,364611,715
X,1558812771,364759,970
X,1558812772,364680,929
X,1558812772,364748,986
X,1558812773,364763,556
X,1558812773,364742,416
X,1558812774,364744,508
X,1558812774,364788,465
A,1558812774,364733,261
T,1558812775,2883
R,1558812775,5C00DDFC91
X,1558812776,364764,336
X,1558812777,364809,189
X,1558812778,364814,603
X,1558812778,364815,535
X,1558812779,364779,1113
X,1558812779,364664,748
X,1558812780,364722,456
X,1558812780,364737,362
X,1558812781,364691,219
X,1558812781,364649,738
X,1558812782,364721,674
X,1558812783,364674,952
X,1558812783,364643,470
X,1558812784,364669,786
X,1558812784,364629,537
X,1558812785,364681,490
X,1558812785,364734,751
X,1558812786,364610,715
X,1558812787,364646,894
P,1558812787,5377
X,1558812787,364686,830
X,1558812788,364618,756
A,1558812788,364698,205
