51386003,5152
P,1551386032,5151
P,1551386062,5152
P,1551386092,5153
P,1551386121,5151
P,1551386150,5149
P,1551386180,5152
D,1551386201,256512
D,1551386203,249856
D,1551386205,260864
D,1551386207,258816
P,1551386209,5152
D,1551386210,258560
D,1551386212,261120
D,1551386214,251136
R,1551386214,5C00DDFC91
R,1551386214,5C00DDFC91
R,1551386214,5C00DDFC91
X,1551386216,386248,10534
X,1551386216,383522,7254
X,1551386217,380911,17923
X,1551386218,382796,9078
X,1551386218,383539,3081
X,1551386219,383743,2967
X,1551386219,384602,2267
X,1551386220,384609,1955
X,1551386220,384669,6329
X,1551386221,384966,3153
X,1551386221,385040,1902
X,1551386222,384168,962
X,1551386223,384422,1250
X,1551386223,384660,1984
X,1551386224,384437,2398
X,1551386224,385384,2380
X,1551386224,385425,1599
X,1551386224,385975,3306
X,1551386225,386639,4119
X,1551386226,385665,2804
X,1551386226,385586,5676
X,1551386227,385170,7197
X,1551386227,383728,4249
X,1551386228,384602,2937
X,1551386228,383271,3006
X,1551386229,383782,2153
X,1551386230,384827,2692
X,1551386230,384847,3364
X,1551386231,384627,979
X,1551386231,384799,3525
X,1551386232,384497,1301
X,1551386232,384202,3346
X,1551386233,384423,1014
X,1551386234,384401,1288
X,1551386234,384720,6318
X,1551386235,384526,1532
X,1551386235,384554,1311
X,1551386236,384367,2164
X,1551386236,384389,1217
X,1551386237,384369,1004
X,1551386238,384540,528
X,1551386238,384384,2490
P,1551386238,5143
X,1551386239,383831,2411
X,1551386239,383446,3270
X,1551386240,383375,3149
X,1551386240,383146,278
X,1551386241,383451,561
X,1551386242,383714,2278
X,1551386242,384115,2190
X,1551386243,383866,2319
X,1551386243,382530,2506
X,1551386244,382825,2314
X,1551386244,383727,1330
X,1551386245,385194,1070
X,1551386245,385277,904
X,1551386246,384710,5638
X,1551386247,383840,14608
X,1551386247,383764,1149
X,1551386248,383930,1456
X,1551386248,384533,1068
X,1551386249,384051,886
X,1551386249,383426,1503
X,1551386250,384110,619
X,1551386251,384046,3331
X,1551386251,382446,2978
X,1551386252,382761,2935
X,1551386252,381424,9006
X,1551386253,382542,5241
X,1551386253,377824,9146
X,1551386254,379958,6901
X,1551386255,378626,6275
X,1551386255,380541,2608
X,1551386256,381242,5593
X,1551386256,381710,2758
X,1551386257,380945,3686
X,1551386257,383308,1438
X,1551386258,383075,1558
X,1551386259,383333,2503
X,1551386259,383698,1318
X,1551386260,384375,776
X,1551386260,384467,956
X,1551386261,383569,962
X,1551386261,383959,895
X,1551386262,384650,1020
X,1551386263,384803,3005
X,1551386263,383509,6335
X,1551386264,384373,7863
X,1551386264,384048,943
X,1551386265,384525,1942
X,1551386265,384420,725
X,1551386265,384324,787
X,1551386266,384741,918
X,1551386266,385035,1012
X,1551386267,385001,701
P,1551386267,5141
X,1551386267,384773,551
X,1551386268,384819,964
X,1551386268,385245,564
A,1551386268,384355,2131
T,1551386269,2820
U,1551386269,64657
X,1551386270,384459,862
X,1551386271,384757,644
X,1551386271,384793,484
X,1551386272,384685,991
X,1551386273,384736,527
X,1551386273,384755,723
X,1551386274,384713,601
X,1551386274,384945,593
X,1551386275,384561,908
X,1551386275,384792,919
X,1551386276,383670,3527
X,1551386277,381884,3794
X,1551386277,380457,5626
X,1551386278,381279,4201
X,1551386278,383155,3699
X,1551386279,382838,1878
X,1551386279,382738,1690
X,1551386280,383975,2232
X,1551386281,382675,1600
X,1551386281,383592,1132
X,1551386282,384132,788
X,1551386282,383868,922
X,1551386283,384291,1014
X,1551386283,384458,603
X,1551386284,384442,495
X,1551386285,385439,16126
