,49219,253
O,1559858886,149206,111
O,1559858887,149151,171
O,1559858887,149082,97
O,1559858888,149028,138
O,1559858888,148970,169
O,1559858889,148922,145
O,1559858890,148930,161
O,1559858890,148809,172
O,1559858891,148472,887
O,1559858891,148391,431
O,1559858892,148378,870
O,1559858892,148438,441
O,1559858893,148332,1010
O,1559858894,148345,456
O,1559858894,148639,217
O,1559858895,148642,218
O,1559858895,148507,395
O,1559858896,148004,428
O,1559858896,147765,666
O,1559858897,147537,880
O,1559858898,146763,2116
O,1559858898,146279,819
O,1559858899,146595,1734
O,1559858899,300068,20840
T,1559858899,2863
D,1559858901,241152
R,1559858901,5C00DDFC91
X,1559858902,352593,9082
X,1559858903,353778,3224
X,1559858904,353814,5928
X,1559858904,351525,8578
X,1559858905,356400,1306
X,1559858905,350761,56827
P,1559858905,5167
X,1559858905,352408,29294
X,1559858905,350256,47809
X,1559858906,349000,40149
X,1559858907,350087,38420
X,1559858907,351719,14347
X,1559858908,356244,5165
X,1559858908,355070,7514
X,1559858909,353907,8777
X,1559858909,353632,8745
X,1559858910,354904,5474
X,1559858911,355675,6397
X,1559858911,355856,4757
X,1559858912,357865,2383
X,1559858912,358531,9008
X,1559858913,359222,15693
X,1559858913,359895,1575
X,1559858914,359895,10686
X,1559858914,359431,3963
X,1559858915,359604,21255
X,1559858916,359894,9223
X,1559858916,359606,8274
X,1559858917,360442,13313
X,1559858917,359668,6357
X,1559858918,360388,17581
X,1559858918,359701,28815
X,1559858919,359319,3076
X,1559858920,358891,2722
X,1559858920,358709,1412
X,1559858921,359204,1144
X,1559858921,359640,849
X,1559858922,359147,1499
X,1559858922,357376,2023
X,1559858923,357495,2126
X,1559858924,354784,7841
X,1559858924,351034,9764
X,1559858925,352288,5575
X,1559858925,353606,4273
X,1559858926,355135,6658
X,1559858926,354266,9307
X,1559858927,356110,11018
X,1559858928,354328,3211
X,1559858928,353963,2429
X,1559858929,353681,1764
X,1559858929,355259,2746
X,1559858930,355552,1836
X,1559858930,354505,8030
X,1559858931,354885,3531
X,1559858932,356481,2042
