,384784,670
X,1551386392,385061,484
X,1551386393,385221,397
X,1551386393,385068,478
X,1551386394,385245,321
X,1551386394,385234,715
X,1551386395,385025,608
X,1551386395,384890,1008
X,1551386396,384822,462
X,1551386397,384974,778
X,1551386397,385012,450
X,1551386398,384898,832
X,1551386398,384577,545
X,1551386399,384913,601
X,1551386399,385098,537
X,1551386400,384466,802
X,1551386401,384968,709
X,1551386401,384822,584
A,1551386401,384921,779
T,1551386401,2821
U,1551386402,64657
X,1551386403,385049,616
X,1551386404,385110,556
X,1551386404,385065,741
X,1551386405,384632,536
X,1551386406,384868,440
X,1551386406,385005,559
X,1551386407,385043,520
X,1551386407,385062,649
X,1551386408,385051,696
X,1551386408,384904,970
X,1551386409,384997,518
X,1551386409,384997,497
X,1551386410,385164,596
X,1551386411,385253,519
X,1551386411,385086,402
X,1551386412,384963,668
X,1551386412,384938,672
X,1551386413,385053,322
X,1551386413,385112,446
X,1551386414,385125,578
A,1551386414,385023,621
T,1551386414,2821
U,1551386415,64657
P,1551386415,5003
X,1551386416,384986,534
X,1551386417,385070,839
X,1551386417,385167,796
X,1551386418,384981,751
X,1551386418,385097,458
X,1551386419,385131,521
X,1551386420,385123,561
X,1551386420,385111,645
X,1551386421,385083,526
X,1551386421,385068,802
X,1551386422,385134,707
X,1551386422,385057,692
X,1551386423,385037,407
X,1551386424,385075,375
X,1551386424,385136,705
X,1551386425,385049,888
X,1551386425,385143,802
X,1551386426,385227,409
X,1551386426,385089,453
X,1551386427,384444,1115
X,1551386428,384492,735
A,1551386428,385062,735
T,1551386428,2821
U,1551386428,64657
X,1551386429,385024,432
X,1551386429,384869,513
X,1551386430,384829,745
X,1551386430,384678,878
X,1551386431,384800,423
X,1551386431,384859,469
X,1551386432,384797,392
X,1551386432,384563,723
X,1551386433,384859,1012
X,1551386434,384792,966
X,1551386434,384875,538
X,1551386435,384936,489
X,1551386435,384961,483
X,1551386436,385153,447
X,1551386436,385169,635
X,1551386437,385096,817
X,1551386438,385148,545
X,1551386438,385114,454
X,1551386439,385106,481
X,1551386439,385055,499
X,1551386440,384599,741
A,1551386440,384921,606
T,1551386440,2821
U,1551386440,64657
X,1551386442,383660,637
X,1551386443,384595,666
X,1551386443,384777,606
X,1551386444,384844,531
P,1551386444,5141
X,1551386444,385293,638
X,1551386445,385298,583
X,1551386445,385281,502
X,1551386446,385114,4208
X,1551386447,385259,2096
X,1551386447,385439,5261
X,1551386448,385233,973
X,1551386448,385080,592
X,1551386449,385110,518
X,1551386449,385236,664
X,1551386450,385362,586
X,1551386451,385114,492
X,1551386451,384793,752
X,1551386452,384501,441
X,1551386452,384241,684
X,1551386453,384280,1463
X,1551386453,384009,1138
X,1551386454,384405,960
X,1551386454,384437,761
X,1551386455,384215,795
X,1551386456,384091,2383
X,1551386456,384378,1326
X,1551386457,384401,1085
X,1551386457,384801,574
A,1551386457,384813,1702
T,1551386457,2821
U,1551386458,64657
X,1551386459,384245,1167
X,1551386460,383724,743
X,1551386460,384205,968
X,1551386461,384740,687
X,1551386462,385172,841
X,1551386462,385100,214
X,1551386463,384966,732
X,1551386463,384723,386
X,1551386464,384746,863
X,1551386464,385132,586
X,1551386465,385217,653
X,1551386466,385200,482
X,1551386466,385164,755
X,1551386467,385110,350
X,1551386467,384884,548
X,1551386468,384734,495
X,1551386468,384746,651
X,1551386469,384751,808
X,1551386470,384716,584
X,1551386470,384446,2747
X,1551386470,383791,7244
X,1551386470,383556,4268
X,1551386471,383222,912
X,1551386471,383788,2216
