,02,685
X,1559693092,395069,1042
X,1559693092,395065,872
X,1559693093,395052,869
X,1559693094,394917,1174
X,1559693094,394936,815
X,1559693095,394879,970
X,1559693095,394705,959
X,1559693096,394623,729
X,1559693096,394474,673
X,1559693097,394597,987
A,1559693097,394793,835
T,1559693097,2945
X,1559693099,394965,667
X,1559693100,394878,747
X,1559693100,394974,1048
X,1559693101,394923,926
P,1559693101,5157
X,1559693101,394718,879
X,1559693102,394760,803
X,1559693103,394518,1171
X,1559693103,394979,1074
X,1559693104,394951,5041
X,1559693104,394924,1660
X,1559693105,395023,991
X,1559693105,394895,865
X,1559693106,395107,795
X,1559693107,395013,769
X,1559693107,395007,1154
X,1559693108,395031,913
X,1559693108,394954,954
X,1559693109,394722,771
X,1559693109,394913,582
X,1559693109,394776,749
X,1559693110,394894,728
X,1559693110,394952,797
X,1559693111,394996,598
X,1559693111,394967,611
X,1559693112,394899,769
X,1559693112,394894,736
A,1559693113,394914,389
T,1559693113,2945
X,1559693114,394957,1126
X,1559693115,395034,832
X,1559693116,394970,713
X,1559693116,394956,847
X,1559693117,394851,681
X,1559693117,394813,549
X,1559693118,394904,1238
X,1559693118,394720,997
X,1559693119,394760,824
X,1559693120,394823,789
X,1559693120,394923,665
X,1559693121,394926,1350
X,1559693121,394946,701
X,1559693122,394910,577
X,1559693122,394976,774
X,1559693123,394947,835
X,1559693124,394952,708
X,1559693124,395025,1038
X,1559693125,395066,1143
X,1559693125,395174,879
X,1559693126,395142,555
X,1559693126,395082,639
X,1559693127,394963,1056
X,1559693128,395074,589
X,1559693128,395050,1271
X,1559693129,394950,918
X,1559693129,394917,912
A,1559693129,394946,454
T,1559693129,2945
P,1559693130,5191
X,1559693131,394768,1161
X,1559693132,394866,601
X,1559693132,394841,800
X,1559693133,394796,817
X,1559693134,394935,1451
X,1559693134,395007,460
X,1559693135,395021,2009
X,1559693135,394907,957
X,1559693136,395063,835
X,1559693136,394959,921
X,1559693137,395184,779
X,1559693137,395126,960
X,1559693138,395023,818
X,1559693139,394932,911
X,1559693139,394963,433
