,418805,791
X,1552162031,418892,598
X,1552162032,418977,944
X,1552162032,418819,502
X,1552162033,418839,1040
X,1552162034,418699,890
X,1552162034,418788,353
X,1552162035,418785,557
X,1552162035,418913,874
X,1552162036,418726,1730
X,1552162036,418794,3123
X,1552162037,418590,841
X,1552162038,418604,675
X,1552162038,418609,790
X,1552162039,418684,1004
X,1552162039,418580,833
X,1552162040,418587,866
X,1552162040,418505,633
X,1552162041,418435,914
X,1552162042,418249,791
X,1552162042,418381,536
X,1552162043,418665,672
X,1552162043,418651,946
A,1552162043,418670,728
T,1552162043,2828
U,1552162044,46975
P,1552162045,5055
X,1552162045,418938,880
X,1552162046,418888,384
X,1552162046,418777,513
X,1552162047,418657,425
X,1552162048,418621,481
X,1552162048,418479,330
X,1552162049,418614,831
X,1552162049,418615,979
X,1552162050,418799,810
X,1552162050,418828,882
X,1552162051,418855,841
X,1552162051,418783,463
X,1552162052,418786,1314
X,1552162053,418752,846
X,1552162053,418724,767
X,1552162054,418634,905
X,1552162054,418755,357
X,1552162055,418582,679
X,1552162055,418584,464
X,1552162056,418473,1010
X,1552162057,418792,657
X,1552162057,418849,944
A,1552162057,418726,459
T,1552162057,2828
U,1552162058,46975
X,1552162059,418883,875
X,1552162060,418489,1051
X,1552162060,418529,1085
X,1552162061,418625,729
X,1552162061,418760,587
X,1552162062,418907,1187
X,1552162063,419021,1116
X,1552162063,419128,632
X,1552162064,419023,694
X,1552162064,418992,1031
X,1552162065,418769,946
X,1552162065,418826,996
X,1552162066,418840,571
X,1552162067,418752,1116
X,1552162067,418810,820
X,1552162068,419017,467
X,1552162068,419159,830
X,1552162069,419253,700
X,1552162069,419236,530
X,1552162070,419495,910
X,1552162070,419958,1055
X,1552162070,420060,1953
X,1552162071,419945,1245
X,1552162071,419139,1250
X,1552162072,419346,750
X,1552162072,419425,855
X,1552162073,419192,390
X,1552162073,418971,485
P,1552162074,5091
X,1552162074,418899,1090
X,1552162075,418726,566
X,1552162075,418840,1090
X,1552162076,418786,852
A,1552162076,419013,870
T,1552162076,2828
U,1552162076,46975
X,1552162078,418589,1052
X,1552162078,418535,627
X,1552162079,418630,529
X,1552162079,418625,1045
X,1552162080,418219,829
X,1552162081,418091,1015
X,1552162081,418509,745
X,1552162082,417270,2507
X,1552162082,417605,1344
X,1552162083,416828,1279
X,1552162083,417211,471
X,1552162084,417142,908
X,1552162085,417391,1210
X,1552162085,417543,510
X,1552162086,418073,826
X,1552162086,417930,1055
X,1552162087,417863,593
X,1552162087,418136,1369
X,1552162088,418490,737
X,1552162089,418289,795
X,1552162089,418365,1048
X,1552162090,418494,698
X,1552162090,418363,885
X,1552162091,418155,1015
X,1552162091,418082,847
X,1552162092,418094,812
X,1552162093,418017,749
X,1552162093,418177,782
X,1552162094,417789,889
X,1552162094,418012,997
X,1552162095,418209,1137
X,1552162095,418414,919
A,1552162095,418097,1488
