42434021,209664
D,1562434024,210176
D,1562434026,210432
D,1562434028,210688
D,1562434030,210432
D,1562434032,209920
P,1562434033,5117
D,1562434035,210176
D,1562434037,210432
D,1562434038,209664
D,1562434040,209664
D,1562434042,210176
D,1562434045,210688
D,1562434047,209920
D,1562434049,209664
D,1562434051,210176
D,1562434053,209920
D,1562434056,209664
D,1562434058,210944
D,1562434060,209408
D,1562434062,210688
P,1562434062,4981
D,1562434064,208896
D,1562434067,209408
D,1562434069,210176
D,1562434071,209920
D,1562434073,210176
D,1562434075,208896
D,1562434078,209920
D,1562434079,209664
D,1562434081,209920
D,1562434083,210176
D,1562434085,209920
D,1562434088,210432
D,1562434090,210176
P,1562434092,5116
D,1562434092,209664
D,1562434094,209920
D,1562434096,209664
D,1562434099,209920
D,1562434101,210688
D,1562434103,209408
D,1562434105,210176
D,1562434107,209920
D,1562434110,210176
D,1562434112,209408
D,1562434114,209664
D,1562434116,209664
D,1562434118,209664
D,1562434120,211200
P,1562434121,5114
D,1562434122,209920
D,1562434124,210176
D,1562434126,210176
D,1562434128,210432
D,1562434131,210432
D,1562434133,209664
D,1562434135,210432
D,1562434137,210176
D,1562434139,208896
D,1562434142,209920
D,1562434144,210432
D,1562434146,209664
D,1562434148,209920
D,1562434150,210432
P,1562434151,4983
D,1562434153,210176
D,1562434155,210176
D,1562434157,210176
D,1562434159,210176
D,1562434161,209664
D,1562434163,210176
D,1562434165,210176
D,1562434167,210176
D,1562434169,210176
D,1562434172,209408
D,1562434174,209920
D,1562434176,210176
D,1562434178,210176
P,1562434180,5114
D,1562434180,209664
D,1562434183,209408
D,1562434185,210688
D,1562434187,209920
D,1562434189,209920
D,1562434191,210176
D,1562434194,210176
D,1562434196,210432
D,1562434198,209408
D,1562434200,209408
D,1562434201,210432
D,1562434204,210176
D,1562434206,211200
D,1562434208,209920
P,1562434209,5115
D,1562434210,210176
D,1562434212,210176
D,1562434215,209152
D,1562434217,210176
D,1562434219,209408
D,1562434221,210688
D,1562434223,210944
D,1562434226,209920
D,1562434228,210176
D,1562434230,209920
D,1562434232,210176
D,1562434234,209920
D,1562434237,210432
D,1562434239,209920
P,1562434239,5024
D,1562434241,209920
D,1562434242,212992
D,1562434244,210176
D,1562434247,210176
D,1562434249,210176
D,1562434251,210432
