H,1553399683,147519
U,1553399683,46975
X,1553399685,421768,641
X,1553399685,421648,746
X,1553399686,421477,505
X,1553399686,421164,899
P,1553399687,4968
X,1553399687,420736,620
X,1553399687,421431,849
X,1553399688,421505,898
X,1553399689,421654,596
X,1553399689,421441,581
X,1553399690,421612,576
X,1553399690,421637,914
X,1553399691,421487,818
X,1553399691,421520,830
X,1553399692,421477,974
X,1553399693,421522,668
X,1553399693,421537,417
X,1553399694,421469,954
X,1553399694,421307,816
X,1553399695,421605,1184
X,1553399695,421681,948
X,1553399696,421761,2630
X,1553399697,421866,1912
X,1553399697,421583,664
A,1553399697,421482,1032
T,1553399697,2790
U,1553399698,46975
X,1553399699,421348,1148
X,1553399700,421313,1374
X,1553399700,421305,812
X,1553399701,421594,916
X,1553399701,421728,496
X,1553399702,421799,851
X,1553399702,421962,801
X,1553399703,421939,704
X,1553399704,421675,564
X,1553399704,421688,588
X,1553399705,421790,878
X,1553399705,421899,897
X,1553399706,421791,1073
X,1553399706,421683,768
X,1553399707,421216,791
X,1553399708,421533,574
X,1553399708,421813,712
X,1553399709,421952,892
X,1553399709,421657,956
X,1553399710,421823,838
X,1553399710,421640,673
X,1553399711,421495,481
X,1553399712,421635,573
A,1553399712,421691,746
T,1553399712,2790
U,1553399712,46975
X,1553399712,421842,443
X,1553399713,422045,646
X,1553399714,421991,694
X,1553399714,421661,5483
X,1553399715,421010,10698
X,1553399715,421717,2433
P,1553399716,4968
X,1553399716,421745,643
X,1553399716,421815,593
X,1553399717,421644,673
X,1553399718,421574,585
X,1553399718,421716,785
X,1553399719,421664,764
X,1553399719,421784,720
X,1553399720,421769,816
X,1553399720,421693,638
X,1553399721,422171,4913
X,1553399722,420941,10633
X,1553399722,421201,1204
X,1553399723,421593,1351
X,1553399723,421191,845
X,1553399724,421139,762
X,1553399724,421243,688
X,1553399725,421520,930
X,1553399726,421761,952
X,1553399726,421800,894
X,1553399727,421804,881
X,1553399727,421499,712
A,1553399727,421661,906
T,1553399727,2791
U,1553399728,46975
X,1553399729,422179,741
X,1553399730,422005,1344
X,1553399730,421272,1000
X,1553399731,421639,277
X,1553399732,421721,868
X,1553399732,421801,934
X,1553399733,421997,576
X,1553399733,421932,564
X,1553399734,421855,684
X,1553399734,421690,637
X,1553399735,421888,648
X,1553399735,421655,1019
X,1553399736,420950,1101
X,1553399737,421586,790
X,1553399737,421271,704
X,1553399738,421271,668
X,1553399738,421411,609
X,1553399739,421543,663
X,1553399739,421619,743
X,1553399740,421770,727
X,1553399741,421665,669
X,1553399741,421687,539
X,1553399742,421786,688
A,1553399742,421679,908
T,1553399742,2791
U,1553399742,46975
X,1553399744,421754,938
X,1553399744,421563,509
X,1553399745,421431,454
X,1553399745,421503,853
P,1553399746,4967
X,1553399746,421337,1466
X,1553399747,421310,890
X,1553399747,421552,1080
X,1553399748,421778,1319
X,1553399748,421110,837
X,1553399749,421503,544
X,1553399749,421692,492
X,1553399750,422023,1063
X,1553399751,420986,16834
X,1553399751,421589,881
X,1553399752,421506,497
X,1553399752,421596,500
X,1553399753,421633,1094
X,1553399753,421584,865
X,1553399753,421469,1010
X,1553399754,421583,582
X,1553399754,421694,697
X,1553399755,421509,11936
X,1553399755,421710,1496
X,1553399756,421479,1165
X,1553399756,421160,1023
X,1553399757,421073,677
X,1553399757,421286,765
X,1553399758,421512,710
X,1553399759,421076,4048
X,1553399759,421289,1281
X,1553399760,421105,2125
X,1553399760,421029,949
X,1553399761,421166,378
X,1553399761,421068,736
A,1553399761,421427,725
T,1553399762,2791
U,1553399762,46975
X,1553399763,420921,750
X,1553399764,420998,691
X,1553399765,420860,556
X,1553399765,421253,915
X,1553399766,421303,865
X,1553399766,422165,4590
X,1553399767,420939,4062
X,1553399767,421329,1126
X,1553399768,420969,887
X,1553399769,420956,849
X,1553399769,421243,1139
X,1553399770,421707,877
X,1553399770,421916,991
X,1553399771,421727,906
X,1553399771,421609,974
X,1553399772,421477,849
X,1553399773,421514,635
X,1553399773,421882,1417
X,1553399774,421686,1277
X,1553399774,421362,949
X,1553399775,421272,650
P,1553399775,4968
X,1553399775,421354,612
X,1553399776,421239,773
X,1553399777,421451,1224
