41683312,145115,210
O,1561683313,144952,781
O,1561683313,144744,509
O,1561683314,144312,210
O,1561683314,143880,1008
O,1561683315,144924,486
O,1561683315,145171,174
O,1561683316,145211,134
O,1561683317,145054,257
O,1561683317,144904,228
O,1561683318,144654,418
O,1561683318,144433,906
O,1561683319,144908,123
O,1561683319,144666,299
O,1561683320,144075,1364
O,1561683321,145048,2072
O,1561683321,145128,1090
O,1561683322,145011,891
O,1561683322,145458,365
O,1561683323,144174,1088
O,1561683323,144420,819
O,1561683324,143709,481
O,1561683324,143764,596
O,1561683325,143968,255
O,1561683326,144049,308
O,1561683326,143513,562
O,1561683327,144402,1299
O,1561683327,144945,435
O,1561683328,144662,356
O,1561683328,145015,486
P,1561683329,5142
O,1561683329,145085,126
O,1561683330,144812,455
O,1561683330,144378,373
O,1561683331,144850,269
O,1561683331,144644,327
O,1561683332,143802,856
O,1561683332,144341,1637
O,1561683333,144725,197
O,1561683334,144957,122
O,1561683334,145001,132
O,1561683335,145060,100
O,1561683335,144732,1073
O,1561683336,144177,818
O,1561683336,144404,508
O,1561683337,144753,174
O,1561683338,144578,344
O,1561683338,144636,629
O,1561683339,143950,664
O,1561683339,143290,1641
O,1561683340,143718,697
O,1561683340,144115,580
O,1561683341,143904,569
O,1561683342,143753,940
O,1561683342,143608,1362
O,1561683343,144193,1845
O,1561683343,144365,694
O,1561683344,144261,538
O,1561683344,144073,960
O,1561683345,143485,1803
O,1561683346,143722,1619
O,1561683346,144304,969
O,1561683347,144330,632
O,1561683347,144258,953
O,1561683348,144434,631
O,1561683348,144266,585
O,1561683349,143728,1225
O,1561683350,142927,1204
O,1561683350,14368
