72137,386032,957
T,1556572137,2815
R,1556572137,5C00DDFC91
X,1556572139,386031,726
X,1556572139,385867,709
X,1556572139,385868,708
X,1556572140,385880,493
X,1556572140,386000,533
X,1556572141,386060,686
X,1556572141,385938,541
X,1556572142,385838,427
X,1556572143,385799,680
X,1556572143,385892,730
X,1556572144,385958,604
X,1556572144,385965,664
X,1556572145,385845,501
X,1556572145,385789,439
X,1556572146,385731,807
X,1556572146,385910,495
X,1556572147,385999,798
X,1556572148,386073,1248
P,1556572148,5290
X,1556572148,385928,631
X,1556572149,385946,608
X,1556572149,385989,884
A,1556572149,385911,329
T,1556572149,2815
X,1556572151,386058,515
X,1556572152,386025,394
X,1556572152,386045,449
X,1556572153,385877,391
X,1556572154,385906,823
X,1556572154,385977,652
X,1556572155,385949,514
X,1556572155,385790,597
X,1556572156,385809,411
X,1556572156,385697,406
X,1556572157,385834,801
X,1556572158,385903,605
X,1556572158,386058,649
X,1556572159,386140,641
X,1556572159,385876,394
X,1556572160,385709,566
X,1556572160,385763,664
X,1556572161,385840,566
X,1556572162,385922,753
X,1556572162,385809,552
A,1556572162,385899,443
T,1556572162,2815
R,1556572162,5C00DDFC91
X,1556572164,385739,628
X,1556572165,385833,520
X,1556572165,385895,741
X,1556572166,385860,539
X,1556572166,385835,509
X,1556572167,385665,527
X,1556572167,385790,737
X,1556572168,385943,536
X,1556572169,386051,807
X,1556572169,385894,690
X,1556572170,385871,530
X,1556572170,385876,619
X,1556572171,386082,681
X,1556572171,386357,817
X,1556572172,386885,944
X,1556572173,386436,464
X,1556572173,386620,507
X,1556572174,386911,797
X,1556572174,386772,1007
X,1556572175,386400,1119
X,1556572175,385991,885
X,1556572176,385829,447
A,1556572176,386068,1246
T,1556572176,2815
R,1556572176,5C00DDFC91
P,1556572178,5302
X,1556572178,385959,648
X,1556572179,386056,773
X,1556572179,385948,629
X,1556572180,385940,576
X,1556572180,385914,500
X,1556572180,386030,877
X,1556572180,386175,482
X,1556572181,386492,645
X,1556572182,387057,1017
X,1556572182,386553,841
X,1556572183,386385,459
X,1556572183,386432,532
X,1556572184,386276,586
X,1556572184,386197,629
X,1556572185,386165,1036
X,1556572186,385881,500
X,1556572186,385800,566
X,1556572187,385767,508
X,1556572187,385721,631
X,1556572188,385787,571
X,1556572188,385908,759
X,1556572189,385918,733
A,1556572189,386056,832
T,1556572189,2815
R,1556572189,5C00DDFC91
X,1556572191,385872,637
X,1556572191,386080,599
X,1556572192,386268,967
X,1556572193,386167,514
X,1556572193,386011,745
X,1556572194,385824,838
X,1556572194,385850,819
X,1556572195,385947,549
X,1556572195,386070,1067
X,1556572196,385975,611
X,1556572197,385952,538
X,1556572197,385831,655
X,1556572198,385925,712
X,1556572198,386070,638
X,1556572199,386237,705
X,1556572199,386078,707
X,1556572200,386162,300
X,1556572201,386158,450
X,1556572201,386182,675
X,1556572202,386475,694
X,1556572202,386519,580
A,1556572202,386079,695
T,1556572202,2815
R,1556572203,5C00DDFC91
X,1556572204,385829,406
X,1556572205,385815,730
X,1556572205,385885,874
