H,1551646528,147519
T,1551646528,2818
R,1551646528,5C00DDFC91
X,1551646530,378768,690
X,1551646530,378673,993
X,1551646531,378323,1001
X,1551646532,378646,931
X,1551646532,378713,608
X,1551646533,378855,711
X,1551646533,378816,10019
X,1551646534,379231,835
X,1551646534,379126,606
X,1551646535,379127,651
X,1551646536,379127,370
X,1551646536,379115,595
X,1551646537,379174,405
X,1551646537,379196,980
X,1551646538,379151,2198
X,1551646538,379198,766
X,1551646539,379233,678
X,1551646540,379304,298
X,1551646540,378907,11785
X,1551646541,379394,1051
X,1551646541,379392,517
X,1551646542,379250,402
X,1551646542,379391,381
X,1551646543,379380,313
X,1551646544,379232,700
A,1551646544,379106,746
T,1551646544,2818
R,1551646544,5C00DDFC91
X,1551646546,379165,375
X,1551646546,379141,532
X,1551646546,379056,628
X,1551646546,379110,555
X,1551646547,379043,354
X,1551646547,378940,584
X,1551646548,378973,400
X,1551646548,379160,701
X,1551646549,379216,495
X,1551646550,379095,753
X,1551646550,379116,419
X,1551646551,379160,595
X,1551646551,379062,782
X,1551646552,378921,484
X,1551646552,379000,541
X,1551646553,379043,472
X,1551646554,379106,685
P,1551646554,5135
X,1551646554,379084,448
X,1551646555,379056,607
X,1551646555,379146,286
A,1551646556,379079,295
T,1551646556,2818
R,1551646556,5C00DDFC91
X,1551646557,379241,752
X,1551646558,379020,860
X,1551646559,378772,637
X,1551646559,378825,602
X,1551646560,378862,373
X,1551646560,378981,461
X,1551646561,379111,517
X,1551646561,378878,4617
X,1551646562,378425,2057
X,1551646563,378899,17118
X,1551646563,378787,7547
X,1551646564,378825,2597
X,1551646564,379034,549
X,1551646565,378863,2067
X,1551646565,379260,1228
X,1551646566,379282,1003
X,1551646567,379139,929
X,1551646567,379139,716
X,1551646568,379173,497
X,1551646568,379214,481
X,1551646569,379279,784
X,1551646569,379126,1167
X,1551646570,379065,463
X,1551646571,379214,307
X,1551646571,379254,355
X,1551646572,379391,599
X,1551646572,379388,472
X,1551646573,379156,482
X,1551646573,379184,555
A,1551646573,379122,619
T,1551646573,2818
R,1551646574,5C00DDFC91
X,1551646575,379254,930
X,1551646576,379086,954
X,1551646576,379092,601
X,1551646577,379275,590
X,1551646578,379183,478
X,1551646578,379141,866
X,1551646579,379039,469
X,1551646579,378946,863
X,1551646580,379132,455
X,1551646580,379105,501
X,1551646581,379001,741
X,1551646582,378988,701
X,1551646582,379104,828
X,1551646583,379248,593
X,1551646583,379247,338
X,1551646584,379250,627
P,1551646584,5136
X,1551646584,379330,733
X,1551646585,379382,867
X,1551646586,379397,1266
X,1551646586,379519,800
X,1551646587,379420,389
A,1551646587,379187,573
T,1551646587,2818
R,1551646587,5C00DDFC91
X,1551646588,379305,595
X,1551646588,379307,259
X,1551646589,379120,219
X,1551646589,379203,588
X,1551646590,379342,541
X,1551646590,379325,540
X,1551646591,379148,741
X,1551646592,379189,540
X,1551646592,379182,249
X,1551646593,379256,383
X,1551646593,379296,654
X,1551646594,379266,585
X,1551646594,379186,829
X,1551646595,379139,712
X,1551646596,379256,732
X,1551646596,379271,500
X,1551646597,379282,604
X,1551646597,379192,1085
X,1551646598,379272,576
X,1551646598,379347,242
X,1551646599,379210,496
A,1551646599,379245,227
T,1551646599,2818
R,1551646599,5C00DDFC91
X,1551646601,379276,809
X,1551646602,379075,483
X,1551646602,379092,442
X,1551646603,379347,362
X,1551646603,379223,683
X,1551646604,379068,415
X,1551646605,379086,473
X,1551646605,379309,346
X,1551646606,379182,624
X,1551646606,379380,676
X,1551646607,379275,742
X,1551646607,379199,418
X,1551646608,379089,463
X,1551646608,379119,396
X,1551646609,379083,567
X,1551646610,379099,573
X,1551646610,378955,1043
X,1551646611,379242,365
X,1551646611,379359,235
X,1551646612,379201,378
X,1551646612,379168,296
A,1551646612,379193,312
T,1551646613,2818
R,1551646613,5C00DDFC91
P,1551646613,5133
X,1551646614,379324,326
X,1551646615,379222,563
X,1551646616,379178,512
X,1551646616,379245,541
X,1551646617,379237,600
X,1551646617,379170,686
X,1551646618,379209,625
X,1551646618,379142,567
X,1551646619,379075,623
X,1551646620,379235,510
X,1551646620,379191,667
X,1551646621,379285,360
X,1551646621,379345,593
