7591771,200192
D,1557591773,199680
D,1557591775,198912
D,1557591776,199680
D,1557591779,199936
D,1557591781,200192
P,1557591781,5219
D,1557591783,199936
D,1557591785,200448
D,1557591787,199936
D,1557591790,200448
D,1557591792,199936
D,1557591794,200448
D,1557591796,199936
D,1557591798,200448
D,1557591801,200192
D,1557591803,200192
D,1557591805,199936
D,1557591807,199936
D,1557591809,200448
P,1557591811,5221
D,1557591812,199936
D,1557591814,200192
D,1557591816,199936
D,1557591817,200192
D,1557591819,199680
D,1557591822,198912
D,1557591824,199936
D,1557591826,199936
D,1557591828,200448
D,1557591830,199936
D,1557591833,200192
D,1557591835,200448
D,1557591837,200192
D,1557591839,200192
P,1557591841,5221
D,1557591841,199680
D,1557591844,199936
D,1557591846,199936
D,1557591848,200704
D,1557591850,200192
D,1557591852,199424
D,1557591855,200704
D,1557591857,200448
D,1557591858,199680
D,1557591860,200448
D,1557591862,199680
D,1557591865,200448
D,1557591867,199680
D,1557591869,200192
P,1557591870,5220
D,1557591871,200448
D,1557591873,200448
D,1557591876,200448
D,1557591878,200704
D,1557591880,200192
D,1557591882,199936
D,1557591884,200192
D,1557591887,200448
D,1557591889,200704
D,1557591891,200448
D,1557591893,200192
D,1557591896,199936
D,1557591898,200448
P,1557591899,5223
D,1557591899,200192
D,1557591901,200192
D,1557591903,199424
D,1557591906,199936
D,1557591908,200448
D,1557591910,200192
D,1557591912,199936
D,1557591914,199936
D,1557591917,200192
D,1557591919,200448
D,1557591921,199936
D,1557591923,200448
D,1557591925,199936
D,1557591928,200192
P,1557591929,5220
D,1557591930,200704
D,1557591932,199936
D,1557591934,199936
D,1557591936,199936
D,1557591939,200192
D,1557591940,199936
D,1557591942,199936
D,1557591944,200192
D,1557591946,199936
D,1557591949,200704
D,1557591951,200448
D,1557591953,200704
D,1557591955,199680
D,1557591957,200192
P,1557591958,5222
D,1557591960,199936
D,1557591962,199936
D,1557591964,200448
D,1557591966,200704
D,1557591968,199936
D,1557591971,199680
D,1557591973,199936
D,1557591975,200448
D,1557591977,199936
D,1557591979,200192
D,1557591981,200448
D,1557591983,199936
D,1557591985,200192
P,1557591987,5223
D,1557591987,200192
D,1557591989,199936
D,1557591992,200448
D,1557591994,200704
D,1557591996,200448
D,1557591998,200448
D,1557592000,200448
D,1557592003,200704
D,1557592005,200192
D,1557592007,200192
D,1557592009,200448
D,1557592011,199424
D,1557592014,200448
D,1557592016,199680
P,1557592017,5221
D,1557592018,199936
D,1557592020,199936
D,1557592021,200192
D,1557592024,200704
D,1557592026,200192
D,1557592028,199936
D,1557592030,200704
D,1557592032,199936
D,1557592035,199424
D,1557592037,199424
D,1557592039,200192
D,1557592041,200704
D,1557592043,200192
D,1557592046,200192
P,1557592046,5218
D,1557592048,199936
D,1557592050,200704
D,1557592052,200192
D,1557592054,200448
D,1557592057,199936
D,1557592059,199936
D,1557592061,200960
D,1557592062,200448
D,1557592064,200704
D,1557592067,200192
D,1557592069,200704
D,1557592071,199936
D,1557592073,199936
P,1557592075,5219
D,1557592075,200448
D,1557592078,200192
D,1557592080,200192
D,1557592082,200448
D,1557592084,200704
D,1557592086,200192
D,1557592089,200192
D,1557592091,199680
D,1557592093,200192
D,1557592095,200704
D,1557592097,200960
D,1557592100,200960
D,1557592102,200960
D,1557592103,199936
P,1557592104,5220
D,1557592105,200192
D,1557592108,200192
D,1557592110,200192
D,1557592112,200192
D,1557592114,200960
D,1557592116,200704
D,1557592119,200448
D,1557592121,199936
D,1557592123,200192
D,1557592125,200448
D,1557592127,200192
D,1557592130,200704
D,1557592132,199680
D,1557592134,199680
P,1557592135,5221
D,1557592136,200704
D,1557592138,200704
D,1557592141,200704
D,1557592143,200448
