,53947,1042
X,1561849064,354053,2689
X,1561849065,354057,1141
X,1561849066,354100,822
X,1561849066,353392,7781
X,1561849067,354309,6828
X,1561849067,354060,15488
X,1561849068,354253,2492
X,1561849068,354282,10634
X,1561849069,354194,857
X,1561849069,354134,812
X,1561849070,354077,518
X,1561849071,354091,759
X,1561849071,354092,535
X,1561849072,354108,473
P,1561849072,5133
X,1561849072,354124,485
X,1561849073,353975,418
X,1561849073,353930,488
X,1561849074,353996,828
X,1561849075,354149,944
X,1561849075,354071,927
X,1561849076,354102,524
X,1561849076,354132,585
X,1561849077,354114,462
X,1561849077,354146,474
X,1561849078,354130,528
A,1561849078,354094,264
T,1561849078,2993
R,1561849078,5C00DDFC91
X,1561849080,354165,323
X,1561849081,354161,310
X,1561849081,354159,457
X,1561849082,354108,452
X,1561849082,354104,479
X,1561849083,354176,407
X,1561849083,354200,544
X,1561849084,354192,935
X,1561849085,354190,291
X,1561849085,354224,491
X,1561849086,354190,643
X,1561849086,354262,593
X,1561849087,354157,322
X,1561849087,354162,419
X,1561849088,354143,510
X,1561849089,354182,472
X,1561849089,354234,782
X,1561849090,354232,566
X,1561849090,354201,606
X,1561849091,354227,519
A,1561849091,354183,158
T,1561849091,2993
R,1561849091,5C00DDFC91
X,1561849093,354275,466
X,1561849093,354227,603
X,1561849094,354390,655
X,1561849095,354198,602
X,1561849095,354111,436
X,1561849096,354031,505
X,1561849096,353904,508
X,1561849097,353876,732
X,1561849097,353903,387
X,1561849098,354060,747
X,1561849099,354118,320
X,1561849099,354146,714
X,1561849100,354170,728
