,364607,12105
X,1554146582,364656,7776
X,1554146583,364386,2204
X,1554146584,364413,1316
X,1554146584,364399,491
X,1554146585,364340,1763
X,1554146585,364290,1410
X,1554146586,364461,1050
X,1554146586,364504,4949
X,1554146587,364306,2231
X,1554146587,364150,3447
X,1554146588,364405,877
X,1554146589,364365,692
X,1554146589,364280,753
X,1554146590,364247,7226
X,1554146590,364420,619
X,1554146591,364416,602
X,1554146591,364463,938
X,1554146592,364351,579
X,1554146593,364327,1027
X,1554146593,364358,771
X,1554146594,364308,615
A,1554146594,364319,447
T,1554146594,2872
R,1554146594,5C00DDFC91
X,1554146596,364351,542
X,1554146596,364362,547
X,1554146597,364263,748
X,1554146598,364243,1028
X,1554146598,363941,2380
X,1554146599,364832,5575
X,1554146599,364362,6393
X,1554146600,364787,5489
P,1554146600,4881
X,1554146600,364787,17168
X,1554146601,364632,8030
X,1554146602,364719,6684
X,1554146602,365055,8143
X,1554146603,364789,3119
X,1554146603,364488,3837
X,1554146604,364972,4419
X,1554146604,364974,4705
X,1554146605,365093,8019
X,1554146606,364511,1820
X,1554146606,364533,7123
X,1554146607,364898,1059
X,1554146607,364499,777
X,1554146608,364403,815
X,1554146608,364513,1015
X,1554146609,364451,440
X,1554146610,364413,951
X,1554146610,364418,851
X,1554146611,364353,723
X,1554146611,364248,647
X,1554146612,364498,2545
X,1554146612,364454,3292
X,1554146613,364426,7012
X,1554146613,364092,2914
X,1554146614,364760,6923
X,1554146615,364296,3935
X,1554146615,363985,15436
X,1554146616,364048,17449
X,1554146616,364411,13451
X,1554146617,363645,11880
X,1554146617,364044,7022
X,1554146618,363405,20168
X,1554146619,366090,14472
X,1554146619,364193,8617
X,1554146620,364021,1942
X,1554146620,364439,707
X,1554146620,364288,1023
X,1554146620,364244,1059
X,1554146621,364316,825
X,1554146622,364658,3111
X,1554146622,363905,5479
X,1554146623,364358,1009
X,1554146623,364470,999
X,1554146624,364488,850
X,1554146624,364598,872
X,1554146625,364967,2904
X,1554146626,364053,8035
X,1554146626,364658,3085
X,1554146627,364851,5926
X,1554146627,364440,5693
X,1554146628,364424,5112
X,1554146628,364488,8890
X,1554146629,364992,11192
P,1554146629,4879
X,1554146630,364303,14237
X,1554146630,365047,10844
X,1554146631,365184,11247
X,1554146631,365025,1135
X,1554146632,364192,6704
X,1554146632,364841,9589
X,1554146633,364935,7236
X,1554146634,364750,8616
X,1554146634,364734,6231
X,1554146635,365032,7924
X,1554146635,364722,14010
X,1554146636,364583,4891
X,1554146636,364413,2234
X,1554146637,364680,908
X,1554146638,364599,885
X,1554146638,364444,870
X,1554146639,364481,1084
X,1554146639,364541,986
X,1554146640,364453,723
A,1554146640,364439,432
T,1554146640,2872
R,1554146640,5C00DDFC91
X,1554146642,364531,2203
X,1554146642,364531,716
X,1554146643,364467,632
X,1554146644,364248,943
X,1554146644,364459,943
X,1554146645,364612,855
X,1554146645,364542,1274
X,1554146646,364542,939
X,1554146646,363823,11739
X,1554146647,364685,1745
X,1554146648,364408,886
X,1554146648,364500,2150
X,1554146649,364556,587
X,1554146649,364520,2030
X,1554146650,364564,709
X,1554146650,364500,2662
X,1554146651,364550,649
X,1554146652,364800,967
X,1554146652,364808,755
X,1554146653,364560,1082
X,1554146653,364661,820
X,1554146654,364588,486
X,1554146654,364560,835
X,1554146655,364541,749
X,1554146656,364538,566
X,1554146656,364482,1071
X,1554146657,364767,760
X,1554146657,364653,523
X,1554146658,364596,535
A,1554146658,364572,560
T,1554146658,2872
R,1554146658,5C00DDFC91
P,1554146659,4880
X,1554146660,364440,726
X,1554146660,364584,925
X,1554146661,364497,653
