7514836,201472
D,1557514838,200960
D,1557514840,201472
D,1557514842,201728
D,1557514844,201984
D,1557514846,201472
P,1557514847,5225
D,1557514848,201728
D,1557514850,201216
D,1557514852,201728
D,1557514854,201728
D,1557514857,201472
D,1557514859,201216
D,1557514861,200704
D,1557514863,201984
D,1557514865,200960
D,1557514868,201472
D,1557514870,201216
D,1557514872,201472
D,1557514874,201984
D,1557514876,201728
P,1557514877,5225
D,1557514879,201728
D,1557514881,200960
D,1557514883,201728
D,1557514885,200960
D,1557514886,201216
D,1557514889,201984
D,1557514891,201728
D,1557514893,201728
D,1557514895,200960
D,1557514897,201216
D,1557514900,201472
D,1557514902,202240
D,1557514904,201216
P,1557514906,5222
D,1557514906,202240
D,1557514908,199424
D,1557514911,201472
D,1557514913,201472
D,1557514915,201216
D,1557514917,201216
D,1557514919,201216
D,1557514922,201728
D,1557514924,201472
D,1557514926,201984
D,1557514927,201472
D,1557514929,201472
D,1557514932,201472
D,1557514934,201472
P,1557514935,5227
D,1557514936,201472
D,1557514938,201216
D,1557514940,201472
D,1557514943,201728
D,1557514945,201472
D,1557514947,200448
D,1557514949,203520
D,1557514951,201216
D,1557514954,201216
D,1557514956,201216
D,1557514958,201472
D,1557514960,198912
D,1557514962,201984
D,1557514965,201472
P,1557514965,5226
D,1557514967,199936
D,1557514968,200192
D,1557514970,202752
D,1557514973,199936
D,1557514975,196096
D,1557514977,202752
D,1557514979,201472
D,1557514981,198656
D,1557514984,197376
D,1557514986,199936
D,1557514988,201472
D,1557514990,200448
D,1557514992,200448
P,1557514994,5227
D,1557514995,200448
D,1557514997,199424
D,1557514999,198144
D,1557515001,193024
D,1557515003,202240
D,1557515006,199680
D,1557515008,202240
D,1557515009,201728
D,1557515011,201216
D,1557515013,203264
D,1557515016,202496
D,1557515018,196352
D,1557515020,201472
D,1557515022,201472
P,1557515024,5222
D,1557515024,201472
D,1557515027,202496
D,1557515029,202496
D,1557515031,202496
D,1557515033,200960
D,1557515035,200960
D,1557515038,201216
D,1557515040,203264
D,1557515042,201984
D,1557515044,201728
D,1557515046,201216
D,1557515049,201984
D,1557515050,201728
D,1557515052,201472
P,1557515053,5224
D,1557515054,201728
D,1557515056,201472
D,1557515059,201728
D,1557515061,201984
D,1557515063,200704
D,1557515065,201984
D,1557515067,201216
D,1557515070,201472
D,1557515072,201472
D,1557515074,201216
D,1557515076,201216
D,1557515078,201216
D,1557515081,201728
P,1557515083,5225
D,1557515083,201472
D,1557515085,200704
D,1557515087,201216
D,1557515089,201472
D,1557515091,201216
D,1557515093,201472
D,1557515095,201472
D,1557515097,200960
D,1557515099,204032
D,1557515102,198656
D,1557515104,199680
D,1557515106,200448
D,1557515108,201472
D,1557515110,201472
P,1557515112,5224
D,1557515113,200960
D,1557515115,200960
D,1557515117,201216
D,1557515119,201216
D,1557515121,201472
D,1557515124,200704
D,1557515126,201216
D,1557515128,200960
D,1557515130,201472
D,1557515132,200704
D,1557515134,201216
D,1557515136,200960
D,1557515138,201472
D,1557515140,202240
P,1557515141,5225
D,1557515142,201728
D,1557515145,201216
D,1557515147,200960
D,1557515149,202496
D,1557515151,201216
D,1557515153,200960
D,1557515156,201472
D,1557515158,200960
D,1557515160,200960
D,1557515162,201216
D,1557515164,200960
D,1557515167,201216
D,1557515169,201216
D,1557515171,201472
P,1557515171,5225
D,1557515173,200960
D,1557515174,200960
D,1557515177,200960
D,1557515179,201216
D,1557515181,200960
D,1557515183,200448
D,1557515186,200704
D,1557515188,201216
D,1557515190,200704
D,1557515192,201472
D,1557515194,200960
D,1557515197,200960
D,1557515199,200704
P,1557515200,5224
D,1557515201,200704
D,1557515203,200960
D,1557515205,200960
D,1557515208,201472
D,1557515210,200704
D,1557515212,200960
