
561493946,359038,15013
X,1561493946,357914,12884
X,1561493947,358017,6493
X,1561493947,357647,5323
X,1561493948,358265,741
X,1561493948,358225,1012
X,1561493949,357927,929
X,1561493950,357944,563
P,1561493950,5146
X,1561493950,358347,1050
X,1561493951,358330,763
X,1561493951,358387,1605
X,1561493952,358637,14814
X,1561493952,357015,4765
X,1561493953,357389,1589
X,1561493954,359038,23420
X,1561493954,357575,25415
X,1561493955,358173,15992
X,1561493955,358221,2506
X,1561493956,357657,1508
X,1561493956,358854,48148
X,1561493957,358110,8831
X,1561493957,358564,35632
X,1561493958,355104,14941
X,1561493959,356995,41758
X,1561493959,357878,8571
X,1561493960,357887,2408
X,1561493960,358077,983
X,1561493961,357735,6667
X,1561493961,357964,1036
X,1561493962,357996,979
X,1561493963,358178,810
X,1561493963,357988,1234
X,1561493964,358320,773
X,1561493964,358220,1864
X,1561493965,358082,3259
X,1561493965,358612,1339
X,1561493966,358571,1971
X,1561493967,358314,10367
X,1561493967,358199,927
A,1561493967,358041,1300
T,1561493967,3014
R,1561493967,5C00DDFC91
X,1561493969,358373,1949
X,1561493970,358222,1327
X,1561493970,358370,1385
X,1561493971,358073,1080
X,1561493971,358151,1018
X,1561493971,358232,619
X,1561493972,358151,6105
X,1561493972,358125,1153
X,1561493973,357996,955
X,1561493973,357958,610
X,1561493974,357889,872
X,1561493974,357846,421
X,1561493975,357855,990
X,1561493976,357934,881
X,1561493976,357864,1337
X,1561493977,357425,682
X,1561493977,357291,13765
X,1561493978,357971,2259
X,1561493978,358000,1023
P,1561493979,5146
X,1561493979,358250,1013
X,1561493979,358186,719
X,1561493980,358006,674
X,1561493981,357698,2176
X,1561493981,357511,14684
X,1561493982,351850,21539
X,1561493982,159201,10948
