3895634,242432
R,1553895634,5C00DDFC91
R,1553895634,5C00DDFC91
R,1553895634,5C00DDFC91
X,1553895636,376724,13387
X,1553895637,375246,13184
X,1553895637,375132,32990
X,1553895638,376905,10738
X,1553895638,376997,12405
X,1553895639,377586,11144
X,1553895640,377847,2618
X,1553895640,377873,1371
X,1553895641,377594,11834
X,1553895641,378054,1828
X,1553895642,377946,1564
X,1553895642,377915,1811
X,1553895643,377740,1172
X,1553895644,378092,1167
X,1553895644,378221,810
X,1553895645,378174,8535
X,1553895645,377545,4031
X,1553895646,377982,1000
X,1553895646,377877,952
X,1553895647,377880,466
X,1553895648,377643,620
X,1553895648,377911,614
X,1553895649,377903,1387
X,1553895649,377821,1117
X,1553895650,377732,536
X,1553895650,377669,1240
X,1553895651,377960,773
X,1553895651,377855,1115
X,1553895652,377780,587
X,1553895653,377876,626
X,1553895653,377942,875
X,1553895654,377261,19072
X,1553895654,377581,6414
X,1553895655,377889,1244
X,1553895655,377967,830
X,1553895656,377973,635
X,1553895657,378101,818
X,1553895657,378013,1244
X,1553895658,377881,352
X,1553895658,377832,662
X,1553895658,378121,974
P,1553895658,4915
X,1553895658,377991,975
X,1553895659,378018,684
X,1553895660,378013,746
A,1553895660,377935,578
T,1553895660,2823
R,1553895660,5C00DDFC91
R,1553895660,5C00DDFC91
R,1553895660,5C00DDFC91
X,1553895662,378144,525
X,1553895662,378173,798
X,1553895663,378176,363
X,1553895663,378327,687
X,1553895664,378364,639
X,1553895665,378234,889
X,1553895665,378362,531
X,1553895666,378198,687
X,1553895666,378408,658
X,1553895667,378367,766
X,1553895667,377945,4036
X,1553895668,378275,1294
X,1553895669,378168,878
X,1553895669,378161,514
X,1553895670,378057,679
X,1553895670,378907,9233
X,1553895671,378045,6740
X,1553895671,377395,9745
X,1553895672,378187,5080
X,1553895673,378144,1155
X,1553895673,378223,709
X,1553895674,378225,419
X,1553895674,378202,792
X,1553895675,378099,656
X,1553895675,378058,792
X,1553895676,378222,408
X,1553895676,378341,376
A,1553895677,378225,351
T,1553895677,2823
R,1553895677,5C00DDFC91
X,1553895679,377693,6700
X,1553895679,377959,1288
X,1553895680,378076,7101
X,1553895680,378509,738
X,1553895681,378420,1218
