4884,422202,370
X,1553464885,422629,817
X,1553464885,422464,600
X,1553464886,422541,760
X,1553464886,422608,614
X,1553464887,422758,1269
X,1553464888,422857,743
X,1553464888,422894,403
X,1553464889,422924,445
X,1553464889,423033,652
X,1553464890,422930,1151
X,1553464890,422660,872
X,1553464891,422903,1304
X,1553464892,422632,1339
X,1553464892,422496,824
X,1553464893,423012,532
X,1553464893,422771,528
X,1553464894,422788,1170
P,1553464894,4995
X,1553464894,422774,858
X,1553464895,422676,649
X,1553464896,422792,874
X,1553464896,422943,10866
X,1553464897,423175,4205
X,1553464897,422832,777
X,1553464898,423197,2950
X,1553464898,422050,4883
X,1553464899,422868,475
X,1553464900,422816,583
A,1553464900,422699,902
T,1553464900,2835
R,1553464900,700D9B77F
X,1553464901,422566,958
X,1553464902,422766,839
X,1553464903,422957,475
X,1553464903,422877,648
X,1553464904,422864,534
X,1553464904,422862,902
X,1553464904,422851,1204
X,1553464904,422840,837
X,1553464905,422846,802
X,1553464906,422866,709
X,1553464906,422843,712
X,1553464907,422816,506
X,1553464907,422876,581
X,1553464908,422791,884
X,1553464908,422884,814
X,1553464909,422770,1549
X,1553464910,422783,1604
X,1553464910,422750,3594
X,1553464911,422944,1586
X,1553464911,422996,1051
X,1553464912,423041,676
X,1553464912,423019,2130
X,1553464913,423054,860
X,1553464914,423043,1509
X,1553464914,422641,2277
X,1553464915,422973,8007
X,1553464915,423116,531
X,1553464916,423068,731
X,1553464916,423131,913
X,1553464917,422901,2307
X,1553464918,423096,6288
X,1553464918,423640,2235
X,1553464919,423186,754
A,1553464919,422912,620
T,1553464919,2835
R,1553464919,700D9B77F
X,1553464921,422719,849
X,1553464921,422797,1090
X,1553464922,423113,1475
X,1553464922,423127,481
X,1553464923,423241,1013
