,378633,396
X,1556931509,378721,608
X,1556931509,378678,644
X,1556931510,378607,591
X,1556931510,378662,585
X,1556931511,378720,1040
X,1556931512,378869,630
X,1556931512,378874,548
X,1556931513,378920,1245
X,1556931513,378888,17667
X,1556931514,378906,876
X,1556931514,378607,970
A,1556931514,378677,373
T,1556931515,2830
R,1556931515,5C00DDFC91
X,1556931516,379217,11002
X,1556931517,378881,2148
X,1556931518,378998,740
X,1556931518,378962,585
X,1556931519,378803,500
X,1556931519,378680,543
X,1556931520,378818,582
X,1556931520,378718,1297
X,1556931521,378799,375
X,1556931522,378788,553
X,1556931522,378700,424
X,1556931523,378657,811
X,1556931523,378635,836
X,1556931524,378417,323
X,1556931524,378282,376
X,1556931525,378434,598
X,1556931526,378586,542
X,1556931526,378682,498
X,1556931527,378657,696
X,1556931527,378693,605
X,1556931528,378750,638
X,1556931528,378604,748
X,1556931529,378598,339
A,1556931529,378677,716
