,387100,21095
X,1557279272,387946,15522
X,1557279273,387385,8133
X,1557279273,387086,5179
X,1557279274,387205,5703
X,1557279274,387125,4452
X,1557279275,387009,14437
X,1557279275,387171,1437
X,1557279276,387153,4613
X,1557279276,387418,5629
X,1557279277,387074,14456
X,1557279278,386924,968
X,1557279278,386695,7106
X,1557279278,387697,8568
X,1557279278,386934,12151
X,1557279279,386828,3284
X,1557279279,387111,19576
P,1557279279,5218
X,1557279280,385884,22626
X,1557279281,387207,17230
X,1557279281,387634,13073
X,1557279282,386843,26918
X,1557279282,385923,29125
X,1557279283,386783,7336
X,1557279283,387376,9442
X,1557279284,386962,2327
X,1557279285,386418,6444
X,1557279285,389304,12181
X,1557279286,388146,9547
X,1557279286,387997,10434
X,1557279287,387547,3851
X,1557279287,387415,12465
X,1557279288,386779,9324
X,1557279289,386923,13458
X,1557279289,386168,9988
X,1557279290,387213,5247
X,1557279290,386928,6646
X,1557279291,387428,17444
X,1557279291,387411,13326
