,1555021334,2802
R,1555021334,5C00DDFC91
X,1555021336,374869,596
X,1555021336,374571,523
X,1555021337,374375,1372
X,1555021337,374389,1114
X,1555021338,373391,839
X,1555021339,374141,1137
X,1555021339,373334,1806
X,1555021340,373404,1620
X,1555021340,372683,1441
X,1555021341,372083,2538
X,1555021341,373244,5031
X,1555021342,374234,1640
X,1555021343,374209,1305
X,1555021343,373984,2016
X,1555021344,374913,2403
X,1555021344,374260,6107
X,1555021345,374840,2437
X,1555021345,373813,1937
X,1555021346,375112,1333
X,1555021347,375770,1584
X,1555021347,375992,1378
X,1555021348,375434,20570
X,1555021348,376321,2355
X,1555021349,373555,1333
X,1555021349,373826,1879
X,1555021350,374233,1008
X,1555021351,374199,1137
X,1555021351,374659,1341
X,1555021352,375144,861
X,1555021352,374094,2436
X,1555021353,374495,1091
X,1555021353,374530,780
X,1555021354,374896,919
X,1555021355,374346,1498
X,1555021355,374930,836
X,1555021356,374422,967
X,1555021356,374877,817
X,1555021357,375314,1067
P,1555021357,4032
X,1555021357,375684,854
X,1555021358,375214,1224
X,1555021359,375912,469
X,1555021359,375605,671
X,1555021359,375308,13880
X,1555021359,374179,1594
X,1555021360,374068,14073
X,1555021360,373635,14438
X,1555021361,373865,1498
X,1555021361,372147,2549
X,1555021362,371760,3741
X,1555021363,372877,1569
X,1555021363,373707,2764
X,1555021364,374466,627
X,1555021364,374315,2157
X,1555021365,375564,6672
X,1555021365,374000,2222
X,1555021366,374501,1825
X,1555021367,374576,2582
X,1555021367,373862,1521
X,1555021368,373794,1146
X,1555021368,374001,1145
X,1555021369,374261,917
X,1555021369,374107,516
X,1555021370,374424,789
X,1555021371,375174,1194
X,1555021371,375475,882
X,1555021372,375798,505
X,1555021372,375998,604
X,1555021373,375335,822
A,1555021373,374934,2607
T,1555021373,2802
R,1555021373,5C00DDFC91
X,1555021375,374396,730
X,1555021375,374741,1311
X,1555021376,374201,1133
X,1555021377,373461,1416
X,1555021377,372466,2568
X,1555021378,372026,1819
X,1555021378,370964,3373
X,1555021379,372288,2105
X,1555021379,372370,2296
X,1555021380,372242,1644
X,1555021381,373220,1529
X,1555021381,374216,703
X,1555021382,374604,1597
X,1555021382,374698,1892
X,1555021383,374334,2580
X,1555021383,374135,955
X,1555021384,374307,831
X,1555021385,373765,1396
X,1555021385,374086,1384
X,1555021386,373459,2308
P,1555021386,4044
X,1555021386,373139,1119
X,1555021387,372530,3666
X,1555021387,372849,4201
X,1555021388,371882,3112
X,1555021388,372607,3584
X,1555021389,373031,2559
X,1555021390,374802,2237
X,1555021390,374860,1118
X,1555021391,374156,3563
X,1555021391,372188,3293
X,1555021392,372638,1822
X,1555021392,372651,1861
X,1555021393,373294,1683
X,1555021394,373890,2055
X,1555021394,373741,1033
X,1555021395,373911,2020
X,1555021395,373093,1266
X,1555021396,372382,3069
X,1555021396,372163,2963
X,1555021397,372368,967
X,1555021398,372077,1363
X,1555021398,372791,730
X,1555021399,372368,3478
X,1555021399,372789,2897
X,1555021400,371264,2661
X,1555021400,371592,2267
X,1555021400,371832,2623
X,1555021401,371513,3054
X,1555021401,371487,2603
X,1555021402,372126,2085
X,1555021402,372778,1961
X,1555021403,372621,1429
X,1555021403,371865,2600
X,1555021404,372295,4774
X,1555021405,373020,2455
X,1555021405,372318,936
X,1555021406,371831,2105
X,1555021406,372357,1818
X,1555021407,373141,1717
