,381807,894
X,1557194801,381704,526
X,1557194801,381769,402
X,1557194802,381780,768
X,1557194802,381674,820
X,1557194802,381652,518
X,1557194803,382033,1231
X,1557194803,381804,717
X,1557194804,381700,552
X,1557194804,381602,502
X,1557194805,381580,706
X,1557194805,381630,586
X,1557194806,381945,926
X,1557194807,381996,629
X,1557194807,381801,614
A,1557194807,381716,471
T,1557194807,2765
R,1557194807,5C00DDFC91
X,1557194809,381426,1350
X,1557194810,381616,2136
X,1557194810,381358,873
X,1557194811,381610,717
X,1557194811,381740,1031
X,1557194812,381751,677
X,1557194812,381555,893
X,1557194813,381203,901
X,1557194814,381494,2166
X,1557194814,380996,1024
X,1557194815,381376,3045
X,1557194815,381146,4004
X,1557194816,380744,2717
X,1557194816,381331,5756
X,1557194817,381214,1812
X,1557194818,380945,863
X,1557194818,381077,511
X,1557194819,381129,717
X,1557194819,381102,6084
P,1557194819,5172
X,1557194820,381328,5002
X,1557194820,381297,453
X,1557194821,381411,493
X,1557194822,381595,5128
X,1557194822,381693,1414
X,1557194823,381280,667
X,1557194823,381461,767
X,1557194824,381462,399
X,1557194824,381669,731
X,1557194825,381515,348
X,1557194825,381437,445
X,1557194826,381323,506
X,1557194827,381416,678
X,1557194827,381527,666
X,1557194828,381803,1002
X,1557194828,381632,500
A,1557194828,381402,806
T,1557194828,2765
R,1557194829,5C00DDFC91
X,1557194830,381405,398
X,1557194831,381492,593
X,1557194831,381879,930
X,1557194832,381728,495
X,1557194833,381644,564
X,1557194833,381517,3430
X,1557194834,381416,885
X,1557194834,381551,907
X,1557194835,381675,502
X,1557194835,381602,463
X,1557194836,381524,492
X,1557194837,381569,764
X,1557194837,381660,759
X,1557194838,381857,565
X,1557194838,381749,692
X,1557194839,381887,663
X,1557194839,381801,570
X,1557194840,381628,872
X,1557194841,381569,444
X,1557194841,381744,755
X,1557194842,381384,368
A,1557194842,381638,503
T,1557194842,2765
R,1557194842,5C00DDFC91
X,1557194843,381077,534
X,1557194843,381472,1008
X,1557194844,381859,745
X,1557194844,381650,1150
X,1557194845,381474,1361
X,1557194845,381664,1238
X,1557194846,381977,884
X,1557194847,381730,673
X,1557194847,381644,784
X,1557194848,381502,795
X,1557194848,381581,547
P,1557194849,5209
X,1557194849,382382,1021
X,1557194849,382200,1016
X,1557194850,382020,663
X,1557194851,381978,762
X,1557194851,381855,944
X,1557194852,381787,644
X,1557194852,381965,990
X,1557194853,381921,575
X,1557194853,381772,954
X,1557194854,381588,770
X,1557194855,381536,737
X,1557194855,381732,831
X,1557194856,381621,623
X,1557194856,381713,664
X,1557194857,381710,841
A,1557194857,381728,943
T,1557194857,2765
R,1557194857,5C00DDFC91
X,1557194859,381848,1203
X,1557194859,381689,626
X,1557194860,381454,539
X,1557194861,381345,1060
X,1557194861,382111,668
X,1557194862,382254,582
X,1557194862,381763,2469
X,1557194863,382265,1109
X,1557194863,381939,815
X,1557194864,381736,807
