,67311,1704
X,1559681790,367914,5973
X,1559681790,367901,3014
X,1559681791,367401,4751
X,1559681791,367623,1875
X,1559681792,367710,3898
X,1559681792,367659,1139
X,1559681793,367587,6478
X,1559681794,367697,1905
X,1559681794,367523,5957
X,1559681795,367713,1099
X,1559681795,367760,732
X,1559681796,367803,953
X,1559681796,367739,1487
X,1559681797,367664,771
X,1559681798,367755,557
X,1559681798,367581,867
X,1559681799,367659,419
X,1559681799,367617,832
X,1559681800,367629,540
X,1559681800,367623,1200
X,1559681801,367581,1119
X,1559681802,367416,1324
X,1559681802,367484,851
X,1559681803,367549,203
X,1559681803,367579,489
X,1559681804,367653,1010
X,1559681804,367533,670
X,1559681805,367969,3866
X,1559681806,367481,10397
X,1559681806,367630,1257
X,1559681807,367783,831
X,1559681807,367741,479
X,1559681808,367666,470
X,1559681808,367676,522
X,1559681809,367725,1302
X,1559681810,367747,543
X,1559681810,367623,819
X,1559681811,367580,1145
X,1559681811,367648,1610
X,1559681812,367657,1250
X,1559681812,367606,3446
P,1559681813,5214
X,1559681813,367609,2291
X,1559681814,367578,1066
X,1559681814,367648,693
X,1559681815,367490,1545
X,1559681815,367669,619
A,1559681815,367658,319
T,1559681815,2978
R,1559681816,5C00DDFC91
X,1559681817,367045,4862
X,1559681818,367196,4346
X,1559681818,367693,3159
X,1559681819,367348,8585
X,1559681819,367751,1278
X,1559681820,367632,1330
X,1559681821,367560,4046
X,1559681821,367394,3711
X,1559681822,367687,986
X,1559681822,367607,1270
X,1559681823,367755,8591
X,1559681823,367493,706
X,1559681824,367400,3348
X,1559681825,367676,1340
X,1559681825,367631,4758
X,1559681826,367689,19876
X,1559681826,367514,3001
X,1559681827,367568,1056
X,1559681827,367703,769
X,1559681828,367625,1490
X,1559681829,367513,3633
X,1559681829,367685,769
X,1559681829,367711,580
X,1559681829,367712,783
X,1559681830,367540,875
X,1559681830,367511,637
X,1559681831,367597,694
X,1559681832,367568,904
X,1559681832,367562,1104
X,1559681833,367714,904
X,1559681833,367596,731
X,1559681834,367690,687
X,1559681834,367560,733
