4772020,242944
D,1554772022,242432
D,1554772025,242432
D,1554772027,242688
D,1554772029,242944
D,1554772031,241920
D,1554772032,243200
P,1554772033,4534
D,1554772035,241408
D,1554772037,243456
D,1554772039,244992
D,1554772041,242176
D,1554772043,242688
D,1554772046,243200
D,1554772048,242688
D,1554772050,242688
D,1554772052,242944
D,1554772054,242176
D,1554772057,242432
D,1554772059,242432
D,1554772061,242688
P,1554772063,4534
D,1554772063,242688
D,1554772065,242688
D,1554772068,242176
D,1554772070,242432
D,1554772072,242176
D,1554772073,243200
D,1554772075,242688
D,1554772078,242944
D,1554772080,242944
D,1554772082,242688
D,1554772084,242944
D,1554772086,242432
D,1554772089,242432
D,1554772091,242432
P,1554772092,4530
D,1554772093,242688
D,1554772095,242944
D,1554772097,241664
D,1554772100,242176
D,1554772102,242688
D,1554772104,242688
D,1554772106,241920
D,1554772108,242944
D,1554772111,242944
D,1554772113,242688
D,1554772114,242688
D,1554772116,242432
D,1554772118,242688
D,1554772121,242688
P,1554772121,4531
D,1554772123,240896
D,1554772125,242432
D,1554772127,238848
D,1554772129,243712
D,1554772132,242688
D,1554772134,246528
D,1554772136,245760
D,1554772138,241920
D,1554772140,240640
D,1554772143,239616
D,1554772145,244480
D,1554772147,242688
D,1554772149,242432
P,1554772151,4534
D,1554772151,242944
D,1554772154,243200
D,1554772155,242432
D,1554772157,243200
D,1554772159,242944
D,1554772161,242688
D,1554772164,242432
D,1554772166,242432
D,1554772168,243200
D,1554772170,245248
D,1554772172,228352
P,1554772180,4532
D,1554772196,238592
D,1554772198,243456
D,1554772200,242688
D,1554772202,261376
D,1554772205,243456
D,1554772207,229376
D,1554772209,243456
P,1554772209,4535
D,1554772211,243200
D,1554772213,243200
D,1554772216,243968
D,1554772218,243200
D,1554772220,243712
D,1554772222,242688
D,1554772224,241920
D,1554772227,243200
D,1554772229,242176
D,1554772231,242688
D,1554772233,243456
D,1554772235,242688
D,1554772237,242688
P,1554772238,4534
D,1554772239,243200
D,1554772241,243456
D,1554772243,242944
D,1554772245,242432
D,1554772248,242688
D,1554772250,242944
D,1554772252,245504
D,1554772254,244480
D,1554772256,244224
D,1554772259,244224
D,1554772261,242688
D,1554772263,241408
D,1554772265,242176
D,1554772267,242432
P,1554772268,4533
D,1554772270,242176
D,1554772272,242944
D,1554772274,242432
D,1554772276,242944
D,1554772278,242432
D,1554772280,242432
D,1554772282,242432
D,1554772284,242944
D,1554772286,243200
D,1554772288,242432
D,1554772291,243200
D,1554772293,242944
D,1554772295,242688
D,1554772297,243456
P,1554772298,4533
D,1554772299,242944
D,1554772302,242944
D,1554772304,243200
D,1554772306,242688
D,1554772308,241408
D,1554772310,242944
D,1554772313,231936
D,1554772315,242944
D,1554772317,241152
D,1554772319,242688
D,1554772320,244736
D,1554772323,242944
D,1554772325,239104
P,1554772327,4533
D,1554772327,242432
D,1554772329,242176
D,1554772331,248576
D,1554772334,243200
D,1554772336,242688
D,1554772338,242432
D,1554772340,242944
D,1554772342,242688
D,1554772345,237824
D,1554772347,242944
D,1554772349,242944
D,1554772351,241408
D,1554772353,243200
D,1554772356,243456
P,1554772357,4533
D,1554772358,242944
D,1554772360,242944
D,1554772361,242944
D,1554772363,243712
D,1554772366,242688
D,1554772368,242688
D,1554772370,242688
D,1554772372,243456
D,1554772374,242688
D,1554772377,242944
D,1554772379,242688
D,1554772381,242688
D,1554772383,242944
D,1554772385,242176
P,1554772386,4529
D,1554772388,241408
D,1554772390,241920
D,1554772392,246528
D,1554772394,241920
D,1554772397,241408
D,1554772399,251392
D,1554772401,242432
D,1554772402,241920
D,1554772404,241920
D,1554772407,242688
D,1554772409,241920
D,1554772411,245248
D,1554772413,249600
P,1554772415,4529
D,1554772415,247040
D,1554772418,239360
D,1554772420,239872
D,1554772422,242176
D,1554772424,241664
D,1554772426,241920
D,1554772429,242688
D,1554772431,242176
D,1554772433,247808
D,1554772435,250112
D,1554772437,242688
D,1554772440,242944
D,1554772442,251392
D,1554772443,241920
P,1554772444,4529
D,1554772445,241408
D,1554772447,242432
D,1554772450,243200
D,1554772452,243712
D,1554772454,244480
D,1554772456,241920
D,1554772458,244480
D,1554772461,248064
