1
T,1559161072,2855
R,1559161072,5C00DDFC91
X,1559161074,355216,605
X,1559161074,355152,748
X,1559161075,355156,491
X,1559161075,355179,620
X,1559161076,355184,746
X,1559161076,355214,914
X,1559161077,355215,1466
X,1559161078,355298,1211
X,1559161078,355029,1313
X,1559161079,354968,1471
X,1559161079,354646,1793
X,1559161080,354947,898
X,1559161080,354851,654
X,1559161081,354822,898
X,1559161081,354903,1081
X,1559161082,354936,745
X,1559161083,354898,811
X,1559161083,354887,2066
X,1559161084,354981,641
X,1559161084,354950,937
X,1559161085,354903,606
X,1559161085,354989,1377
X,1559161086,355036,762
X,1559161087,355150,715
X,1559161087,355117,813
X,1559161088,355111,398
X,1559161088,355185,905
X,1559161089,355517,1694
X,1559161089,355282,3612
X,1559161090,355200,1110
P,1559161090,5269
X,1559161091,355354,5765
X,1559161091,355379,1696
X,1559161092,355402,1376
X,1559161092,355372,702
A,1559161092,355068,550
T,1559161092,2856
R,1559161093,5C00DDFC91
X,1559161094,355509,844
X,1559161095,355750,2148
X,1559161095,355244,30541
X,1559161096,356314,1469
X,1559161097,356038,10675
X,1559161097,355929,7322
X,1559161098,355808,3031
X,1559161098,355453,8457
X,1559161099,353653,13161
X,1559161099,357801,34764
X,1559161100,354179,45611
X,1559161101,253807,29152
X,1559161101,152177,5032
X,1559161102,151394,1391
X,1559161102,151114,627
X,1559161103,150932,308
X,1559161103,150751,379
X,1559161104,150595,499
X,1559161104,150490,213
X,1559161105,150409,249
X,1559161106,150319,521
X,1559161106,150222,286
X,1559161107,150157,415
O,1559161107,150097,311
O,1559161108,150043,227
O,1559161108,150005,158
O,1559161109,149955,139
O,1559161110,149913,162
O,1559161110,149879,198
O,1559161111,149850,84
O,1559161111,149795,149
O,1559161111,149755,147
O,1559161111,149729,170
O,1559161112,149703,112
O,1559161113,149688,97
O,1559161113,149633,118
O,1559161114,149638,115
O,1559161114,149596,90
O,1559161115,149575,97
O,1559161115,149559,97
O,1559161116,149527,73
O,1559161117,149513,68
O,1559161117,149495,77
O,1559161118,149464,114
O,1559161118,149432,126
O,1559161119,149442,114
O,1559161119,149393,74
P,1559161120,5269
O,1559161120,149380,96
O,1559161121,149392,416
O,1559161121,149345,380
O,1559161122,149336,156
O,1559161122,149306,215
O,1559161123,149320,218
O,1559161123,149305,134
O,1559161124,149105,1876
O,1559161125,151441,11418
O,1559161125,149852,1003
O,1559161126,149822,802
O,1559161126,149823,422
O,1559161127,149742,531
O,1559161127,149712,468
O,1559161128,149693,443
O,1559161129,149680,420
