2206,367780,445
T,1557522207,2869
R,1557522207,5C00DDFC91
X,1557522208,367764,1271
X,1557522209,367689,622
X,1557522209,367781,465
X,1557522210,367813,630
X,1557522211,368024,1822
X,1557522211,366902,5425
X,1557522212,368091,2757
X,1557522212,367875,1319
X,1557522213,367977,675
X,1557522213,367969,664
X,1557522214,367942,870
X,1557522215,367917,478
X,1557522215,367949,643
X,1557522216,367930,860
X,1557522216,367918,1625
X,1557522217,367893,992
X,1557522217,367890,676
X,1557522218,367931,696
X,1557522219,367924,794
X,1557522219,367936,903
X,1557522220,367991,980
X,1557522220,367932,892
X,1557522221,367883,918
X,1557522221,367873,674
X,1557522222,367904,620
X,1557522223,367933,566
A,1557522223,367902,302
T,1557522223,2869
R,1557522223,5C00DDFC91
X,1557522224,367930,373
X,1557522225,367940,493
P,1557522225,5198
X,1557522226,367937,585
X,1557522226,368016,541
X,1557522227,367940,362
X,1557522227,367996,793
X,1557522227,367818,789
X,1557522227,367824,596
X,1557522228,367805,435
X,1557522229,367731,603
X,1557522229,367708,634
X,1557522230,367772,686
X,1557522230,367744,494
X,1557522231,367553,676
X,1557522231,367667,514
X,1557522232,367827,518
X,1557522233,367825,493
X,1557522233,367859,322
X,1557522234,367874,523
X,1557522234,367835,626
A,1557522234,367830,463
T,1557522234,2869
R,1557522235,5C00DDFC91
X,1557522236,367853,596
X,1557522237,368180,3539
X,1557522237,367487,5506
X,1557522238,367847,654
X,1557522238,367754,872
X,1557522239,367742,662
X,1557522240,367835,481
X,1557522240,367796,514
X,1557522241,367827,834
X,1557522241,367860,547
X,1557522242,367901,1216
X,1557522242,367833,829
X,1557522243,368414,3998
X,1557522244,367903,794
X,1557522244,367767,866
X,1557522245,368418,4366
X,1557522245,367269,4007
X,1557522246,367798,1496
X,1557522246,367392,12087
X,1557522247,367479,1864
X,1557522248,367689,1007
X,1557522248,367639,644
X,1557522249,367691,687
X,1557522249,367715,960
X,1557522250,367797,497
X,1557522250,367772,1346
X,1557522251,367759,465
X,1557522252,367810,696
X,1557522252,367840,808
X,1557522253,367902,552
X,1557522253,367998,849
A,1557522253,367808,359
T,1557522253,2869
R,1557522254,5C00DDFC91
P,1557522254,5212
X,1557522255,367773,495
X,1557522256,367725,738
X,1557522256,367800,679
X,1557522257,367809,450
X,1557522257,367850,945
X,1557522258,367756,821
X,1557522259,367670,2351
X,1557522259,368106,3713
X,1557522260,367765,6377
X,1557522260,367792,2442
X,1557522261,367863,1676
X,1557522261,367657,1213
X,1557522262,367914,2411
X,1557522263,367976,847
X,1557522263,367934,640
X,1557522264,367883,744
X,1557522264,368097,768
X,1557522265,367588,2400
X,1557522265,368058,1870
X,1557522266,367751,1660
X,1557522267,367860,413
X,1557522267,368058,22681
X,1557522268,367892,5239
X,1557522268,368112,1208
X,1557522268,368082,3514
X,1557522268,368161,6775
X,1557522269,368763,5683
