H,1551243921,147519
U,1551243921,46975
X,1551243923,412872,667
X,1551243923,412774,598
X,1551243924,412768,689
X,1551243925,412850,796
X,1551243925,412761,617
X,1551243926,412771,520
X,1551243926,412793,360
X,1551243927,412746,399
X,1551243927,412809,674
X,1551243928,412789,607
X,1551243929,412748,782
X,1551243929,412738,638
X,1551243930,412708,444
X,1551243930,412753,644
X,1551243931,412785,700
X,1551243931,412750,616
X,1551243932,412733,794
X,1551243932,412715,539
X,1551243933,412728,366
X,1551243934,412732,879
A,1551243934,412766,164
T,1551243934,2751
U,1551243934,46975
X,1551243936,412702,398
X,1551243936,412751,408
X,1551243937,412731,616
X,1551243937,412849,1682
X,1551243938,412644,1419
X,1551243938,412815,535
X,1551243939,412824,444
X,1551243940,412770,291
X,1551243940,412763,691
X,1551243941,412739,737
X,1551243941,412720,932
X,1551243942,412693,610
X,1551243942,412729,460
X,1551243943,412671,309
X,1551243944,412703,1454
X,1551243944,412871,843
X,1551243945,412946,584
X,1551243945,412855,541
X,1551243946,412873,366
X,1551243946,412883,689
X,1551243947,412912,840
X,1551243948,412930,1307
X,1551243948,412842,955
X,1551243949,412840,387
A,1551243949,412796,275
P,1551243949,5109
T,1551243949,2751
U,1551243949,46975
X,1551243951,412867,561
X,1551243951,412807,641
X,1551243952,412815,425
X,1551243952,412843,831
X,1551243953,412900,783
X,1551243953,412814,652
X,1551243954,412840,645
X,1551243955,412842,412
X,1551243955,412790,616
X,1551243956,412855,504
X,1551243956,412874,588
X,1551243957,412793,909
X,1551243957,412826,967
X,1551243958,412838,423
X,1551243958,412886,626
X,1551243958,412880,647
X,1551243959,412803,757
X,1551243959,412849,465
X,1551243960,412856,615
X,1551243960,412936,743
A,1551243960,412845,146
T,1551243961,2751
U,1551243961,46975
X,1551243962,412876,997
X,1551243963,412878,714
X,1551243964,412910,648
X,1551243964,412898,1216
X,1551243965,412888,804
X,1551243965,412900,482
X,1551243966,412918,690
X,1551243966,412945,722
X,1551243967,412998,610
X,1551243968,412972,569
X,1551243968,412936,596
X,1551243969,412970,428
X,1551243969,412983,465
X,1551243970,412984,453
X,1551243970,413069,990
X,1551243971,412950,678
X,1551243971,412959,440
X,1551243972,412985,417
X,1551243973,412915,534
X,1551243973,413021,659
X,1551243974,413065,654
A,1551243974,412956,193
T,1551243974,2751
U,1551243974,46975
X,1551243976,412932,505
X,1551243976,412971,1050
X,1551243977,412972,798
X,1551243977,412976,831
P,1551243978,5110
X,1551243978,412935,620
X,1551243979,412937,636
X,1551243979,412895,888
X,1551243980,412964,726
X,1551243980,412874,1246
X,1551243981,412908,2041
X,1551243981,412949,1149
X,1551243982,413060,1273
X,1551243983,413032,1366
X,1551243983,413777,5307
X,1551243984,413191,7917
X,1551243984,413941,4727
X,1551243985,413351,404
X,1551243985,413297,461
X,1551243986,413236,1032
X,1551243987,413215,894
X,1551243987,413135,689
X,1551243988,413156,670
X,1551243988,413160,589
X,1551243989,413110,421
X,1551243989,413083,437
X,1551243990,413128,570
X,1551243991,413077,778
X,1551243991,413104,615
X,1551243992,413106,516
X,1551243992,413052,431
A,1551243992,413079,456
T,1551243992,2751
U,1551243993,46975
X,1551243994,412986,466
X,1551243995,412886,1337
X,1551243995,412957,498
X,1551243996,412982,417
X,1551243996,413058,631
X,1551243997,412977,660
X,1551243998,413115,427
X,1551243998,412987,394
X,1551243999,413036,413
X,1551243999,413078,852
X,1551243999,413069,667
X,1551243999,413111,615
X,1551244000,413090,425
X,1551244001,413185,380
X,1551244001,412991,776
X,1551244002,413034,663
X,1551244002,413092,558
X,1551244003,412926,470
X,1551244003,413004,571
X,1551244004,412977,986
X,1551244005,412968,410
A,1551244005,413031,259
T,1551244005,2751
U,1551244005,46975
X,1551244007,412966,432
P,1551244007,5108
X,1551244007,412943,518
X,1551244008,413009,593
X,1551244008,413027,574
X,1551244009,413013,514
X,1551244009,412997,277
X,1551244010,413008,254
X,1551244011,412962,592
X,1551244011,413026,540
X,1551244012,412986,503
X,1551244012,412973,585
X,1551244013,412903,507
X,1551244013,412794,360
X,1551244014,412783,533
X,1551244014,412808,689
X,1551244015,412671,587
X,1551244016,412669,479
X,1551244016,412601,489
