,461324,5162
P,1560461353,5159
P,1560461383,5159
P,1560461412,5162
P,1560461441,5160
P,1560461471,5161
P,1560461501,5160
P,1560461530,5161
P,1560461559,5162
P,1560461589,5161
P,1560461618,5162
P,1560461647,5160
P,1560461677,5162
P,1560461706,5163
P,1560461735,5162
P,1560461764,5160
P,1560461795,5162
P,1560461824,5162
P,1560461853,5160
P,1560461883,5161
P,1560461912,5162
P,1560461941,5160
P,1560461970,5163
P,1560462000,5158
P,1560462029,5163
P,1560462058,5162
P,1560462088,5162
P,1560462118,5162
D,1560462143,255744
R,1560462143,5C00DDFC91
R,1560462143,5C00DDFC91
R,1560462143,5C00DDFC91
X,1560462145,378034,11447
X,1560462146,375794,14037
X,1560462146,376531,5226
X,1560462147,377079,5462
P,1560462147,5150
X,1560462147,377781,9930
X,1560462148,379394,6918
X,1560462148,378442,8711
X,1560462149,377785,4973
X,1560462150,377575,2450
X,1560462150,378194,3397
X,1560462151,378499,3104
X,1560462151,378009,3176
X,1560462152,377897,3789
X,1560462152,378313,1498
X,1560462153,377828,2228
X,1560462154,378140,3148
X,1560462154,377945,3964
X,1560462155,377895,3062
X,1560462155,378169,4579
X,1560462156,378341,6983
X,1560462156,377757,5184
X,1560462157,378106,1833
X,1560462158,378330,1461
X,1560462158,378369,929
X,1560462159,378507,2292
X,1560462159,378416,2343
X,1560462160,378388,2565
X,1560462160,378576,1462
X,1560462161,378441,2949
X,1560462162,378409,5540
X,1560462162,378715,8641
X,1560462163,378324,8387
X,1560462163,377983,6599
X,1560462164,378357,2388
X,1560462164,378373,3780
X,1560462165,378353,1653
X,1560462166,378414,1902
X,1560462166,378244,1857
X,1560462167,378304,4111
X,1560462167,378613,5539
X,1560462168,378014,6915
X,1560462168,378102,11641
X,1560462169,378823,3392
X,1560462169,378669,1959
X,1560462170,378587,1474
X,1560462170,378786,1633
X,1560462170,378506,800
X,1560462171,378579,1069
X,1560462171,378528,1299
X,1560462172,379538,11298
X,1560462172,378865,5399
X,1560462173,379990,6873
