31,5155
P,1560373160,5157
P,1560373189,5158
D,1560373213,219392
R,1560373213,5C00DDFC91
R,1560373213,5C00DDFC91
R,1560373213,5C00DDFC91
X,1560373215,353032,4643
X,1560373215,353545,1714
X,1560373216,353480,3408
X,1560373216,353912,2853
X,1560373217,353780,4596
X,1560373218,353899,2610
X,1560373218,353404,9083
X,1560373219,353158,2867
X,1560373219,353509,1255
P,1560373219,5150
X,1560373220,353309,1759
X,1560373220,353572,1187
X,1560373221,353620,1557
X,1560373222,353602,1722
X,1560373222,353693,5646
X,1560373223,353821,6041
X,1560373223,353257,18652
X,1560373223,353808,1635
X,1560373223,353415,4622
X,1560373224,353080,19999
X,1560373225,349850,54250
X,1560373225,354142,33131
X,1560373226,351797,61205
X,1560373226,353637,25056
X,1560373227,353768,9491
X,1560373227,353816,23163
X,1560373228,354163,9352
X,1560373229,354839,18448
X,1560373229,353550,56228
X,1560373230,354892,10668
X,1560373230,354941,3805
X,1560373231,354781,933
X,1560373231,355088,7950
X,1560373232,354761,25625
X,1560373233,354324,34339
X,1560373233,353720,29595
X,1560373234,353801,20051
X,1560373234,354585,19946
X,1560373235,354331,23419
X,1560373235,353439,22137
X,1560373236,354015,17507
X,1560373237,354205,3025
X,1560373237,355217,18873
X,1560373238,353365,18560
X,1560373238,353865,3044
X,1560373239,353751,2266
X,1560373239,353558,2066
X,1560373240,353711,2135
X,1560373241,354142,4296
X,1560373241,353359,3594
X,1560373242,353526,2951
X,1560373242,353374,3719
X,1560373243,353166,866
X,1560373243,353043,4918
X,1560373244,353253,939
X,1560373244,353237,1618
X,1560373245,353236,899
X,1560373246,353333,774
X,1560373246,353198,4490
X,1560373247,353236,1534
X,1560373247,353365,1491
X,1560373248,353412,1169
X,1560373248,353348,777
P,1560373249,5148
X,1560373249,353433,889
X,1560373250,353286,6879
X,1560373250,353987,2127
X,1560373251,353037,5227
X,1560373251,352958,10557
X,1560373252,352952,23927
