H,1551839544,147519
U,1551839544,46975
X,1551839545,419361,744
X,1551839546,419207,1259
X,1551839546,419223,837
X,1551839547,419192,814
X,1551839548,419249,624
X,1551839548,419250,242
X,1551839549,419271,903
P,1551839549,5066
X,1551839549,419295,957
X,1551839550,419249,1049
X,1551839550,419274,277
X,1551839551,419284,476
X,1551839552,419144,3959
X,1551839552,419451,965
X,1551839553,419440,923
X,1551839553,419481,903
X,1551839554,419424,427
X,1551839554,419378,752
X,1551839555,419454,943
X,1551839556,419388,1155
X,1551839556,419460,913
X,1551839557,419308,928
X,1551839557,419314,661
X,1551839558,419287,967
X,1551839558,419386,942
A,1551839558,419339,289
T,1551839558,2766
U,1551839559,46975
X,1551839560,419549,617
X,1551839561,419362,446
X,1551839561,419388,555
X,1551839562,419357,848
X,1551839563,419323,814
X,1551839563,419306,1054
X,1551839564,419276,581
X,1551839564,419313,531
X,1551839565,419231,788
X,1551839565,419141,777
X,1551839566,419132,1462
X,1551839567,419227,964
X,1551839567,419212,466
X,1551839568,419178,551
X,1551839568,419243,1057
X,1551839569,419164,862
X,1551839569,419198,817
X,1551839570,419210,717
X,1551839571,419229,814
X,1551839571,419249,899
X,1551839572,419311,716
X,1551839572,419252,504
X,1551839573,419212,944
A,1551839573,419269,408
T,1551839573,2766
U,1551839573,46975
X,1551839575,419236,796
X,1551839575,419215,1013
X,1551839576,419260,902
X,1551839576,419177,459
X,1551839577,419184,627
X,1551839578,419138,822
X,1551839578,419228,810
X,1551839578,419135,834
X,1551839578,419123,942
P,1551839578,5100
X,1551839579,419126,869
X,1551839579,419011,788
X,1551839580,418884,522
X,1551839581,418950,775
X,1551839581,418903,663
X,1551839582,418919,875
X,1551839582,418968,899
X,1551839583,418953,641
X,1551839583,418967,1340
X,1551839584,419005,427
X,1551839585,419046,808
X,1551839585,419035,924
X,1551839586,419006,895
A,1551839586,419064,376
T,1551839586,2766
U,1551839586,46975
X,1551839588,419066,987
X,1551839588,419092,982
X,1551839589,419056,827
X,1551839589,419068,191
X,1551839590,419019,826
X,1551839590,419052,658
X,1551839591,419018,727
X,1551839592,419046,965
X,1551839592,418996,935
X,1551839593,419127,981
X,1551839593,419268,1097
X,1551839594,419205,635
X,1551839594,419199,955
X,1551839595,419161,510
X,1551839596,419140,745
X,1551839596,419108,465
X,1551839597,419159,871
X,1551839597,419127,808
X,1551839598,419063,513
X,1551839598,419065,784
X,1551839599,419118,448
A,1551839599,419094,209
T,1551839599,2766
U,1551839599,46975
X,1551839601,419127,550
X,1551839602,419120,708
X,1551839602,419082,450
X,1551839603,419016,679
X,1551839603,419030,442
X,1551839604,419098,798
X,1551839604,419108,1020
X,1551839605,419117,364
X,1551839606,419056,685
X,1551839606,419085,552
X,1551839607,419174,990
X,1551839607,419196,1088
X,1551839608,419151,1039
X,1551839608,419158,822
P,1551839608,5100
X,1551839609,419174,936
X,1551839609,419094,290
X,1551839610,419172,528
X,1551839611,419118,1109
X,1551839611,419154,984
X,1551839612,419133,817
X,1551839612,419097,568
X,1551839613,419089,286
X,1551839613,419080,649
X,1551839614,419211,973
A,1551839614,419113,195
T,1551839614,2766
U,1551839614,46975
X,1551839616,419031,361
X,1551839617,418992,457
X,1551839617,419107,1126
X,1551839618,418983,846
X,1551839618,418976,1013
X,1551839619,418996,712
X,1551839619,418999,782
X,1551839619,419070,532
X,1551839620,419111,1128
X,1551839620,419147,842
X,1551839621,419156,759
X,1551839621,419115,936
X,1551839622,419023,645
X,1551839622,419109,759
X,1551839623,419153,1103
X,1551839624,419044,954
X,1551839624,419101,444
X,1551839625,419127,884
X,1551839625,419136,445
X,1551839626,419199,798
X,1551839626,419203,655
X,1551839627,419193,887
X,1551839628,419152,578
X,1551839628,419125,746
A,1551839628,419095,220
T,1551839628,2766
U,1551839629,46975
X,1551839630,419172,1170
X,1551839631,419504,566
X,1551839631,419420,838
X,1551839632,419421,507
X,1551839632,419376,385
X,1551839633,419482,657
X,1551839633,419421,928
X,1551839634,419447,881
X,1551839635,419391,802
X,1551839635,419385,320
X,1551839636,419359,1318
X,1551839636,419360,1086
X,1551839637,419305,857
X,1551839637,419282,784
P,1551839638,5103
X,1551839638,419259,594
