592790,199936
D,1557592792,199936
D,1557592794,199936
D,1557592796,199936
D,1557592798,199680
D,1557592800,200448
D,1557592802,200192
D,1557592804,200448
D,1557592806,199424
D,1557592808,200448
P,1557592810,5218
D,1557592811,200192
D,1557592813,200192
D,1557592815,199936
D,1557592817,200192
D,1557592819,200448
D,1557592822,200704
D,1557592824,199936
D,1557592826,201472
D,1557592828,199680
D,1557592830,200192
D,1557592833,200192
D,1557592835,200448
D,1557592837,200448
D,1557592839,200960
P,1557592840,5218
D,1557592841,199168
D,1557592843,198912
D,1557592845,204032
D,1557592847,198656
D,1557592849,203520
D,1557592851,202496
D,1557592854,198144
D,1557592856,201216
D,1557592858,200960
D,1557592860,199936
D,1557592862,199680
D,1557592865,189696
D,1557592867,202752
P,1557592869,5216
D,1557592869,197632
D,1557592871,200960
D,1557592873,200192
D,1557592876,198400
D,1557592878,200960
D,1557592880,200192
D,1557592882,199168
D,1557592883,198656
D,1557592886,199680
D,1557592888,207616
D,1557592890,202496
D,1557592892,197376
D,1557592894,200192
D,1557592897,200704
P,1557592898,5217
D,1557592899,199424
D,1557592901,199680
D,1557592903,197376
D,1557592905,198656
D,1557592908,199424
D,1557592910,200704
D,1557592912,203776
D,1557592914,200192
D,1557592916,200192
D,1557592919,200448
D,1557592921,200192
D,1557592923,199424
D,1557592924,200192
D,1557592926,200448
P,1557592927,5217
D,1557592929,198656
D,1557592931,200448
D,1557592933,197376
D,1557592935,193536
D,1557592937,200192
D,1557592940,200960
D,1557592942,201984
D,1557592944,197632
D,1557592946,200448
D,1557592948,198656
D,1557592951,200704
D,1557592953,200704
D,1557592955,200960
D,1557592957,200704
P,1557592957,5219
D,1557592960,200704
D,1557592962,200448
D,1557592964,200448
D,1557592965,200192
D,1557592967,199424
D,1557592970,199424
D,1557592972,199680
D,1557592974,199936
D,1557592976,199936
D,1557592978,200448
D,1557592981,200192
D,1557592983,199936
D,1557592985,200448
P,1557592986,5216
D,1557592987,199424
D,1557592989,199936
D,1557592992,199680
D,1557592994,200192
D,1557592996,200448
D,1557592998,200704
D,1557593000,200704
D,1557593003,200704
D,1557593005,199936
D,1557593006,199680
D,1557593008,200704
D,1557593010,200704
D,1557593013,200704
D,1557593015,200448
P,1557593016,5219
D,1557593017,200192
D,1557593019,200192
D,1557593021,199936
D,1557593024,200192
D,1557593026,200192
D,1557593028,199680
D,1557593030,200192
D,1557593032,200448
D,1557593035,199168
D,1557593037,200448
D,1557593039,198400
D,1557593041,199936
D,1557593043,200448
D,1557593046,199424
P,1557593046,5218
D,1557593047,199680
D,1557593049,200192
D,1557593051,200192
D,1557593053,200192
D,1557593056,200192
D,1557593058,199936
D,1557593060,200192
D,1557593062,200192
D,1557593064,200192
D,1557593067,199424
D,1557593069,200192
D,1557593071,200448
D,1557593073,199680
P,1557593075,5218
D,1557593075,199680
D,1557593078,200192
D,1557593080,199680
D,1557593082,200192
D,1557593084,200448
D,1557593086,199680
D,1557593088,199936
D,1557593090,199680
D,1557593092,199936
D,1557593094,200192
D,1557593096,200192
D,1557593099,200448
D,1557593101,199680
D,1557593103,198912
P,1557593104,5217
D,1557593105,200448
D,1557593107,200448
D,1557593110,200960
D,1557593112,200704
D,1557593114,199680
D,1557593116,199424
D,1557593118,199936
D,1557593121,199680
D,1557593123,200192
D,1557593125,200448
D,1557593127,200448
D,1557593128,200448
D,1557593131,199936
D,1557593133,199936
P,1557593133,5218
D,1557593135,200448
D,1557593137,199680
D,1557593139,199936
D,1557593142,200192
D,1557593144,200704
D,1557593146,200960
D,1557593148,199424
D,1557593150,200192
D,1557593153,200448
D,1557593155,200192
D,1557593157,200192
D,1557593159,199168
D,1557593161,201472
P,1557593163,5216
