556515942,226048
D,1556515944,225280
D,1556515946,225536
D,1556515948,225792
D,1556515951,225536
D,1556515953,225792
D,1556515955,225280
D,1556515957,226304
D,1556515959,225536
D,1556515962,225792
D,1556515963,225792
D,1556515965,225536
P,1556515965,5310
D,1556515967,225024
D,1556515969,225536
D,1556515972,224768
D,1556515974,225536
D,1556515976,225280
D,1556515978,225792
D,1556515980,226048
D,1556515983,226304
D,1556515985,225536
D,1556515987,226048
D,1556515989,226816
D,1556515991,226304
D,1556515994,226816
P,1556515995,5310
D,1556515996,226048
D,1556515998,225792
D,1556516000,225536
D,1556516002,225024
D,1556516004,225536
D,1556516006,226304
D,1556516008,226816
D,1556516010,226560
D,1556516012,225536
D,1556516015,226560
D,1556516017,226816
D,1556516019,226048
D,1556516021,224512
D,1556516023,225792
P,1556516025,5311
D,1556516026,225536
D,1556516028,226048
D,1556516030,225280
D,1556516032,225280
D,1556516034,225280
D,1556516037,224512
D,1556516039,224512
D,1556516041,224000
D,1556516043,227584
D,1556516045,226560
D,1556516047,228352
D,1556516049,223232
D,1556516051,230144
D,1556516053,229632
P,1556516054,5306
D,1556516055,235264
D,1556516058,226048
D,1556516060,226560
D,1556516062,226048
D,1556516064,226048
D,1556516066,226048
D,1556516069,225792
D,1556516071,225792
D,1556516073,222720
D,1556516075,222208
D,1556516077,224256
D,1556516080,226048
D,1556516082,226048
P,1556516084,5311
D,1556516084,225792
D,1556516086,226048
D,1556516087,226560
D,1556516090,225792
D,1556516092,225024
D,1556516094,225024
D,1556516096,226560
D,1556516098,225536
D,1556516101,226048
D,1556516103,226560
D,1556516105,225792
D,1556516107,225792
D,1556516109,227328
D,1556516112,226560
P,1556516113,5308
D,1556516114,225536
D,1556516116,223232
D,1556516118,229376
D,1556516121,226560
D,1556516123,227584
D,1556516125,215040
D,1556516127,230656
D,1556516128,215040
D,1556516131,226816
D,1556516133,225024
D,1556516135,228352
D,1556516137,226816
D,1556516139,225792
D,1556516142,225536
P,1556516142,5306
D,1556516144,225792
D,1556516146,226048
D,1556516148,225280
D,1556516150,225280
D,1556516153,226048
D,1556516155,229376
D,1556516157,227072
D,1556516159,226048
D,1556516161,225280
D,1556516164,225280
D,1556516166,225792
D,1556516168,226560
D,1556516169,227328
P,1556516171,5309
D,1556516171,230400
D,1556516174,220928
D,1556516176,225280
D,1556516178,225536
D,1556516180,225536
D,1556516182,226560
D,1556516185,219648
D,1556516187,226048
D,1556516189,226560
D,1556516191,225024
D,1556516193,225280
D,1556516196,225792
D,1556516198,225280
D,1556516200,226304
P,1556516201,5309
D,1556516202,225792
D,1556516204,225280
D,1556516207,226560
D,1556516209,226048
D,1556516210,226560
D,1556516212,226048
D,1556516214,226048
D,1556516217,226304
D,1556516219,225792
D,1556516221,226304
D,1556516223,225024
D,1556516225,227072
D,1556516228,226048
D,1556516230,226048
P,1556516230,5308
D,1556516232,226304
D,1556516234,226304
D,1556516236,226560
D,1556516239,226304
D,1556516241,226048
D,1556516243,225792
D,1556516245,226048
D,1556516247,225536
D,1556516250,226048
D,1556516252,226816
D,1556516254,225792
D,1556516256,225536
D,1556516258,226048
P,1556516260,5308
D,1556516261,226304
D,1556516263,225536
D,1556516265,225280
D,1556516267,224768
D,1556516269,220160
D,1556516272,226560
D,1556516274,225792
D,1556516276,226048
D,1556516278,225792
D,1556516280,225792
D,1556516283,226048
D,1556516285,226304
D,1556516287,225280
D,1556516289,225280
P,1556516290,5309
D,1556516291,225536
D,1556516293,226048
D,1556516295,224768
D,1556516297,226048
D,1556516299,226560
D,1556516301,225792
D,1556516304,226560
D,1556516306,226560
D,1556516308,226560
D,1556516310,226304
D,1556516312,226304
D,1556516315,226048
D,1556516317,226304
D,1556516319,227072
P,1556516320,5308
D,1556516321,227584
D,1556516323,225536
D,1556516326,226560
D,1556516328,226304
D,1556516330,225536
D,1556516332,228352
D,1556516334,225792
D,1556516336,226048
D,1556516338,226048
D,1556516340,225024
D,1556516342,225792
