
08605,355018,2200
X,1561408605,354983,1298
X,1561408606,355043,1307
X,1561408606,354961,828
X,1561408607,354702,6319
X,1561408607,354992,3152
P,1561408608,5137
X,1561408608,354897,1420
X,1561408609,354945,1538
X,1561408609,355037,815
X,1561408610,354905,2048
X,1561408610,354915,3511
X,1561408611,355662,3371
X,1561408611,355703,35045
X,1561408612,346208,28188
X,1561408613,293103,54601
X,1561408613,145310,2642
X,1561408614,145000,359
X,1561408614,144822,218
X,1561408615,144688,187
X,1561408615,144561,118
X,1561408616,144496,99
X,1561408617,144439,127
X,1561408617,144394,81
X,1561408618,144352,104
X,1561408618,144305,97
X,1561408619,144292,113
O,1561408619,144298,139
O,1561408620,144232,66
O,1561408621,144215,171
O,1561408621,144162,155
O,1561408622,144176,181
O,1561408622,144143,104
O,1561408623,144161,139
O,1561408623,144195,149
O,1561408624,144154,157
O,1561408625,144201,133
O,1561408625,144156,64
O,1561408626,144194,184
O,1561408626,144154,110
O,1561408627,144166,85
O,1561408627,144151,123
O,1561408628,144126,96
O,1561408628,144173,88
O,1561408629,144140,104
O,1561408630,144129,150
O,1561408630,144135,67
O,1561408631,144144,87
O,1561408631,144132,170
O,1561408632,144052,217
O,1561408632,144046,225
O,1561408633,144089,188
O,1561408633,144139,137
O,1561408633,144150,135
O,1561408634,144172,103
O,1561408634,144158,180
O,1561408635,144123,116
O,1561408635,144095,103
O,1561408636,144055,132
O,1561408637,144016,91
P,1561408637,5141
O,1561408637,144045,196
O,1561408638,143975,153
O,1561408638,143866,219
O,1561408639,143774,221
O,1561408639,143797,173
O,1561408640,143792,169
O,1561408641,143830,195
O,1561408641,143884,161
