53176,5122
P,1562373205,5121
P,1562373234,5121
P,1562373264,5122
P,1562373293,5122
P,1562373322,5121
P,1562373352,5121
P,1562373382,5121
P,1562373411,5119
P,1562373440,5122
P,1562373470,5120
P,1562373499,5119
P,1562373529,5123
P,1562373558,5121
P,1562373588,5122
P,1562373617,5122
P,1562373647,5121
P,1562373677,5120
P,1562373706,5122
P,1562373735,5121
P,1562373764,5122
D,1562373765,252928
R,1562373765,5C00DDFC91
R,1562373765,5C00DDFC91
R,1562373765,5C00DDFC91
X,1562373767,366482,4428
X,1562373767,366371,17225
X,1562373768,365159,10466
X,1562373768,367831,12359
X,1562373769,367054,6833
X,1562373770,367398,2127
X,1562373770,367116,2872
X,1562373771,366656,21210
X,1562373771,368206,22631
X,1562373772,370737,14016
X,1562373772,377507,6747
X,1562373773,148186,11004
X,1562373774,145142,621
X,1562373774,144856,482
X,1562373775,144709,918
X,1562373775,144541,272
X,1562373776,144462,391
X,1562373776,144364,163
X,1562373777,144326,236
X,1562373777,144226,336
X,1562373778,144193,350
X,1562373779,144195,202
O,1562373779,144193,131
O,1562373780,144101,155
O,1562373780,144077,106
O,1562373781,144086,143
O,1562373781,144061,200
O,1562373782,144085,115
O,1562373783,144129,101
O,1562373783,144124,116
O,1562373784,144030,127
O,1562373784,144016,142
O,1562373785,144066,154
O,1562373785,144056,102
O,1562373786,144066,123
O,1562373787,144056,190
O,1562373787,144049,90
O,1562373788,144035,131
O,1562373788,144027,87
O,1562373789,144051,138
O,1562373789,144057,148
O,1562373790,144012,109
O,1562373791,143984,169
O,1562373791,143976,110
O,1562373792,143995,64
O,1562373792,143993,142
O,1562373793,143911,147
O,1562373793,143934,143
O,1562373794,143934,312
P,1562373794,5112
