,419205,862
X,1552160816,419272,860
X,1552160817,419270,998
X,1552160817,419000,864
X,1552160818,419198,823
X,1552160818,419409,883
X,1552160819,419533,876
X,1552160819,419510,441
X,1552160820,419572,797
X,1552160821,419110,1170
X,1552160821,419313,1218
X,1552160822,419378,552
X,1552160822,419275,778
X,1552160823,419237,234
X,1552160823,419370,939
X,1552160824,419359,838
X,1552160825,419320,1009
X,1552160825,419235,859
X,1552160826,419229,609
A,1552160826,419271,572
T,1552160826,2828
U,1552160826,46975
X,1552160828,419300,932
X,1552160828,419424,543
X,1552160829,419442,695
X,1552160829,419435,840
X,1552160830,419398,683
X,1552160831,419406,1099
X,1552160831,419227,727
X,1552160832,419279,819
X,1552160832,419340,232
X,1552160833,419195,571
X,1552160833,419330,1242
X,1552160834,419289,1125
X,1552160834,419274,1412
X,1552160835,419308,872
X,1552160836,419231,913
X,1552160836,419282,612
X,1552160837,419446,1240
X,1552160837,419374,963
X,1552160838,419305,1137
X,1552160838,419400,851
X,1552160839,419275,920
X,1552160839,419265,531
P,1552160839,5092
X,1552160839,419321,1082
X,1552160840,419280,1130
X,1552160840,419247,1024
X,1552160841,419336,340
X,1552160841,419276,657
X,1552160842,419238,851
X,1552160843,418921,1353
X,1552160843,418994,1006
X,1552160844,418186,1071
X,1552160844,418609,1306
X,1552160845,418620,980
A,1552160845,419282,822
T,1552160845,2828
U,1552160845,46975
X,1552160847,418735,1479
X,1552160847,418857,975
X,1552160848,418967,728
X,1552160849,418976,313
X,1552160849,419151,1157
X,1552160850,419378,1143
X,1552160850,419271,1378
X,1552160851,419210,960
X,1552160851,418787,615
X,1552160852,418786,484
X,1552160853,419145,1007
X,1552160853,419300,1130
X,1552160854,419281,967
X,1552160854,419307,871
X,1552160855,419203,548
X,1552160855,419343,1104
X,1552160856,419421,1184
X,1552160856,419388,720
X,1552160857,419523,398
X,1552160858,419479,1044
X,1552160858,419249,6815
X,1552160859,417574,4104
X,1552160859,419399,17609
X,1552160860,419316,4897
X,1552160860,418747,13318
X,1552160861,419384,17556
X,1552160862,419012,6847
X,1552160862,417738,20165
X,1552160863,419507,14635
X,1552160863,418851,15010
X,1552160864,418784,9366
X,1552160864,418464,11445
X,1552160865,418520,12563
X,1552160866,418751,15896
X,1552160866,418498,10465
X,1552160867,418613,10694
X,1552160867,418925,10045
X,1552160868,418677,6967
X,1552160868,418636,1212
P,1552160869,5093
X,1552160869,418078,13324
X,1552160870,418541,1319
X,1552160870,418513,10530
X,1552160871,418106,10736
X,1552160871,418302,9186
X,1552160872,418459,13121
X,1552160872,418491,13339
X,1552160873,418376,2187
X,1552160874,418487,11707
X,1552160874,418670,2022
X,1552160875,419108,9015
X,1552160875,419475,13540
X,1552160876,418354,11261
X,1552160876,418837,9555
X,1552160877,419069,9584
X,1552160878,418770,14938
X,1552160878,418341,7810
X,1552160879,418143,7832
X,1552160879,418283,2282
