6097,540
T,1558388918,2861
R,1558388918,5C00DDFC91
X,1558388920,376390,838
X,1558388921,376347,549
X,1558388921,376283,765
X,1558388922,376244,513
X,1558388922,376266,495
X,1558388923,376336,513
X,1558388923,376235,790
X,1558388924,376233,938
X,1558388925,376256,559
X,1558388925,376235,593
X,1558388926,376286,523
X,1558388926,376274,429
X,1558388927,376349,711
X,1558388927,376365,732
X,1558388928,376406,745
X,1558388929,376451,703
X,1558388929,376368,542
P,1558388929,5169
X,1558388930,376373,441
X,1558388930,376338,538
X,1558388931,376298,481
A,1558388931,376316,218
T,1558388931,2861
R,1558388931,5C00DDFC91
X,1558388933,376309,605
X,1558388933,376315,535
X,1558388934,376289,450
X,1558388934,376277,421
X,1558388935,376297,852
X,1558388935,376269,513
X,1558388935,376351,864
X,1558388936,376341,417
X,1558388936,376313,615
X,1558388937,376324,479
X,1558388937,376265,431
X,1558388938,376254,662
X,1558388939,376249,625
X,1558388939,376410,909
X,1558388940,376266,612
X,1558388940,376246,564
X,1558388941,376197,1395
X,1558388941,375819,3841
X,1558388942,376510,2660
X,1558388943,375977,4249
X,1558388943,376056,1374
X,1558388944,376006,693
X,1558388944,376262,524
X,1558388945,376133,582
X,1558388945,376107,732
A,1558388945,376264,404
T,1558388946,2861
R,1558388946,5C00DDFC91
X,1558388947,376339,588
X,1558388948,376327,770
X,1558388948,376317,414
X,1558388949,376308,728
X,1558388950,376410,469
X,1558388950,376402,740
X,1558388951,376440,1234
X,1558388951,376299,485
X,1558388952,376069,627
X,1558388952,375981,569
X,1558388953,376056,727
X,1558388954,375712,860
X,1558388954,375908,1280
X,1558388955,375973,541
X,1558388955,376088,494
X,1558388956,376254,829
X,1558388956,376328,1021
X,1558388957,376323,2007
X,1558388958,376080,11285
X,1558388958,375635,3121
P,1558388959,5167
X,1558388959,377009,9849
X,1558388959,375111,6186
X,1558388960,373840,8102
X,1558388960,380796,27342
X,1558388961,377805,4637
X,1558388962,376639,9882
X,1558388962,377487,18998
X,1558388963,376697,11071
X,1558388963,377293,13185
X,1558388964,377358,8298
X,1558388964,378116,7498
X,1558388965,377116,15160
X,1558388966,378218,9220
X,1558388966,377294,5860
X,1558388967,376743,4607
X,1558388967,377641,2809
X,1558388968,378089,13112
X,1558388968,378154,29987
X,1558388969,376587,10137
X,1558388969,377132,2390
X,1558388970,376396,6477
X,1558388971,376673,4780
X,1558388971,376433,7013
X,1558388972,375857,6483
X,1558388972,377107,4565
X,1558388973,376632,722
X,1558388973,376858,9066
X,1558388974,376420,2034
X,1558388975,376892,1908
X,1558388975,377141,1974
X,1558388976,376829,2402
X,1558388976,376778,896
X,1558388976,376747,618
X,1558388976,376682,572
X,1558388977,376741,564
X,1558388978,376759,691
