976068,2851
R,1553976068,5C00DDFC91
X,1553976070,375739,437
X,1553976070,375768,466
X,1553976071,375817,955
X,1553976071,375788,480
X,1553976072,375686,447
X,1553976072,375787,607
X,1553976073,375754,466
X,1553976073,375830,509
X,1553976074,375700,399
X,1553976075,375740,259
X,1553976075,375798,450
X,1553976076,375822,303
X,1553976076,375949,576
X,1553976077,376076,634
X,1553976077,376101,478
X,1553976078,376102,495
X,1553976079,375986,447
X,1553976079,375895,894
X,1553976080,375835,612
X,1553976080,375868,339
A,1553976080,375852,416
T,1553976080,2851
R,1553976081,5C00DDFC91
X,1553976082,375870,764
X,1553976083,375842,920
X,1553976083,375860,592
X,1553976084,375816,491
X,1553976085,375698,532
X,1553976085,375590,493
X,1553976086,375559,1064
X,1553976086,375583,432
X,1553976087,375232,474
X,1553976087,375342,433
X,1553976088,375294,466
X,1553976089,375435,1086
X,1553976089,375574,400
X,1553976090,375641,448
X,1553976090,375598,702
X,1553976091,375838,396
X,1553976091,375693,955
X,1553976092,375670,634
P,1553976092,4905
X,1553976093,375649,411
X,1553976093,375682,455
X,1553976094,375770,399
X,1553976094,375973,696
A,1553976094,375660,741
T,1553976094,2851
R,1553976095,5C00DDFC91
X,1553976096,375376,1106
X,1553976097,376029,345
X,1553976097,375959,607
X,1553976098,375741,818
X,1553976098,375481,681
X,1553976099,375538,412
X,1553976100,375604,481
X,1553976100,375617,566
X,1553976101,375661,558
X,1553976101,375603,770
X,1553976102,375617,492
X,1553976102,375696,609
X,1553976103,375634,930
X,1553976104,375744,823
X,1553976104,375732,578
X,1553976105,375644,688
X,1553976105,375425,572
X,1553976106,375399,718
X,1553976106,375506,424
X,1553976107,375813,779
X,1553976108,375829,683
A,1553976108,375663,630
T,1553976108,2851
R,1553976108,5C00DDFC91
X,1553976109,375800,591
X,1553976109,375957,557
X,1553976110,375881,420
X,1553976110,375802,562
X,1553976111,375597,342
X,1553976111,375602,622
X,1553976112,375642,613
X,1553976113,375769,617
X,1553976113,375749,6442
X,1553976114,375442,579
X,1553976114,375479,1559
X,1553976115,375255,2600
X,1553976115,375253,470
X,1553976116,375261,691
X,1553976116,375096,363
X,1553976117,375627,4603
X,1553976118,375210,6549
X,1553976118,375101,1502
X,1553976119,375336,653
X,1553976119,375360,325
X,1553976120,375408,536
X,1553976120,375485,452
X,1553976121,375350,554
P,1553976121,4906
X,1553976122,375312,681
X,1553976122,375615,394
X,1553976123,375537,620
A,1553976123,375525,861
T,1553976123,2851
R,1553976123,5C00DDFC91
X,1553976125,375658,906
X,1553976125,375701,375
X,1553976126,375759,450
X,1553976126,375774,447
X,1553976127,375661,2750
X,1553976128,375644,481
X,1553976128,375288,4819
X,1553976129,375524,594
X,1553976129,375514,417
X,1553976130,375472,500
X,1553976130,375519,557
X,1553976131,375472,5167
X,1553976132,375491,307
X,1553976132,375560,368
X,1553976133,375576,494
X,1553976133,375517,331
X,1553976134,375428,460
X,1553976134,375522,530
X,1553976135,375532,501
X,1553976136,375488,395
X,1553976136,375527,620
X,1553976137,375569,674
X,1553976137,375473,542
A,1553976137,375562,346
T,1553976137,2851
R,1553976138,5C00DDFC91
X,1553976139,375441,479
X,1553976140,375376,557
X,1553976140,375502,416
X,1553976141,375363,473
X,1553976141,375363,431
X,1553976142,375524,423
X,1553976143,375325,598
X,1553976143,375405,388
X,1553976144,375297,569
X,1553976144,375290,355
X,1553976145,375395,462
X,1553976145,375479,696
X,1553976146,375659,393
X,1553976147,375889,341
X,1553976147,376009,416
X,1553976148,375774,493
