,377740,3111
X,1554157648,377678,4611
X,1554157648,378577,12359
X,1554157649,378055,7098
X,1554157649,377990,6159
X,1554157650,377874,2154
X,1554157650,378145,6996
X,1554157651,378425,2251
X,1554157652,378258,1899
X,1554157652,377697,5252
P,1554157652,4786
X,1554157653,378310,3234
X,1554157653,378318,778
X,1554157653,378259,2565
X,1554157653,378258,868
X,1554157654,377963,1209
X,1554157655,377818,2323
X,1554157655,377822,745
X,1554157656,378026,834
X,1554157656,377991,878
X,1554157657,378112,381
X,1554157657,378215,704
X,1554157658,378384,850
X,1554157658,378314,926
X,1554157659,378398,5941
X,1554157660,378282,4003
X,1554157660,378179,7864
X,1554157661,377715,15753
X,1554157661,377944,18914
X,1554157662,377643,7724
X,1554157662,377907,8997
X,1554157663,377087,3228
X,1554157664,377210,12982
X,1554157664,377758,3158
X,1554157665,377526,5075
X,1554157665,378643,8640
X,1554157666,377840,12309
X,1554157666,377530,10297
X,1554157667,378106,4355
X,1554157668,377878,5630
X,1554157668,377833,8985
X,1554157669,377574,7221
X,1554157669,378732,16422
X,1554157670,378178,2993
X,1554157670,378631,8683
X,1554157671,379099,2243
X,1554157672,378642,774
X,1554157672,378007,9773
X,1554157673,378431,3274
X,1554157673,377817,1647
X,1554157674,378075,874
X,1554157674,378002,772
X,1554157675,378171,768
X,1554157676,378177,798
X,1554157676,378007,1740
X,1554157677,378442,3423
X,1554157677,377722,751
X,1554157678,377738,796
X,1554157678,377862,623
X,1554157679,378001,1068
X,1554157680,378177,477
A,1554157680,378113,920
T,1554157680,2841
R,1554157680,5C00DDFC91
X,1554157681,379159,4278
P,1554157682,4789
X,1554157682,377475,2953
X,1554157683,377955,688
X,1554157683,377890,398
X,1554157684,378046,505
X,1554157684,378033,638
X,1554157685,377932,1201
X,1554157685,377668,923
X,1554157686,377938,1146
X,1554157687,378082,569
X,1554157687,378011,584
X,1554157688,378012,905
X,1554157688,378004,1703
X,1554157689,378218,2316
X,1554157689,378648,1642
X,1554157690,378060,2145
X,1554157691,378116,1084
X,1554157691,378550,2825
X,1554157692,377773,4760
X,1554157692,378046,24945
X,1554157693,377985,716
X,1554157693,377746,496
X,1554157694,378181,2840
X,1554157694,377830,7257
X,1554157694,378015,15508
X,1554157695,377693,21291
X,1554157695,378922,16339
X,1554157696,378536,19214
X,1554157696,379169,14438
X,1554157697,376525,24722
X,1554157698,378413,20667
X,1554157698,377834,12448
X,1554157699,377525,14253
X,1554157699,378439,1834
X,1554157700,378003,1089
X,1554157700,377991,3258
X,1554157701,377997,845
X,1554157702,378192,685
X,1554157702,378002,664
X,1554157703,377688,435
X,1554157703,377651,877
X,1554157704,377750,865
X,1554157704,377871,1173
X,1554157705,377923,250
X,1554157705,377800,767
X,1554157706,377629,594
X,1554157707,377669,2359
X,1554157707,377804,788
A,1554157707,377893,563
T,1554157707,2841
R,1554157708,5C00DDFC91
X,1554157709,378052,475
X,1554157710,377917,761
X,1554157710,377988,540
P,1554157711,4820
X,1554157711,377861,5945
X,1554157711,378238,970
X,1554157712,377994,3511
X,1554157713,377991,950
X,1554157713,378166,492
X,1554157714,378237,940
X,1554157714,378239,686
X,1554157715,378398,1082
X,1554157715,378244,590
X,1554157716,378187,413
X,1554157717,378112,494
X,1554157717,378195,727
X,1554157718,378237,840
X,1554157718,378277,545
X,1554157719,378197,530
X,1554157719,378130,199
X,1554157720,378142,455
X,1554157721,378203,698
X,1554157721,378367,1551
X,1554157722,378284,40836
X,1554157722,378268,1250
X,1554157723,378292,633
X,1554157723,377919,590
A,1554157723,378148,375
