734174,371494,14110
X,1558734175,371134,4291
X,1558734175,371253,2423
X,1558734176,371307,3692
X,1558734177,371340,4944
X,1558734177,371095,3663
P,1558734177,5407
X,1558734178,370649,2604
X,1558734178,370659,2210
X,1558734179,371185,2017
X,1558734179,371070,2207
X,1558734180,370637,1457
X,1558734180,369952,10739
X,1558734181,370417,3486
X,1558734182,370761,2109
X,1558734182,370970,2511
X,1558734183,371022,3456
X,1558734183,371231,1468
X,1558734183,370893,8662
X,1558734183,370725,9364
X,1558734184,371353,29993
X,1558734185,373342,5481
X,1558734185,373687,10378
X,1558734186,372867,15990
X,1558734186,372096,3360
X,1558734187,371561,16956
X,1558734187,370949,4573
X,1558734188,371223,2548
X,1558734189,371197,4272
X,1558734189,371420,2447
X,1558734190,371308,1522
X,1558734190,371862,2549
X,1558734191,372424,1454
X,1558734191,372951,1341
X,1558734192,372887,2026
X,1558734193,372396,1878
X,1558734193,372165,2155
X,1558734194,371628,2198
X,1558734194,371321,994
X,1558734195,371129,3096
X,1558734195,371149,5257
X,1558734196,371416,3077
X,1558734197,372229,4144
X,1558734197,371960,6891
X,1558734198,371614,1784
X,1558734198,372676,17882
X,1558734199,372288,18457
X,1558734199,370936,3733
X,1558734200,370996,8072
X,1558734201,372099,24477
X,1558734201,372034,34187
X,1558734202,375100,9582
X,1558734202,372594,34128
X,1558734203,371723,12288
X,1558734203,373627,9758
X,1558734204,372206,2719
X,1558734205,371372,2047
X,1558734205,368709,4619
X,1558734206,370049,3614
X,1558734206,370208,1429
P,1558734206,5409
X,1558734207,371409,1782
X,1558734207,371237,1146
X,1558734208,372023,2839
X,1558734208,371600,1338
X,1558734209,371702,4826
X,1558734210,374457,15637
X,1558734210,368326,1836
X,1558734211,371497,35826
X,1558734211,372525,7275
X,1558734212,371349,3230
X,1558734212,370690,3220
X,1558734213,371171,2977
X,1558734214,371049,1989
X,1558734214,371055,5271
X,1558734215,371310,1544
X,1558734215,371339,1111
X,1558734216,371555,1305
X,1558734216,371464,631
X,1558734217,371462,837
X,1558734218,371667,9151
X,1558734218,370837,2460
X,1558734219,371382,1230
X,1558734219,371147,968
X,1558734220,369691,4070
X,1558734220,370722,11384
X,1558734221,372402,5380
X,1558734222,372348,2226
X,1558734222,372349,1484
X,1558734223,372622,1317
X,1558734223,372365,2584
X,1558734224,372639,5493
X,1558734224,372357,1540
X,1558734224,372091,1435
X,1558734225,371306,1854
X,1558734225,371132,1114
X,1558734226,371481,1440
X,1558734226,371814,8506
X,1558734227,371946,1531
X,1558734227,371765,1234
X,1558734228,371810,1174
X,1558734229,372048,1278
X,1558734229,372357,1117
X,1558734230,372317,2121
X,1558734230,372290,2094
X,1558734231,372369,10257
X,1558734231,371618,2447
X,1558734232,371945,8390
X,1558734232,372402,3156
