,08,384963,818
X,1564886509,385065,965
X,1564886509,384943,599
X,1564886510,384840,585
X,1564886510,385046,621
X,1564886511,385300,539
X,1564886511,385290,625
A,1564886511,384980,650
T,1564886511,2911
X,1564886513,385233,491
X,1564886514,385219,366
X,1564886514,385094,468
X,1564886515,385102,558
X,1564886516,385151,2029
X,1564886516,385205,466
X,1564886517,385125,720
X,1564886517,384973,15961
X,1564886518,385275,495
X,1564886518,385205,826
X,1564886519,385340,1105
X,1564886520,385369,737
X,1564886520,385229,630
X,1564886521,385298,653
X,1564886521,385188,453
X,1564886522,385179,654
X,1564886522,385382,694
X,1564886523,385028,2333
X,1564886524,385510,1366
X,1564886524,385163,907
X,1564886525,384933,519
X,1564886525,384986,1080
X,1564886526,385092,530
X,1564886526,385207,566
X,1564886527,385132,821
X,1564886528,385070,710
A,1564886528,385185,449
T,1564886528,2911
X,1564886530,385062,630
X,1564886530,385020,726
X,1564886531,384697,712
X,1564886531,384998,588
X,1564886532,385302,691
X,1564886532,385576,1226
X,1564886533,385210,851
X,1564886534,385227,911
X,1564886534,385308,1727
X,1564886535,384976,826
X,1564886535,384851,4705
X,1564886536,385064,540
X,1564886536,385215,656
P,1564886537,5030
X,1564886537,385154,874
X,1564886538,385268,1701
X,1564886538,385292,683
