849,317146,894
T,1563169549,2880
U,1563169549,8744
X,1563169551,317011,426
X,1563169552,317457,900
X,1563169552,318850,1402
X,1563169553,318895,1078
X,1563169553,318452,667
X,1563169554,318120,702
X,1563169554,317782,739
X,1563169555,317678,474
X,1563169556,317502,433
X,1563169556,317162,236
X,1563169557,317118,1181
X,1563169557,316846,634
X,1563169558,316742,537
X,1563169558,316946,605
X,1563169559,317157,681
X,1563169560,317340,330
P,1563169560,5059
X,1563169560,317490,555
X,1563169561,317759,605
X,1563169561,317644,639
X,1563169562,317392,4035
X,1563169562,317283,1375
X,1563169563,317312,585
X,1563169564,317500,598
X,1563169564,318159,4737
X,1563169565,318133,1187
X,1563169565,317628,1938
X,1563169566,317407,1117
X,1563169566,317300,1189
X,1563169566,317018,861
X,1563169566,316453,903
A,1563169566,317368,1999
T,1563169567,2880
U,1563169567,8744
X,1563169568,316015,809
X,1563169569,316220,624
X,1563169570,316381,332
X,1563169570,316385,738
X,1563169571,316501,512
X,1563169571,316676,722
X,1563169572,316969,798
X,1563169572,317012,565
X,1563169573,316997,444
X,1563169574,317123,345
X,1563169574,317252,469
X,1563169575,317225,506
X,1563169575,317111,335
X,1563169576,317120,612
X,1563169576,317145,528
X,1563169577,317087,341
X,1563169578,316755,573
X,1563169578,316960,644
X,1563169579,316609,798
X,1563169579,316623,358
A,1563169579,316808,1237
T,1563169579,2880
U,1563169580,8744
X,1563169581,316505,350
X,1563169582,316313,472
