,1558994809,364362,3259
X,1558994809,365783,3350
X,1558994810,365048,1974
X,1558994810,364896,6401
X,1558994811,364884,1047
X,1558994812,364544,2833
X,1558994812,365407,11038
X,1558994813,360697,4696
X,1558994813,362211,30764
X,1558994814,366526,55903
X,1558994814,364586,34734
X,1558994815,364249,3382
X,1558994816,365053,6555
X,1558994816,364545,1039
P,1558994816,5314
X,1558994817,364777,1619
X,1558994817,363906,3159
X,1558994818,364062,1517
X,1558994818,364290,1460
X,1558994819,364667,1116
X,1558994819,365326,8299
X,1558994820,364611,6867
X,1558994821,364539,1344
X,1558994821,364497,1231
X,1558994822,364482,1213
X,1558994822,364187,6684
X,1558994823,364262,5755
X,1558994823,364143,2014
X,1558994824,364075,1539
X,1558994825,363389,2286
X,1558994825,363919,4523
X,1558994826,363930,1695
X,1558994826,364136,704
X,1558994827,364440,1261
X,1558994827,364313,1216
X,1558994827,364174,1053
X,1558994828,363328,14867
X,1558994828,362363,5680
X,1558994829,362845,1456
X,1558994829,363001,759
X,1558994830,363601,1294
X,1558994830,363867,3049
X,1558994831,363099,4208
X,1558994832,362947,5635
X,1558994832,363810,1021
X,1558994833,364007,1341
X,1558994833,364491,3038
X,1558994834,364408,1423
X,1558994834,364394,990
A,1558994834,365708,3388
T,1558994835,2914
R,1558994835,5C00DDFC91
X,1558994836,363398,5946
X,1558994837,364335,2336
X,1558994838,364240,888
X,1558994838,364421,984
X,1558994839,364248,1617
X,1558994839,364569,1159
X,1558994840,364642,6080
X,1558994840,364839,2281
X,1558994841,364468,2252
X,1558994841,364425,1107
X,1558994842,364334,6425
X,1558994843,364534,1147
X,1558994843,364517,809
X,1558994844,364525,929
X,1558994844,364579,1048
X,1558994845,364616,641
P,1558994845,5313
X,1558994845,364364,1674
X,1558994846,364874,3138
X,1558994847,364004,19110
X,1558994847,365392,5674
X,1558994848,364931,1133
X,1558994848,364583,1275
X,1558994849,364604,498
X,1558994849,364605,694
X,1558994850,364802,1733
X,1558994851,364562,4777
X,1558994851,364855,692
X,1558994852,364691,1126
X,1558994852,364316,2222
X,1558994853,363744,4934
X,1558994853,364173,998
X,1558994854,364157,1711
X,1558994855,364210,797
X,1558994855,364496,3854
X,1558994856,364661,4537
X,1558994856,364722,1971
X,1558994857,364864,1636
X,1558994857,365147,1993
X,1558994858,364592,5854
X,1558994859,364541,1786
X,1558994859,364809,1137
X,1558994860,364722,3852
X,1558994860,364704,1501
X,1558994861,364807,1152
X,1558994861,364806,5303
X,1558994862,364906,1623
X,1558994863,364943,1076
X,1558994863,364937,1222
X,1558994864,364903,1094
X,1558994864,364853,6827
X,1558994865,365130,1172
X,1558994865,365285,1310
X,1558994866,365078,1565
