,367280,2735
X,1558992313,366798,835
X,1558992314,366872,939
X,1558992314,367014,1131
X,1558992315,367090,5470
X,1558992316,367335,709
X,1558992316,367183,7031
X,1558992317,367138,785
A,1558992317,366950,592
T,1558992317,2919
R,1558992317,5C00DDFC91
P,1558992318,5317
X,1558992319,367187,862
X,1558992319,367102,621
X,1558992320,367131,412
X,1558992320,367107,909
X,1558992321,367064,853
X,1558992322,367152,735
X,1558992322,367140,768
X,1558992323,367073,626
X,1558992323,367157,634
X,1558992324,367064,1519
X,1558992324,367113,1057
X,1558992325,367052,797
X,1558992325,367008,802
X,1558992325,367175,875
X,1558992326,367070,1158
X,1558992326,367062,585
X,1558992327,367049,426
X,1558992327,367052,566
X,1558992328,367139,792
X,1558992328,367102,1418
X,1558992329,367074,693
X,1558992330,367054,502
X,1558992330,367102,883
X,1558992331,367154,2066
X,1558992331,367180,916
A,1558992332,367103,179
T,1558992332,2919
R,1558992332,5C00DDFC91
X,1558992333,367180,689
X,1558992334,367274,8410
X,1558992335,367275,987
X,1558992335,367176,987
X,1558992336,366898,13379
X,1558992336,367608,5543
X,1558992337,367084,1073
X,1558992337,367105,5415
X,1558992338,367269,1369
X,1558992339,367272,860
X,1558992339,367193,433
X,1558992340,367175,780
X,1558992340,367186,618
X,1558992341,367277,679
X,1558992341,367152,828
X,1558992342,367099,850
X,1558992343,367151,492
X,1558992343,367233,1187
X,1558992344,367236,2200
X,1558992344,367139,3082
X,1558992345,366929,998
X,1558992345,366857,1175
X,1558992346,367239,3121
X,1558992347,367002,2087
P,1558992347,5316
X,1558992347,367002,649
X,1558992348,367008,699
X,1558992348,366978,745
X,1558992349,367012,928
X,1558992349,366950,576
X,1558992350,367031,802
X,1558992350,367148,436
X,1558992351,367105,763
A,1558992351,367114,348
T,1558992351,2919
R,1558992351,5C00DDFC91
X,1558992353,367006,632
X,1558992354,367057,561
X,1558992354,367100,734
X,1558992355,367211,229
X,1558992355,367081,5895
X,1558992356,367167,1393
X,1558992356,367393,2570
X,1558992357,367153,3128
X,1558992358,367536,4555
X,1558992358,367126,1462
X,1558992359,367104,3536
X,1558992359,367402,2767
X,1558992360,367260,1600
X,1558992360,367391,732
X,1558992361,367436,818
X,1558992362,367385,791
X,1558992362,367501,825
X,1558992363,367403,770
X,1558992363,367216,546
X,1558992364,367119,753
X,1558992364,367168,415
X,1558992365,367050,1252
X,1558992365,367094,879
X,1558992366,366957,634
X,1558992366,367198,679
X,1558992366,367168,3218
X,1558992367,367210,2309
X,1558992367,367056,1184
X,1558992368,366975,768
X,1558992368,367182,8980
