59333126,5268
P,1559333155,5268
P,1559333184,5270
P,1559333214,5271
P,1559333243,5268
P,1559333272,5268
P,1559333302,5266
P,1559333331,5270
P,1559333361,5271
P,1559333391,5270
P,1559333421,5269
P,1559333450,5269
P,1559333479,5271
P,1559333508,5270
P,1559333538,5269
P,1559333567,5269
P,1559333596,5271
D,1559333616,257536
R,1559333616,5C00DDFC91
R,1559333616,5C00DDFC91
R,1559333617,5C00DDFC91
X,1559333618,352578,50481
X,1559333619,354887,24832
X,1559333619,356804,7592
X,1559333620,355181,12594
X,1559333620,355361,28513
X,1559333621,356491,10529
X,1559333622,356168,2151
X,1559333622,356783,27235
X,1559333623,358177,26750
X,1559333623,356348,16167
X,1559333624,358017,17654
X,1559333624,357220,9711
X,1559333625,356189,19558
X,1559333626,356413,26949
X,1559333626,356349,26108
P,1559333626,5257
X,1559333627,355594,25964
X,1559333627,356747,6542
X,1559333628,356550,5810
X,1559333628,355086,32221
X,1559333629,356046,34213
X,1559333630,353524,25927
X,1559333630,355945,31363
X,1559333631,354642,24011
X,1559333631,355270,23371
X,1559333631,355634,11506
X,1559333631,356844,3404
X,1559333632,356111,5776
X,1559333633,356232,4298
X,1559333633,355778,2067
X,1559333634,355331,3210
X,1559333634,356447,4047
X,1559333635,356888,6609
X,1559333635,356662,17744
X,1559333636,356870,29835
X,1559333637,353573,33784
X,1559333637,356597,23560
X,1559333638,355569,28485
X,1559333638,356789,15396
X,1559333639,353495,55779
X,1559333639,350196,61863
X,1559333640,355035,61306
X,1559333640,355890,21936
X,1559333641,354387,44829
X,1559333642,356368,3008
X,1559333642,356477,5362
X,1559333643,356742,26782
X,1559333643,356090,6383
X,1559333644,356238,24060
X,1559333644,356833,29862
X,1559333645,356560,3837
X,1559333646,356041,3332
X,1559333646,355904,2773
X,1559333647,355167,2186
X,1559333647,354612,1990
X,1559333648,356251,2969
X,1559333648,355853,1592
X,1559333649,356701,1632
X,1559333650,357111,8091
X,1559333650,356110,1387
X,1559333651,356477,1684
X,1559333651,355957,2345
X,1559333652,355950,1808
X,1559333652,357016,918
X,1559333653,356534,2367
X,1559333654,354446,3048
X,1559333654,355230,2450
X,1559333655,355039,3324
X,1559333655,354747,1390
P,1559333656,5260
X,1559333656,355755,2301
X,1559333656,356993,1820
X,1559333657,357261,1218
X,1559333658,356677,2430
X,1559333658,355451,1849
X,1559333659,355539,1292
X,1559333659,356041,1913
X,1559333660,356529,2477
X,1559333660,356762,1041
X,1559333661,357036,1010
X,1559333662,356102,1903
X,1559333662,356695,981
X,1559333663,356109,2746
X,1559333663,356259,1863
X,1559333664,356082,1555
X,1559333664,353527,2933
X,1559333665,354014,2064
X,1559333666,355799,4669
X,1559333666,356973,1049
X,1559333667,356779,1554
X,1559333667,357095,701
X,1559333668,357052,972
X,1559333668,356044,1674
