,149711,136
O,1557383305,149595,135
O,1557383305,149538,115
O,1557383306,149514,119
O,1557383306,149346,237
O,1557383307,149301,178
O,1557383308,149418,350
O,1557383308,149059,243
O,1557383309,149155,663
O,1557383309,149557,220
O,1557383310,149744,312
O,1557383310,150005,255
O,1557383311,150074,373
O,1557383311,150216,143
O,1557383312,150191,247
O,1557383313,150098,247
O,1557383313,149825,173
O,1557383314,149694,219
O,1557383314,149583,148
O,1557383315,149545,152
O,1557383315,149582,120
O,1557383316,149718,180
O,1557383317,149911,283
P,1557383317,5200
O,1557383317,150427,594
O,1557383318,150845,259
O,1557383318,150804,744
O,1557383319,150153,133
O,1557383319,150122,189
O,1557383320,149945,78
O,1557383321,150163,576
O,1557383321,150350,270
O,1557383322,150320,243
O,1557383322,150115,377
O,1557383323,150083,196
O,1557383323,149875,281
O,1557383324,149719,461
O,1557383325,149717,494
O,1557383325,149801,236
O,1557383326,149726,266
O,1557383326,149998,368
O,1557383327,150307,331
