,287188,5117
P,1562287217,5118
P,1562287246,5118
P,1562287275,5116
P,1562287305,5117
P,1562287334,5116
P,1562287364,5117
P,1562287394,5116
P,1562287423,5113
P,1562287452,5115
P,1562287481,5116
P,1562287511,5115
P,1562287540,5119
P,1562287569,5115
P,1562287599,5118
P,1562287628,5118
P,1562287658,5117
P,1562287687,5117
P,1562287717,5117
P,1562287746,5117
P,1562287775,5116
P,1562287805,5117
P,1562287834,5119
P,1562287863,5113
P,1562287892,5118
P,1562287922,5116
P,1562287952,5115
P,1562287981,5116
P,1562288011,5118
P,1562288040,5117
P,1562288069,5116
P,1562288098,5119
P,1562288128,5116
P,1562288157,5119
P,1562288186,5116
P,1562288216,5118
P,1562288246,5117
P,1562288275,5118
P,1562288304,5115
P,1562288334,5118
P,1562288363,5117
P,1562288392,5116
P,1562288422,5116
P,1562288451,5115
P,1562288480,5116
P,1562288509,5118
P,1562288540,5113
P,1562288569,5117
P,1562288598,5116
P,1562288627,5117
P,1562288657,5115
P,1562288686,5115
P,1562288715,5117
P,1562288745,5117
P,1562288774,5115
P,1562288803,5118
P,1562288833,5117
P,1562288863,5118
P,1562288892,5118
P,1562288921,5117
P,1562288951,5116
P,1562288980,5117
P,1562289009,5118
P,1562289038,5118
P,1562289068,5117
P,1562289097,5116
P,1562289127,5117
P,1562289157,5115
P,1562289186,5116
P,1562289215,5118
P,1562289244,5116
P,1562289274,5118
P,1562289303,5116
P,1562289332,5116
P,1562289362,5116
P,1562289391,5117
P,1562289421,5117
P,1562289450,5117
P,1562289480,5115
P,1562289509,5117
P,1562289538,5115
P,1562289568,5116
P,1562289597,5115
P,1562289626,5116
P,1562289656,5117
P,1562289686,5116
P,1562289716,5115
P,1562289745,5115
P,1562289775,5117
P,1562289804,5118
P,1562289833,5118
P,1562289862,5116
P,1562289892,5113
P,1562289921,5116
