32,378715,276
T,1552180232,2827
U,1552180232,64657
X,1552180234,378470,637
X,1552180234,378201,637
X,1552180235,378333,801
X,1552180235,378342,406
X,1552180236,378556,774
X,1552180236,378704,702
X,1552180237,378881,551
X,1552180238,378798,329
X,1552180238,378594,779
X,1552180239,378624,494
X,1552180239,378671,468
X,1552180240,378766,412
X,1552180240,378591,556
P,1552180240,5065
X,1552180240,378601,484
X,1552180241,378523,419
X,1552180241,378317,521
X,1552180242,378321,633
X,1552180242,378395,752
X,1552180243,378119,1308
X,1552180243,377584,550
X,1552180244,377922,703
A,1552180244,378459,1297
T,1552180244,2827
U,1552180244,64657
X,1552180246,378069,753
X,1552180246,378362,677
X,1552180247,378506,558
X,1552180248,378459,536
X,1552180248,378564,308
X,1552180249,378585,424
X,1552180249,378626,496
X,1552180250,378598,475
X,1552180250,378621,514
X,1552180251,378590,611
X,1552180252,378399,11176
X,1552180252,378656,2585
X,1552180253,378589,386
X,1552180253,378629,377
X,1552180254,378599,636
X,1552180254,378641,626
X,1552180255,378676,676
X,1552180256,378679,702
X,1552180256,378748,511
X,1552180257,378706,760
X,1552180257,378694,624
X,1552180258,378685,6081
X,1552180258,378410,3944
X,1552180259,378642,469
A,1552180259,378579,679
T,1552180259,2827
U,1552180259,64657
X,1552180261,378610,738
X,1552180262,378550,697
X,1552180262,378523,591
X,1552180263,378876,6165
X,1552180263,378451,12252
X,1552180264,378544,10756
X,1552180264,378414,3643
X,1552180265,378627,507
X,1552180265,378617,529
X,1552180266,378607,827
X,1552180267,378586,577
X,1552180267,378627,428
X,1552180268,378678,481
X,1552180268,378610,438
X,1552180269,378524,438
X,1552180269,378365,583
P,1552180270,5077
X,1552180270,378209,879
X,1552180271,378228,1078
X,1552180271,378452,400
X,1552180272,378377,665
X,1552180272,378129,595
X,1552180273,377959,458
X,1552180273,377787,751
X,1552180274,377906,743
X,1552180275,378226,571
A,1552180275,378398,891
T,1552180275,2827
U,1552180275,64657
X,1552180277,378425,571
X,1552180277,378421,617
X,1552180278,378353,555
X,1552180278,378341,826
X,1552180279,378279,569
X,1552180279,378511,582
X,1552180280,378325,435
X,1552180281,378268,593
X,1552180281,378495,340
X,1552180281,378597,678
X,1552180281,378892,763
X,1552180282,378719,568
X,1552180282,378467,390
X,1552180283,378435,550
X,1552180284,378588,754
X,1552180284,378503,411
X,1552180285,378722,541
X,1552180285,378464,774
X,1552180286,378482,643
X,1552180286,378573,738
A,1552180286,378493,624
T,1552180287,2827
U,1552180287,64657
X,1552180288,379552,6476
X,1552180289,377842,5201
X,1552180289,378862,1167
X,1552180290,378630,762
X,1552180291,378653,692
X,1552180291,378642,734
X,1552180292,378530,407
X,1552180292,378805,584
X,1552180293,378698,572
X,1552180293,378824,563
X,1552180294,378864,955
X,1552180295,378881,874
